date,track,coverage
2024-01-02,43,full
2024-01-04,86,full
2024-01-05,129,partial
2024-01-07,43,full
2024-01-09,86,full
2024-01-10,129,partial
2024-01-12,43,full
2024-01-14,86,full
2024-01-15,129,partial
2024-01-17,43,full
2024-01-19,86,full
2024-01-20,129,partial
2024-01-22,43,full
2024-01-24,86,full
2024-01-25,129,partial
2024-01-27,43,full
2024-01-29,86,full
2024-01-30,129,partial
2024-02-01,43,full
2024-02-03,86,full
2024-02-04,129,partial
2024-02-06,43,full
2024-02-08,86,full
2024-02-09,129,partial
2024-02-11,43,full
2024-02-13,86,full
2024-02-14,129,partial
2024-02-16,43,full
2024-02-18,86,full
2024-02-19,129,partial
2024-02-21,43,full
2024-02-23,86,full
2024-02-24,129,partial
2024-02-26,43,full
2024-02-28,86,full
2024-02-29,129,partial
2024-03-02,43,full
2024-03-04,86,full
2024-03-05,129,partial
2024-03-07,43,full
2024-03-09,86,full
2024-03-10,129,partial
2024-03-12,43,full
2024-03-14,86,full
2024-03-15,129,partial
2024-03-17,43,full
2024-03-19,86,full
2024-03-20,129,partial
2024-03-22,43,full
2024-03-24,86,full
2024-03-25,129,partial
2024-03-27,43,full
2024-03-29,86,full
2024-03-30,129,partial
2024-04-01,43,full
2024-04-03,86,full
2024-04-04,129,partial
2024-04-06,43,full
2024-04-08,86,full
2024-04-09,129,partial
2024-04-11,43,full
2024-04-13,86,full
2024-04-14,129,partial
2024-04-16,43,full
2024-04-18,86,full
2024-04-19,129,partial
2024-04-21,43,full
2024-04-23,86,full
2024-04-24,129,partial
2024-04-26,43,full
2024-04-28,86,full
2024-04-29,129,partial
2024-05-01,43,full
2024-05-03,86,full
2024-05-04,129,partial
2024-05-06,43,full
2024-05-08,86,full
2024-05-09,129,partial
2024-05-11,43,full
2024-05-13,86,full
2024-05-14,129,partial
2024-05-16,43,full
2024-05-18,86,full
2024-05-19,129,partial
2024-05-21,43,full
2024-05-23,86,full
2024-05-24,129,partial
2024-05-26,43,full
2024-05-28,86,full
2024-05-29,129,partial
2024-05-31,43,full
2024-06-02,86,full
2024-06-03,129,partial
2024-06-05,43,full
2024-06-07,86,full
2024-06-08,129,partial
2024-06-10,43,full
2024-06-12,86,full
2024-06-13,129,partial
2024-06-15,43,full
2024-06-17,86,full
2024-06-18,129,partial
2024-06-20,43,full
2024-06-22,86,full
2024-06-23,129,partial
2024-06-25,43,full
2024-06-27,86,full
2024-06-28,129,partial
2024-06-30,43,full
2024-07-02,86,full
2024-07-03,129,partial
2024-07-05,43,full
2024-07-07,86,full
2024-07-08,129,partial
2024-07-10,43,full
2024-07-12,86,full
2024-07-13,129,partial
2024-07-15,43,full
2024-07-17,86,full
2024-07-18,129,partial
2024-07-20,43,full
2024-07-22,86,full
2024-07-23,129,partial
2024-07-25,43,full
2024-07-27,86,full
2024-07-28,129,partial
2024-07-30,43,full
2024-08-01,86,full
2024-08-02,129,partial
2024-08-04,43,full
2024-08-06,86,full
2024-08-07,129,partial
2024-08-09,43,full
2024-08-11,86,full
2024-08-12,129,partial
2024-08-14,43,full
2024-08-16,86,full
2024-08-17,129,partial
2024-08-19,43,full
2024-08-21,86,full
2024-08-22,129,partial
2024-08-24,43,full
2024-08-26,86,full
2024-08-27,129,partial
2024-08-29,43,full
2024-08-31,86,full
2024-09-01,129,partial
2024-09-03,43,full
2024-09-05,86,full
2024-09-06,129,partial
2024-09-08,43,full
2024-09-10,86,full
2024-09-11,129,partial
2024-09-13,43,full
2024-09-15,86,full
2024-09-16,129,partial
2024-09-18,43,full
2024-09-20,86,full
2024-09-21,129,partial
2024-09-23,43,full
2024-09-25,86,full
2024-09-26,129,partial
2024-09-28,43,full
2024-09-30,86,full
2024-10-01,129,partial
2024-10-03,43,full
2024-10-05,86,full
2024-10-06,129,partial
2024-10-08,43,full
2024-10-10,86,full
2024-10-11,129,partial
2024-10-13,43,full
2024-10-15,86,full
2024-10-16,129,partial
2024-10-18,43,full
2024-10-20,86,full
2024-10-21,129,partial
2024-10-23,43,full
2024-10-25,86,full
2024-10-26,129,partial
2024-10-28,43,full
2024-10-30,86,full
2024-10-31,129,partial
2024-11-02,43,full
2024-11-04,86,full
2024-11-05,129,partial
2024-11-07,43,full
2024-11-09,86,full
2024-11-10,129,partial
2024-11-12,43,full
2024-11-14,86,full
2024-11-15,129,partial
2024-11-17,43,full
2024-11-19,86,full
2024-11-20,129,partial
2024-11-22,43,full
2024-11-24,86,full
2024-11-25,129,partial
2024-11-27,43,full
2024-11-29,86,full
2024-11-30,129,partial
2024-12-02,43,full
2024-12-04,86,full
2024-12-05,129,partial
2024-12-07,43,full
2024-12-09,86,full
2024-12-10,129,partial
2024-12-12,43,full
2024-12-14,86,full
2024-12-15,129,partial
2024-12-17,43,full
2024-12-19,86,full
2024-12-20,129,partial
2024-12-22,43,full
2024-12-24,86,full
2024-12-25,129,partial
2024-12-27,43,full
2024-12-29,86,full
2024-12-30,129,partial
