date,track,coverage
2024-01-01,15,full
2024-01-02,58,full
2024-01-04,72,full
2024-01-05,115,full
2024-01-06,15,full
2024-01-07,58,full
2024-01-09,72,full
2024-01-10,115,full
2024-01-11,15,full
2024-01-12,58,full
2024-01-14,72,full
2024-01-15,115,full
2024-01-16,15,full
2024-01-17,58,full
2024-01-19,72,full
2024-01-20,115,full
2024-01-21,15,full
2024-01-22,58,full
2024-01-24,72,full
2024-01-25,115,full
2024-01-26,15,full
2024-01-27,58,full
2024-01-29,72,full
2024-01-30,115,full
2024-01-31,15,full
2024-02-01,58,full
2024-02-03,72,full
2024-02-04,115,full
2024-02-05,15,full
2024-02-06,58,full
2024-02-08,72,full
2024-02-09,115,full
2024-02-10,15,full
2024-02-11,58,full
2024-02-13,72,full
2024-02-14,115,full
2024-02-15,15,full
2024-02-16,58,full
2024-02-18,72,full
2024-02-19,115,full
2024-02-20,15,full
2024-02-21,58,full
2024-02-23,72,full
2024-02-24,115,full
2024-02-25,15,full
2024-02-26,58,full
2024-02-28,72,full
2024-02-29,115,full
2024-03-01,15,full
2024-03-02,58,full
2024-03-04,72,full
2024-03-05,115,full
2024-03-06,15,full
2024-03-07,58,full
2024-03-09,72,full
2024-03-10,115,full
2024-03-11,15,full
2024-03-12,58,full
2024-03-14,72,full
2024-03-15,115,full
2024-03-16,15,full
2024-03-17,58,full
2024-03-19,72,full
2024-03-20,115,full
2024-03-21,15,full
2024-03-22,58,full
2024-03-24,72,full
2024-03-25,115,full
2024-03-26,15,full
2024-03-27,58,full
2024-03-29,72,full
2024-03-30,115,full
2024-03-31,15,full
2024-04-01,58,full
2024-04-03,72,full
2024-04-04,115,full
2024-04-05,15,full
2024-04-06,58,full
2024-04-08,72,full
2024-04-09,115,full
2024-04-10,15,full
2024-04-11,58,full
2024-04-13,72,full
2024-04-14,115,full
2024-04-15,15,full
2024-04-16,58,full
2024-04-18,72,full
2024-04-19,115,full
2024-04-20,15,full
2024-04-21,58,full
2024-04-23,72,full
2024-04-24,115,full
2024-04-25,15,full
2024-04-26,58,full
2024-04-28,72,full
2024-04-29,115,full
2024-04-30,15,full
2024-05-01,58,full
2024-05-03,72,full
2024-05-04,115,full
2024-05-05,15,full
2024-05-06,58,full
2024-05-08,72,full
2024-05-09,115,full
2024-05-10,15,full
2024-05-11,58,full
2024-05-13,72,full
2024-05-14,115,full
2024-05-15,15,full
2024-05-16,58,full
2024-05-18,72,full
2024-05-19,115,full
2024-05-20,15,full
2024-05-21,58,full
2024-05-23,72,full
2024-05-24,115,full
2024-05-25,15,full
2024-05-26,58,full
2024-05-28,72,full
2024-05-29,115,full
2024-05-30,15,full
2024-05-31,58,full
2024-06-02,72,full
2024-06-03,115,full
2024-06-04,15,full
2024-06-05,58,full
2024-06-07,72,full
2024-06-08,115,full
2024-06-09,15,full
2024-06-10,58,full
2024-06-12,72,full
2024-06-13,115,full
2024-06-14,15,full
2024-06-15,58,full
2024-06-17,72,full
2024-06-18,115,full
2024-06-19,15,full
2024-06-20,58,full
