date,path,coverage
2024-01-04,73,partial
2024-01-05,70,partial
2024-01-06,71,full
2024-01-07,72,partial
2024-01-12,73,partial
2024-01-13,70,partial
2024-01-14,71,full
2024-01-15,72,partial
2024-01-20,73,partial
2024-01-21,70,partial
2024-01-22,71,full
2024-01-23,72,partial
2024-01-28,73,partial
2024-01-29,70,partial
2024-01-30,71,full
2024-01-31,72,partial
2024-02-05,73,partial
2024-02-06,70,partial
2024-02-07,71,full
2024-02-08,72,partial
2024-02-13,73,partial
2024-02-14,70,partial
2024-02-15,71,full
2024-02-16,72,partial
2024-02-21,73,partial
2024-02-22,70,partial
2024-02-23,71,full
2024-02-24,72,partial
2024-02-29,73,partial
2024-03-01,70,partial
2024-03-02,71,full
2024-03-03,72,partial
2024-03-08,73,partial
2024-03-09,70,partial
2024-03-10,71,full
2024-03-11,72,partial
2024-03-16,73,partial
2024-03-17,70,partial
2024-03-18,71,full
2024-03-19,72,partial
2024-03-24,73,partial
2024-03-25,70,partial
2024-03-26,71,full
2024-03-27,72,partial
2024-04-01,73,partial
2024-04-02,70,partial
2024-04-03,71,full
2024-04-04,72,partial
2024-04-09,73,partial
2024-04-10,70,partial
2024-04-11,71,full
2024-04-12,72,partial
2024-04-17,73,partial
2024-04-18,70,partial
2024-04-19,71,full
2024-04-20,72,partial
2024-04-25,73,partial
2024-04-26,70,partial
2024-04-27,71,full
2024-04-28,72,partial
2024-05-03,73,partial
2024-05-04,70,partial
2024-05-05,71,full
2024-05-06,72,partial
2024-05-11,73,partial
2024-05-12,70,partial
2024-05-13,71,full
2024-05-14,72,partial
2024-05-19,73,partial
2024-05-20,70,partial
2024-05-21,71,full
2024-05-22,72,partial
2024-05-27,73,partial
2024-05-28,70,partial
2024-05-29,71,full
2024-05-30,72,partial
2024-06-04,73,partial
2024-06-05,70,partial
2024-06-06,71,full
2024-06-07,72,partial
2024-06-12,73,partial
2024-06-13,70,partial
2024-06-14,71,full
2024-06-15,72,partial
2024-06-20,73,partial
2024-06-21,70,partial
2024-06-22,71,full
2024-06-23,72,partial
2024-06-28,73,partial
2024-06-29,70,partial
2024-06-30,71,full
2024-07-01,72,partial
2024-07-06,73,partial
2024-07-07,70,partial
2024-07-08,71,full
2024-07-09,72,partial
2024-07-14,73,partial
2024-07-15,70,partial
2024-07-16,71,full
2024-07-17,72,partial
2024-07-22,73,partial
2024-07-23,70,partial
2024-07-24,71,full
2024-07-25,72,partial
2024-07-30,73,partial
2024-07-31,70,partial
2024-08-01,71,full
2024-08-02,72,partial
2024-08-07,73,partial
2024-08-08,70,partial
2024-08-09,71,full
2024-08-10,72,partial
2024-08-15,73,partial
2024-08-16,70,partial
2024-08-17,71,full
2024-08-18,72,partial
2024-08-23,73,partial
2024-08-24,70,partial
2024-08-25,71,full
2024-08-26,72,partial
2024-08-31,73,partial
2024-09-01,70,partial
2024-09-02,71,full
2024-09-03,72,partial
2024-09-08,73,partial
2024-09-09,70,partial
2024-09-10,71,full
2024-09-11,72,partial
2024-09-16,73,partial
2024-09-17,70,partial
2024-09-18,71,full
2024-09-19,72,partial
2024-09-24,73,partial
2024-09-25,70,partial
2024-09-26,71,full
2024-09-27,72,partial
2024-10-02,73,partial
2024-10-03,70,partial
2024-10-04,71,full
2024-10-05,72,partial
2024-10-10,73,partial
2024-10-11,70,partial
2024-10-12,71,full
2024-10-13,72,partial
2024-10-18,73,partial
2024-10-19,70,partial
2024-10-20,71,full
2024-10-21,72,partial
2024-10-26,73,partial
2024-10-27,70,partial
2024-10-28,71,full
2024-10-29,72,partial
2024-11-03,73,partial
2024-11-04,70,partial
2024-11-05,71,full
2024-11-06,72,partial
2024-11-11,73,partial
2024-11-12,70,partial
2024-11-13,71,full
2024-11-14,72,partial
2024-11-19,73,partial
2024-11-20,70,partial
2024-11-21,71,full
2024-11-22,72,partial
2024-11-27,73,partial
2024-11-28,70,partial
2024-11-29,71,full
2024-11-30,72,partial
2024-12-05,73,partial
2024-12-06,70,partial
2024-12-07,71,full
2024-12-08,72,partial
2024-12-13,73,partial
2024-12-14,70,partial
2024-12-15,71,full
2024-12-16,72,partial
2024-12-21,73,partial
2024-12-22,70,partial
2024-12-23,71,full
2024-12-24,72,partial
2024-12-29,73,partial
2024-12-30,70,partial
2024-12-31,71,full
