date,track,coverage
2024-01-02,11,full
2024-01-04,111,full
2024-01-07,11,full
2024-01-09,111,full
2024-01-12,11,full
2024-01-14,111,full
2024-01-17,11,full
2024-01-19,111,full
2024-01-22,11,full
2024-01-24,111,full
2024-01-27,11,full
2024-01-29,111,full
2024-02-01,11,full
2024-02-03,111,full
2024-02-06,11,full
2024-02-08,111,full
2024-02-11,11,full
2024-02-13,111,full
2024-02-16,11,full
2024-02-18,111,full
2024-02-21,11,full
2024-02-23,111,full
2024-02-26,11,full
2024-02-28,111,full
2024-03-02,11,full
2024-03-04,111,full
2024-03-07,11,full
2024-03-09,111,full
2024-03-12,11,full
2024-03-14,111,full
2024-03-17,11,full
2024-03-19,111,full
2024-03-22,11,full
2024-03-24,111,full
2024-03-27,11,full
2024-03-29,111,full
2024-04-01,11,full
2024-04-03,111,full
2024-04-06,11,full
2024-04-08,111,full
2024-04-11,11,full
2024-04-13,111,full
2024-04-16,11,full
2024-04-18,111,full
2024-04-21,11,full
2024-04-23,111,full
2024-04-26,11,full
2024-04-28,111,full
2024-05-01,11,full
2024-05-03,111,full
2024-05-06,11,full
2024-05-08,111,full
2024-05-11,11,full
2024-05-13,111,full
2024-05-16,11,full
2024-05-18,111,full
2024-05-21,11,full
2024-05-23,111,full
2024-05-26,11,full
2024-05-28,111,full
2024-05-31,11,full
2024-06-02,111,full
2024-06-05,11,full
2024-06-07,111,full
2024-06-10,11,full
2024-06-12,111,full
2024-06-15,11,full
2024-06-17,111,full
2024-06-20,11,full
2024-06-22,111,full
2024-06-25,11,full
2024-06-27,111,full
2024-06-30,11,full
2024-07-02,111,full
2024-07-05,11,full
2024-07-07,111,full
2024-07-10,11,full
2024-07-12,111,full
2024-07-15,11,full
2024-07-17,111,full
2024-07-20,11,full
2024-07-22,111,full
2024-07-25,11,full
2024-07-27,111,full
2024-07-30,11,full
2024-08-01,111,full
2024-08-04,11,full
2024-08-06,111,full
2024-08-09,11,full
2024-08-11,111,full
2024-08-14,11,full
2024-08-16,111,full
2024-08-19,11,full
2024-08-21,111,full
2024-08-24,11,full
2024-08-26,111,full
2024-08-29,11,full
2024-08-31,111,full
2024-09-03,11,full
2024-09-05,111,full
2024-09-08,11,full
2024-09-10,111,full
2024-09-13,11,full
2024-09-15,111,full
2024-09-18,11,full
2024-09-20,111,full
2024-09-23,11,full
2024-09-25,111,full
2024-09-28,11,full
2024-09-30,111,full
2024-10-03,11,full
2024-10-05,111,full
2024-10-08,11,full
2024-10-10,111,full
2024-10-13,11,full
2024-10-15,111,full
2024-10-18,11,full
2024-10-20,111,full
2024-10-23,11,full
2024-10-25,111,full
2024-10-28,11,full
2024-10-30,111,full
2024-11-02,11,full
2024-11-04,111,full
2024-11-07,11,full
2024-11-09,111,full
2024-11-12,11,full
2024-11-14,111,full
2024-11-17,11,full
2024-11-19,111,full
2024-11-22,11,full
2024-11-24,111,full
2024-11-27,11,full
2024-11-29,111,full
2024-12-02,11,full
2024-12-04,111,full
2024-12-07,11,full
2024-12-09,111,full
2024-12-12,11,full
2024-12-14,111,full
2024-12-17,11,full
2024-12-19,111,full
2024-12-22,11,full
2024-12-24,111,full
2024-12-27,11,full
2024-12-29,111,full
