date,path,coverage
2022-01-07,70,partial
2022-01-09,72,partial
2022-01-14,73,partial
2022-01-16,71,full
2022-01-23,70,partial
2022-01-25,72,partial
2022-01-30,73,partial
2022-02-01,71,full
2022-02-08,70,partial
2022-02-10,72,partial
2022-02-15,73,partial
2022-02-17,71,full
2022-02-24,70,partial
2022-02-26,72,partial
2022-03-03,73,partial
2022-03-05,71,full
2022-03-12,70,partial
2022-03-14,72,partial
2022-03-19,73,partial
2022-03-21,71,full
2022-03-28,70,partial
2022-03-30,72,partial
2022-04-04,73,partial
2022-04-06,71,full
2022-04-13,70,partial
2022-04-15,72,partial
2022-04-20,73,partial
2022-04-22,71,full
2022-04-29,70,partial
2022-05-01,72,partial
2022-05-06,73,partial
2022-05-08,71,full
2022-05-15,70,partial
2022-05-17,72,partial
2022-05-22,73,partial
2022-05-24,71,full
2022-05-31,70,partial
2022-06-02,72,partial
2022-06-07,73,partial
2022-06-09,71,full
2022-06-16,70,partial
2022-06-18,72,partial
2022-06-23,73,partial
2022-06-25,71,full
2022-07-02,70,partial
2022-07-04,72,partial
2022-07-09,73,partial
2022-07-11,71,full
2022-07-18,70,partial
2022-07-20,72,partial
2022-07-25,73,partial
2022-07-27,71,full
2022-08-03,70,partial
2022-08-05,72,partial
2022-08-10,73,partial
2022-08-12,71,full
2022-08-19,70,partial
2022-08-21,72,partial
2022-08-26,73,partial
2022-08-28,71,full
2022-09-04,70,partial
2022-09-06,72,partial
2022-09-11,73,partial
2022-09-13,71,full
2022-09-20,70,partial
2022-09-22,72,partial
2022-09-27,73,partial
2022-09-29,71,full
2022-10-06,70,partial
2022-10-08,72,partial
2022-10-13,73,partial
2022-10-15,71,full
2022-10-22,70,partial
2022-10-24,72,partial
2022-10-29,73,partial
2022-10-31,71,full
2022-11-07,70,partial
2022-11-09,72,partial
2022-11-14,73,partial
2022-11-16,71,full
2022-11-23,70,partial
2022-11-25,72,partial
2022-11-30,73,partial
2022-12-02,71,full
2022-12-09,70,partial
2022-12-11,72,partial
2022-12-16,73,partial
2022-12-18,71,full
2022-12-25,70,partial
2022-12-27,72,partial
