date,path,coverage
2022-01-05,58,full
2022-01-12,59,full
2022-01-14,57,partial
2022-01-21,58,full
2022-01-28,59,full
2022-01-30,57,partial
2022-02-06,58,full
2022-02-13,59,full
2022-02-15,57,partial
2022-02-22,58,full
2022-03-01,59,full
2022-03-03,57,partial
2022-03-10,58,full
2022-03-17,59,full
2022-03-19,57,partial
2022-03-26,58,full
2022-04-02,59,full
2022-04-04,57,partial
2022-04-11,58,full
2022-04-18,59,full
2022-04-20,57,partial
2022-04-27,58,full
2022-05-04,59,full
2022-05-06,57,partial
2022-05-13,58,full
2022-05-20,59,full
2022-05-22,57,partial
2022-05-29,58,full
2022-06-05,59,full
2022-06-07,57,partial
2022-06-14,58,full
2022-06-21,59,full
2022-06-23,57,partial
2022-06-30,58,full
2022-07-07,59,full
2022-07-09,57,partial
2022-07-16,58,full
2022-07-23,59,full
2022-07-25,57,partial
2022-08-01,58,full
2022-08-08,59,full
2022-08-10,57,partial
2022-08-17,58,full
2022-08-24,59,full
2022-08-26,57,partial
2022-09-02,58,full
2022-09-09,59,full
2022-09-11,57,partial
2022-09-18,58,full
2022-09-25,59,full
2022-09-27,57,partial
2022-10-04,58,full
2022-10-11,59,full
2022-10-13,57,partial
2022-10-20,58,full
2022-10-27,59,full
2022-10-29,57,partial
2022-11-05,58,full
2022-11-12,59,full
2022-11-14,57,partial
2022-11-21,58,full
2022-11-28,59,full
2022-11-30,57,partial
2022-12-07,58,full
2022-12-14,59,full
2022-12-16,57,partial
2022-12-23,58,full
2022-12-30,59,full
