date,path,coverage
2023-01-03,55,partial
2023-01-04,54,full
2023-01-05,53,partial
2023-01-11,55,partial
2023-01-12,54,full
2023-01-13,53,partial
2023-01-19,55,partial
2023-01-20,54,full
2023-01-21,53,partial
2023-01-27,55,partial
2023-01-28,54,full
2023-01-29,53,partial
2023-02-04,55,partial
2023-02-05,54,full
2023-02-06,53,partial
2023-02-12,55,partial
2023-02-13,54,full
2023-02-14,53,partial
2023-02-20,55,partial
2023-02-21,54,full
2023-02-22,53,partial
2023-02-28,55,partial
2023-03-01,54,full
2023-03-02,53,partial
2023-03-08,55,partial
2023-03-09,54,full
2023-03-10,53,partial
2023-03-16,55,partial
2023-03-17,54,full
2023-03-18,53,partial
2023-03-24,55,partial
2023-03-25,54,full
2023-03-26,53,partial
2023-04-01,55,partial
2023-04-02,54,full
2023-04-03,53,partial
2023-04-09,55,partial
2023-04-10,54,full
2023-04-11,53,partial
2023-04-17,55,partial
2023-04-18,54,full
2023-04-19,53,partial
2023-04-25,55,partial
2023-04-26,54,full
2023-04-27,53,partial
2023-05-03,55,partial
2023-05-04,54,full
2023-05-05,53,partial
2023-05-11,55,partial
2023-05-12,54,full
2023-05-13,53,partial
2023-05-19,55,partial
2023-05-20,54,full
2023-05-21,53,partial
2023-05-27,55,partial
2023-05-28,54,full
2023-05-29,53,partial
2023-06-04,55,partial
2023-06-05,54,full
2023-06-06,53,partial
2023-06-12,55,partial
2023-06-13,54,full
2023-06-14,53,partial
2023-06-20,55,partial
2023-06-21,54,full
2023-06-22,53,partial
2023-06-28,55,partial
2023-06-29,54,full
2023-06-30,53,partial
2023-07-06,55,partial
2023-07-07,54,full
2023-07-08,53,partial
2023-07-14,55,partial
2023-07-15,54,full
2023-07-16,53,partial
2023-07-22,55,partial
2023-07-23,54,full
2023-07-24,53,partial
2023-07-30,55,partial
2023-07-31,54,full
2023-08-01,53,partial
2023-08-07,55,partial
2023-08-08,54,full
2023-08-09,53,partial
2023-08-15,55,partial
2023-08-16,54,full
2023-08-17,53,partial
2023-08-23,55,partial
2023-08-24,54,full
2023-08-25,53,partial
2023-08-31,55,partial
2023-09-01,54,full
2023-09-02,53,partial
2023-09-08,55,partial
2023-09-09,54,full
2023-09-10,53,partial
2023-09-16,55,partial
2023-09-17,54,full
2023-09-18,53,partial
2023-09-24,55,partial
2023-09-25,54,full
2023-09-26,53,partial
2023-10-02,55,partial
2023-10-03,54,full
2023-10-04,53,partial
2023-10-10,55,partial
2023-10-11,54,full
2023-10-12,53,partial
2023-10-18,55,partial
2023-10-19,54,full
2023-10-20,53,partial
2023-10-26,55,partial
2023-10-27,54,full
2023-10-28,53,partial
2023-11-03,55,partial
2023-11-04,54,full
2023-11-05,53,partial
2023-11-11,55,partial
2023-11-12,54,full
2023-11-13,53,partial
2023-11-19,55,partial
2023-11-20,54,full
2023-11-21,53,partial
2023-11-27,55,partial
2023-11-28,54,full
2023-11-29,53,partial
2023-12-05,55,partial
2023-12-06,54,full
2023-12-07,53,partial
2023-12-13,55,partial
2023-12-14,54,full
2023-12-15,53,partial
2023-12-21,55,partial
2023-12-22,54,full
2023-12-23,53,partial
2023-12-29,55,partial
2023-12-30,54,full
2023-12-31,53,partial
