date,track,coverage
2021-01-02,81,full
2021-01-05,124,full
2021-01-07,81,full
2021-01-10,124,full
2021-01-12,81,full
2021-01-15,124,full
2021-01-17,81,full
2021-01-20,124,full
2021-01-22,81,full
2021-01-25,124,full
2021-01-27,81,full
2021-01-30,124,full
2021-02-01,81,full
2021-02-04,124,full
2021-02-06,81,full
2021-02-09,124,full
2021-02-11,81,full
2021-02-14,124,full
2021-02-16,81,full
2021-02-19,124,full
2021-02-21,81,full
2021-02-24,124,full
2021-02-26,81,full
2021-03-01,124,full
2021-03-03,81,full
2021-03-06,124,full
2021-03-08,81,full
2021-03-11,124,full
2021-03-13,81,full
2021-03-16,124,full
2021-03-18,81,full
2021-03-21,124,full
2021-03-23,81,full
2021-03-26,124,full
2021-03-28,81,full
2021-03-31,124,full
2021-04-02,81,full
2021-04-05,124,full
2021-04-07,81,full
2021-04-10,124,full
2021-04-12,81,full
2021-04-15,124,full
2021-04-17,81,full
2021-04-20,124,full
2021-04-22,81,full
2021-04-25,124,full
2021-04-27,81,full
2021-04-30,124,full
2021-05-02,81,full
2021-05-05,124,full
2021-05-07,81,full
2021-05-10,124,full
2021-05-12,81,full
2021-05-15,124,full
2021-05-17,81,full
2021-05-20,124,full
2021-05-22,81,full
2021-05-25,124,full
2021-05-27,81,full
2021-05-30,124,full
2021-06-01,81,full
2021-06-04,124,full
2021-06-06,81,full
2021-06-09,124,full
2021-06-11,81,full
2021-06-14,124,full
2021-06-16,81,full
2021-06-19,124,full
2021-06-21,81,full
2021-06-24,124,full
2021-06-26,81,full
2021-06-29,124,full
2021-07-01,81,full
2021-07-04,124,full
2021-07-06,81,full
2021-07-09,124,full
2021-07-11,81,full
2021-07-14,124,full
2021-07-16,81,full
2021-07-19,124,full
2021-07-21,81,full
2021-07-24,124,full
2021-07-26,81,full
2021-07-29,124,full
2021-07-31,81,full
2021-08-03,124,full
2021-08-05,81,full
2021-08-08,124,full
2021-08-10,81,full
2021-08-13,124,full
2021-08-15,81,full
2021-08-18,124,full
2021-08-20,81,full
2021-08-23,124,full
2021-08-25,81,full
2021-08-28,124,full
2021-08-30,81,full
2021-09-02,124,full
2021-09-04,81,full
2021-09-07,124,full
2021-09-09,81,full
2021-09-12,124,full
2021-09-14,81,full
2021-09-17,124,full
2021-09-19,81,full
2021-09-22,124,full
2021-09-24,81,full
2021-09-27,124,full
2021-09-29,81,full
2021-10-02,124,full
2021-10-04,81,full
2021-10-07,124,full
2021-10-09,81,full
2021-10-12,124,full
2021-10-14,81,full
2021-10-17,124,full
2021-10-19,81,full
2021-10-22,124,full
2021-10-24,81,full
2021-10-27,124,full
2021-10-29,81,full
2021-11-01,124,full
2021-11-03,81,full
2021-11-06,124,full
2021-11-08,81,full
2021-11-11,124,full
2021-11-13,81,full
2021-11-16,124,full
2021-11-18,81,full
2021-11-21,124,full
2021-11-23,81,full
2021-11-26,124,full
2021-11-28,81,full
2021-12-01,124,full
2021-12-03,81,full
2021-12-06,124,full
2021-12-08,81,full
2021-12-11,124,full
2021-12-13,81,full
2021-12-16,124,full
2021-12-18,81,full
2021-12-21,124,full
2021-12-23,81,full
2021-12-26,124,full
2021-12-28,81,full
2021-12-31,124,full
