date,path,coverage
2021-01-03,17,partial
2021-01-10,18,partial
2021-01-19,17,partial
2021-01-26,18,partial
2021-02-04,17,partial
2021-02-11,18,partial
2021-02-20,17,partial
2021-02-27,18,partial
2021-03-08,17,partial
2021-03-15,18,partial
2021-03-24,17,partial
2021-03-31,18,partial
2021-04-09,17,partial
2021-04-16,18,partial
2021-04-25,17,partial
2021-05-02,18,partial
2021-05-11,17,partial
2021-05-18,18,partial
2021-05-27,17,partial
2021-06-03,18,partial
2021-06-12,17,partial
2021-06-19,18,partial
2021-06-28,17,partial
2021-07-05,18,partial
2021-07-14,17,partial
2021-07-21,18,partial
2021-07-30,17,partial
2021-08-06,18,partial
2021-08-15,17,partial
2021-08-22,18,partial
2021-08-31,17,partial
2021-09-07,18,partial
2021-09-16,17,partial
2021-09-23,18,partial
2021-10-02,17,partial
2021-10-09,18,partial
2021-10-18,17,partial
2021-10-25,18,partial
2021-11-03,17,partial
2021-11-10,18,partial
2021-11-19,17,partial
2021-11-26,18,partial
2021-12-05,17,partial
2021-12-12,18,partial
2021-12-21,17,partial
2021-12-28,18,partial
