date,path,coverage
2023-01-04,69,full
2023-01-05,67,full
2023-01-06,70,full
2023-01-07,68,full
2023-01-12,69,full
2023-01-13,67,full
2023-01-14,70,full
2023-01-15,68,full
2023-01-20,69,full
2023-01-21,67,full
2023-01-22,70,full
2023-01-23,68,full
2023-01-28,69,full
2023-01-29,67,full
2023-01-30,70,full
2023-01-31,68,full
2023-02-05,69,full
2023-02-06,67,full
2023-02-07,70,full
2023-02-08,68,full
2023-02-13,69,full
2023-02-14,67,full
2023-02-15,70,full
2023-02-16,68,full
2023-02-21,69,full
2023-02-22,67,full
2023-02-23,70,full
2023-02-24,68,full
2023-03-01,69,full
2023-03-02,67,full
2023-03-03,70,full
2023-03-04,68,full
2023-03-09,69,full
2023-03-10,67,full
2023-03-11,70,full
2023-03-12,68,full
2023-03-17,69,full
2023-03-18,67,full
2023-03-19,70,full
2023-03-20,68,full
2023-03-25,69,full
2023-03-26,67,full
2023-03-27,70,full
2023-03-28,68,full
2023-04-02,69,full
2023-04-03,67,full
2023-04-04,70,full
2023-04-05,68,full
2023-04-10,69,full
2023-04-11,67,full
2023-04-12,70,full
2023-04-13,68,full
2023-04-18,69,full
2023-04-19,67,full
2023-04-20,70,full
2023-04-21,68,full
2023-04-26,69,full
2023-04-27,67,full
2023-04-28,70,full
2023-04-29,68,full
2023-05-04,69,full
2023-05-05,67,full
2023-05-06,70,full
2023-05-07,68,full
2023-05-12,69,full
2023-05-13,67,full
2023-05-14,70,full
2023-05-15,68,full
2023-05-20,69,full
2023-05-21,67,full
2023-05-22,70,full
2023-05-23,68,full
2023-05-28,69,full
2023-05-29,67,full
2023-05-30,70,full
2023-05-31,68,full
2023-06-05,69,full
2023-06-06,67,full
2023-06-07,70,full
2023-06-08,68,full
2023-06-13,69,full
2023-06-14,67,full
2023-06-15,70,full
2023-06-16,68,full
2023-06-21,69,full
2023-06-22,67,full
2023-06-23,70,full
2023-06-24,68,full
2023-06-29,69,full
2023-06-30,67,full
2023-07-01,70,full
2023-07-02,68,full
2023-07-07,69,full
2023-07-08,67,full
2023-07-09,70,full
2023-07-10,68,full
2023-07-15,69,full
2023-07-16,67,full
2023-07-17,70,full
2023-07-18,68,full
2023-07-23,69,full
2023-07-24,67,full
2023-07-25,70,full
2023-07-26,68,full
2023-07-31,69,full
2023-08-01,67,full
2023-08-02,70,full
2023-08-03,68,full
2023-08-08,69,full
2023-08-09,67,full
2023-08-10,70,full
2023-08-11,68,full
2023-08-16,69,full
2023-08-17,67,full
2023-08-18,70,full
2023-08-19,68,full
2023-08-24,69,full
2023-08-25,67,full
2023-08-26,70,full
2023-08-27,68,full
2023-09-01,69,full
2023-09-02,67,full
2023-09-03,70,full
2023-09-04,68,full
2023-09-09,69,full
2023-09-10,67,full
2023-09-11,70,full
2023-09-12,68,full
2023-09-17,69,full
2023-09-18,67,full
2023-09-19,70,full
2023-09-20,68,full
2023-09-25,69,full
2023-09-26,67,full
2023-09-27,70,full
2023-09-28,68,full
2023-10-03,69,full
2023-10-04,67,full
2023-10-05,70,full
2023-10-06,68,full
2023-10-11,69,full
2023-10-12,67,full
2023-10-13,70,full
2023-10-14,68,full
2023-10-19,69,full
2023-10-20,67,full
2023-10-21,70,full
2023-10-22,68,full
2023-10-27,69,full
2023-10-28,67,full
2023-10-29,70,full
2023-10-30,68,full
2023-11-04,69,full
2023-11-05,67,full
2023-11-06,70,full
2023-11-07,68,full
2023-11-12,69,full
2023-11-13,67,full
2023-11-14,70,full
2023-11-15,68,full
2023-11-20,69,full
2023-11-21,67,full
2023-11-22,70,full
2023-11-23,68,full
2023-11-28,69,full
2023-11-29,67,full
2023-11-30,70,full
2023-12-01,68,full
2023-12-06,69,full
2023-12-07,67,full
2023-12-08,70,full
2023-12-09,68,full
2023-12-14,69,full
2023-12-15,67,full
2023-12-16,70,full
2023-12-17,68,full
2023-12-22,69,full
2023-12-23,67,full
2023-12-24,70,full
2023-12-25,68,full
2023-12-30,69,full
2023-12-31,67,full
