date,path,coverage
2023-01-01,64,full
2023-01-02,65,full
2023-01-08,66,partial
2023-01-09,64,full
2023-01-10,65,full
2023-01-16,66,partial
2023-01-17,64,full
2023-01-18,65,full
2023-01-24,66,partial
2023-01-25,64,full
2023-01-26,65,full
2023-02-01,66,partial
2023-02-02,64,full
2023-02-03,65,full
2023-02-09,66,partial
2023-02-10,64,full
2023-02-11,65,full
2023-02-17,66,partial
2023-02-18,64,full
2023-02-19,65,full
2023-02-25,66,partial
2023-02-26,64,full
2023-02-27,65,full
2023-03-05,66,partial
2023-03-06,64,full
2023-03-07,65,full
2023-03-13,66,partial
2023-03-14,64,full
2023-03-15,65,full
2023-03-21,66,partial
2023-03-22,64,full
2023-03-23,65,full
2023-03-29,66,partial
2023-03-30,64,full
2023-03-31,65,full
2023-04-06,66,partial
2023-04-07,64,full
2023-04-08,65,full
2023-04-14,66,partial
2023-04-15,64,full
2023-04-16,65,full
2023-04-22,66,partial
2023-04-23,64,full
2023-04-24,65,full
2023-04-30,66,partial
2023-05-01,64,full
2023-05-02,65,full
2023-05-08,66,partial
2023-05-09,64,full
2023-05-10,65,full
2023-05-16,66,partial
2023-05-17,64,full
2023-05-18,65,full
2023-05-24,66,partial
2023-05-25,64,full
2023-05-26,65,full
2023-06-01,66,partial
2023-06-02,64,full
2023-06-03,65,full
2023-06-09,66,partial
2023-06-10,64,full
2023-06-11,65,full
2023-06-17,66,partial
2023-06-18,64,full
2023-06-19,65,full
2023-06-25,66,partial
2023-06-26,64,full
2023-06-27,65,full
2023-07-03,66,partial
2023-07-04,64,full
2023-07-05,65,full
2023-07-11,66,partial
2023-07-12,64,full
2023-07-13,65,full
2023-07-19,66,partial
2023-07-20,64,full
2023-07-21,65,full
2023-07-27,66,partial
2023-07-28,64,full
2023-07-29,65,full
2023-08-04,66,partial
2023-08-05,64,full
2023-08-06,65,full
2023-08-12,66,partial
2023-08-13,64,full
2023-08-14,65,full
2023-08-20,66,partial
2023-08-21,64,full
2023-08-22,65,full
2023-08-28,66,partial
2023-08-29,64,full
2023-08-30,65,full
2023-09-05,66,partial
2023-09-06,64,full
2023-09-07,65,full
2023-09-13,66,partial
2023-09-14,64,full
2023-09-15,65,full
2023-09-21,66,partial
2023-09-22,64,full
2023-09-23,65,full
2023-09-29,66,partial
2023-09-30,64,full
2023-10-01,65,full
2023-10-07,66,partial
2023-10-08,64,full
2023-10-09,65,full
2023-10-15,66,partial
2023-10-16,64,full
2023-10-17,65,full
2023-10-23,66,partial
2023-10-24,64,full
2023-10-25,65,full
2023-10-31,66,partial
2023-11-01,64,full
2023-11-02,65,full
2023-11-08,66,partial
2023-11-09,64,full
2023-11-10,65,full
2023-11-16,66,partial
2023-11-17,64,full
2023-11-18,65,full
2023-11-24,66,partial
2023-11-25,64,full
2023-11-26,65,full
2023-12-02,66,partial
2023-12-03,64,full
2023-12-04,65,full
2023-12-10,66,partial
2023-12-11,64,full
2023-12-12,65,full
2023-12-18,66,partial
2023-12-19,64,full
2023-12-20,65,full
2023-12-26,66,partial
2023-12-27,64,full
2023-12-28,65,full
