date,path,coverage
2021-01-07,59,partial
2021-01-09,61,partial
2021-01-16,60,full
2021-01-23,59,partial
2021-01-25,61,partial
2021-02-01,60,full
2021-02-08,59,partial
2021-02-10,61,partial
2021-02-17,60,full
2021-02-24,59,partial
2021-02-26,61,partial
2021-03-05,60,full
2021-03-12,59,partial
2021-03-14,61,partial
2021-03-21,60,full
2021-03-28,59,partial
2021-03-30,61,partial
2021-04-06,60,full
2021-04-13,59,partial
2021-04-15,61,partial
2021-04-22,60,full
2021-04-29,59,partial
2021-05-01,61,partial
2021-05-08,60,full
2021-05-15,59,partial
2021-05-17,61,partial
2021-05-24,60,full
2021-05-31,59,partial
2021-06-02,61,partial
2021-06-09,60,full
2021-06-16,59,partial
2021-06-18,61,partial
2021-06-25,60,full
2021-07-02,59,partial
2021-07-04,61,partial
2021-07-11,60,full
2021-07-18,59,partial
2021-07-20,61,partial
2021-07-27,60,full
2021-08-03,59,partial
2021-08-05,61,partial
2021-08-12,60,full
2021-08-19,59,partial
2021-08-21,61,partial
2021-08-28,60,full
2021-09-04,59,partial
2021-09-06,61,partial
2021-09-13,60,full
2021-09-20,59,partial
2021-09-22,61,partial
2021-09-29,60,full
2021-10-06,59,partial
2021-10-08,61,partial
2021-10-15,60,full
2021-10-22,59,partial
2021-10-24,61,partial
2021-10-31,60,full
2021-11-07,59,partial
2021-11-09,61,partial
2021-11-16,60,full
2021-11-23,59,partial
2021-11-25,61,partial
2021-12-02,60,full
2021-12-09,59,partial
2021-12-11,61,partial
2021-12-18,60,full
2021-12-25,59,partial
2021-12-27,61,partial
