date,track,coverage
2024-01-02,29,full
2024-01-03,86,full
2024-01-04,43,partial
2024-01-05,129,full
2024-01-07,29,full
2024-01-08,86,full
2024-01-09,43,partial
2024-01-10,129,full
2024-01-12,29,full
2024-01-13,86,full
2024-01-14,43,partial
2024-01-15,129,full
2024-01-17,29,full
2024-01-18,86,full
2024-01-19,43,partial
2024-01-20,129,full
2024-01-22,29,full
2024-01-23,86,full
2024-01-24,43,partial
2024-01-25,129,full
2024-01-27,29,full
2024-01-28,86,full
2024-01-29,43,partial
2024-01-30,129,full
2024-02-01,29,full
2024-02-02,86,full
2024-02-03,43,partial
2024-02-04,129,full
2024-02-06,29,full
2024-02-07,86,full
2024-02-08,43,partial
2024-02-09,129,full
2024-02-11,29,full
2024-02-12,86,full
2024-02-13,43,partial
2024-02-14,129,full
2024-02-16,29,full
2024-02-17,86,full
2024-02-18,43,partial
2024-02-19,129,full
2024-02-21,29,full
2024-02-22,86,full
2024-02-23,43,partial
2024-02-24,129,full
2024-02-26,29,full
2024-02-27,86,full
2024-02-28,43,partial
2024-02-29,129,full
2024-03-02,29,full
2024-03-03,86,full
2024-03-04,43,partial
2024-03-05,129,full
2024-03-07,29,full
2024-03-08,86,full
2024-03-09,43,partial
2024-03-10,129,full
2024-03-12,29,full
2024-03-13,86,full
2024-03-14,43,partial
2024-03-15,129,full
2024-03-17,29,full
2024-03-18,86,full
2024-03-19,43,partial
2024-03-20,129,full
2024-03-22,29,full
2024-03-23,86,full
2024-03-24,43,partial
2024-03-25,129,full
2024-03-27,29,full
2024-03-28,86,full
2024-03-29,43,partial
2024-03-30,129,full
2024-04-01,29,full
2024-04-02,86,full
2024-04-03,43,partial
2024-04-04,129,full
2024-04-06,29,full
2024-04-07,86,full
2024-04-08,43,partial
2024-04-09,129,full
2024-04-11,29,full
2024-04-12,86,full
2024-04-13,43,partial
2024-04-14,129,full
2024-04-16,29,full
2024-04-17,86,full
2024-04-18,43,partial
2024-04-19,129,full
2024-04-21,29,full
2024-04-22,86,full
2024-04-23,43,partial
2024-04-24,129,full
2024-04-26,29,full
2024-04-27,86,full
2024-04-28,43,partial
2024-04-29,129,full
2024-05-01,29,full
2024-05-02,86,full
2024-05-03,43,partial
2024-05-04,129,full
2024-05-06,29,full
2024-05-07,86,full
2024-05-08,43,partial
2024-05-09,129,full
2024-05-11,29,full
2024-05-12,86,full
2024-05-13,43,partial
2024-05-14,129,full
2024-05-16,29,full
2024-05-17,86,full
2024-05-18,43,partial
2024-05-19,129,full
2024-05-21,29,full
2024-05-22,86,full
2024-05-23,43,partial
2024-05-24,129,full
2024-05-26,29,full
2024-05-27,86,full
2024-05-28,43,partial
2024-05-29,129,full
2024-05-31,29,full
2024-06-01,86,full
2024-06-02,43,partial
2024-06-03,129,full
2024-06-05,29,full
2024-06-06,86,full
2024-06-07,43,partial
2024-06-08,129,full
2024-06-10,29,full
2024-06-11,86,full
2024-06-12,43,partial
2024-06-13,129,full
2024-06-15,29,full
2024-06-16,86,full
2024-06-17,43,partial
2024-06-18,129,full
2024-06-20,29,full
2024-06-21,86,full
2024-06-22,43,partial
2024-06-23,129,full
2024-06-25,29,full
2024-06-26,86,full
2024-06-27,43,partial
2024-06-28,129,full
2024-06-30,29,full
2024-07-01,86,full
2024-07-02,43,partial
2024-07-03,129,full
2024-07-05,29,full
2024-07-06,86,full
2024-07-07,43,partial
2024-07-08,129,full
2024-07-10,29,full
2024-07-11,86,full
2024-07-12,43,partial
2024-07-13,129,full
2024-07-15,29,full
2024-07-16,86,full
2024-07-17,43,partial
2024-07-18,129,full
2024-07-20,29,full
2024-07-21,86,full
2024-07-22,43,partial
2024-07-23,129,full
2024-07-25,29,full
2024-07-26,86,full
2024-07-27,43,partial
2024-07-28,129,full
2024-07-30,29,full
2024-07-31,86,full
2024-08-01,43,partial
2024-08-02,129,full
2024-08-04,29,full
2024-08-05,86,full
2024-08-06,43,partial
2024-08-07,129,full
2024-08-09,29,full
2024-08-10,86,full
2024-08-11,43,partial
2024-08-12,129,full
2024-08-14,29,full
2024-08-15,86,full
2024-08-16,43,partial
2024-08-17,129,full
2024-08-19,29,full
2024-08-20,86,full
2024-08-21,43,partial
2024-08-22,129,full
2024-08-24,29,full
2024-08-25,86,full
2024-08-26,43,partial
2024-08-27,129,full
2024-08-29,29,full
2024-08-30,86,full
2024-08-31,43,partial
2024-09-01,129,full
2024-09-03,29,full
2024-09-04,86,full
2024-09-05,43,partial
2024-09-06,129,full
2024-09-08,29,full
2024-09-09,86,full
2024-09-10,43,partial
2024-09-11,129,full
2024-09-13,29,full
2024-09-14,86,full
2024-09-15,43,partial
2024-09-16,129,full
2024-09-18,29,full
2024-09-19,86,full
2024-09-20,43,partial
2024-09-21,129,full
2024-09-23,29,full
2024-09-24,86,full
