date,track,coverage
2021-01-01,26,partial
2021-01-02,69,partial
2021-01-03,83,partial
2021-01-04,112,partial
2021-01-05,126,partial
2021-01-06,26,partial
2021-01-07,69,partial
2021-01-08,83,partial
2021-01-09,112,partial
2021-01-10,126,partial
2021-01-11,26,partial
2021-01-12,69,partial
2021-01-13,83,partial
2021-01-14,112,partial
2021-01-15,126,partial
2021-01-16,26,partial
2021-01-17,69,partial
2021-01-18,83,partial
2021-01-19,112,partial
2021-01-20,126,partial
2021-01-21,26,partial
2021-01-22,69,partial
2021-01-23,83,partial
2021-01-24,112,partial
2021-01-25,126,partial
2021-01-26,26,partial
2021-01-27,69,partial
2021-01-28,83,partial
2021-01-29,112,partial
2021-01-30,126,partial
2021-01-31,26,partial
2021-02-01,69,partial
2021-02-02,83,partial
2021-02-03,112,partial
2021-02-04,126,partial
2021-02-05,26,partial
2021-02-06,69,partial
2021-02-07,83,partial
2021-02-08,112,partial
2021-02-09,126,partial
2021-02-10,26,partial
2021-02-11,69,partial
2021-02-12,83,partial
2021-02-13,112,partial
2021-02-14,126,partial
2021-02-15,26,partial
2021-02-16,69,partial
2021-02-17,83,partial
2021-02-18,112,partial
2021-02-19,126,partial
2021-02-20,26,partial
2021-02-21,69,partial
2021-02-22,83,partial
2021-02-23,112,partial
2021-02-24,126,partial
2021-02-25,26,partial
2021-02-26,69,partial
2021-02-27,83,partial
2021-02-28,112,partial
2021-03-01,126,partial
2021-03-02,26,partial
2021-03-03,69,partial
2021-03-04,83,partial
2021-03-05,112,partial
2021-03-06,126,partial
2021-03-07,26,partial
2021-03-08,69,partial
2021-03-09,83,partial
2021-03-10,112,partial
2021-03-11,126,partial
2021-03-12,26,partial
2021-03-13,69,partial
2021-03-14,83,partial
2021-03-15,112,partial
2021-03-16,126,partial
2021-03-17,26,partial
2021-03-18,69,partial
2021-03-19,83,partial
2021-03-20,112,partial
2021-03-21,126,partial
2021-03-22,26,partial
2021-03-23,69,partial
2021-03-24,83,partial
2021-03-25,112,partial
2021-03-26,126,partial
2021-03-27,26,partial
2021-03-28,69,partial
2021-03-29,83,partial
2021-03-30,112,partial
2021-03-31,126,partial
2021-04-01,26,partial
2021-04-02,69,partial
2021-04-03,83,partial
2021-04-04,112,partial
2021-04-05,126,partial
2021-04-06,26,partial
2021-04-07,69,partial
2021-04-08,83,partial
2021-04-09,112,partial
2021-04-10,126,partial
2021-04-11,26,partial
2021-04-12,69,partial
2021-04-13,83,partial
2021-04-14,112,partial
2021-04-15,126,partial
2021-04-16,26,partial
2021-04-17,69,partial
2021-04-18,83,partial
2021-04-19,112,partial
2021-04-20,126,partial
2021-04-21,26,partial
2021-04-22,69,partial
2021-04-23,83,partial
2021-04-24,112,partial
2021-04-25,126,partial
2021-04-26,26,partial
2021-04-27,69,partial
2021-04-28,83,partial
2021-04-29,112,partial
2021-04-30,126,partial
2021-05-01,26,partial
2021-05-02,69,partial
2021-05-03,83,partial
2021-05-04,112,partial
2021-05-05,126,partial
2021-05-06,26,partial
2021-05-07,69,partial
2021-05-08,83,partial
2021-05-09,112,partial
2021-05-10,126,partial
2021-05-11,26,partial
2021-05-12,69,partial
2021-05-13,83,partial
2021-05-14,112,partial
2021-05-15,126,partial
2021-05-16,26,partial
2021-05-17,69,partial
2021-05-18,83,partial
2021-05-19,112,partial
2021-05-20,126,partial
2021-05-21,26,partial
2021-05-22,69,partial
2021-05-23,83,partial
2021-05-24,112,partial
2021-05-25,126,partial
2021-05-26,26,partial
2021-05-27,69,partial
2021-05-28,83,partial
2021-05-29,112,partial
2021-05-30,126,partial
2021-05-31,26,partial
2021-06-01,69,partial
2021-06-02,83,partial
2021-06-03,112,partial
2021-06-04,126,partial
