date,track,coverage
2020-01-03,41,partial
2020-01-05,84,partial
2020-01-08,41,partial
2020-01-10,84,partial
2020-01-13,41,partial
2020-01-15,84,partial
2020-01-18,41,partial
2020-01-20,84,partial
2020-01-23,41,partial
2020-01-25,84,partial
2020-01-28,41,partial
2020-01-30,84,partial
2020-02-02,41,partial
2020-02-04,84,partial
2020-02-07,41,partial
2020-02-09,84,partial
2020-02-12,41,partial
2020-02-14,84,partial
2020-02-17,41,partial
2020-02-19,84,partial
2020-02-22,41,partial
2020-02-24,84,partial
2020-02-27,41,partial
2020-02-29,84,partial
2020-03-03,41,partial
2020-03-05,84,partial
2020-03-08,41,partial
2020-03-10,84,partial
2020-03-13,41,partial
2020-03-15,84,partial
2020-03-18,41,partial
2020-03-20,84,partial
2020-03-23,41,partial
2020-03-25,84,partial
2020-03-28,41,partial
2020-03-30,84,partial
2020-04-02,41,partial
2020-04-04,84,partial
2020-04-07,41,partial
2020-04-09,84,partial
2020-04-12,41,partial
2020-04-14,84,partial
2020-04-17,41,partial
2020-04-19,84,partial
2020-04-22,41,partial
2020-04-24,84,partial
2020-04-27,41,partial
2020-04-29,84,partial
2020-05-02,41,partial
2020-05-04,84,partial
2020-05-07,41,partial
2020-05-09,84,partial
2020-05-12,41,partial
2020-05-14,84,partial
2020-05-17,41,partial
2020-05-19,84,partial
2020-05-22,41,partial
2020-05-24,84,partial
2020-05-27,41,partial
2020-05-29,84,partial
2020-06-01,41,partial
2020-06-03,84,partial
2020-06-06,41,partial
2020-06-08,84,partial
2020-06-11,41,partial
2020-06-13,84,partial
2020-06-16,41,partial
2020-06-18,84,partial
2020-06-21,41,partial
2020-06-23,84,partial
2020-06-26,41,partial
2020-06-28,84,partial
2020-07-01,41,partial
2020-07-03,84,partial
2020-07-06,41,partial
2020-07-08,84,partial
2020-07-11,41,partial
2020-07-13,84,partial
2020-07-16,41,partial
2020-07-18,84,partial
2020-07-21,41,partial
2020-07-23,84,partial
2020-07-26,41,partial
2020-07-28,84,partial
2020-07-31,41,partial
2020-08-02,84,partial
2020-08-05,41,partial
2020-08-07,84,partial
2020-08-10,41,partial
2020-08-12,84,partial
2020-08-15,41,partial
2020-08-17,84,partial
2020-08-20,41,partial
2020-08-22,84,partial
2020-08-25,41,partial
2020-08-27,84,partial
2020-08-30,41,partial
2020-09-01,84,partial
2020-09-04,41,partial
2020-09-06,84,partial
2020-09-09,41,partial
2020-09-11,84,partial
2020-09-14,41,partial
2020-09-16,84,partial
2020-09-19,41,partial
2020-09-21,84,partial
2020-09-24,41,partial
2020-09-26,84,partial
2020-09-29,41,partial
2020-10-01,84,partial
2020-10-04,41,partial
2020-10-06,84,partial
2020-10-09,41,partial
2020-10-11,84,partial
2020-10-14,41,partial
2020-10-16,84,partial
2020-10-19,41,partial
2020-10-21,84,partial
2020-10-24,41,partial
2020-10-26,84,partial
2020-10-29,41,partial
2020-10-31,84,partial
2020-11-03,41,partial
2020-11-05,84,partial
2020-11-08,41,partial
2020-11-10,84,partial
2020-11-13,41,partial
2020-11-15,84,partial
2020-11-18,41,partial
2020-11-20,84,partial
2020-11-23,41,partial
2020-11-25,84,partial
2020-11-28,41,partial
2020-11-30,84,partial
2020-12-03,41,partial
2020-12-05,84,partial
2020-12-08,41,partial
2020-12-10,84,partial
2020-12-13,41,partial
2020-12-15,84,partial
2020-12-18,41,partial
2020-12-20,84,partial
2020-12-23,41,partial
2020-12-25,84,partial
2020-12-28,41,partial
2020-12-30,84,partial
