date,path,coverage
2023-01-01,79,full
2023-01-02,81,full
2023-01-03,80,full
2023-01-08,82,partial
2023-01-09,79,full
2023-01-10,81,full
2023-01-11,80,full
2023-01-16,82,partial
2023-01-17,79,full
2023-01-18,81,full
2023-01-19,80,full
2023-01-24,82,partial
2023-01-25,79,full
2023-01-26,81,full
2023-01-27,80,full
2023-02-01,82,partial
2023-02-02,79,full
2023-02-03,81,full
2023-02-04,80,full
2023-02-09,82,partial
2023-02-10,79,full
2023-02-11,81,full
2023-02-12,80,full
2023-02-17,82,partial
2023-02-18,79,full
2023-02-19,81,full
2023-02-20,80,full
2023-02-25,82,partial
2023-02-26,79,full
2023-02-27,81,full
2023-02-28,80,full
2023-03-05,82,partial
2023-03-06,79,full
2023-03-07,81,full
2023-03-08,80,full
2023-03-13,82,partial
2023-03-14,79,full
2023-03-15,81,full
2023-03-16,80,full
2023-03-21,82,partial
2023-03-22,79,full
2023-03-23,81,full
2023-03-24,80,full
2023-03-29,82,partial
2023-03-30,79,full
2023-03-31,81,full
2023-04-01,80,full
2023-04-06,82,partial
2023-04-07,79,full
2023-04-08,81,full
2023-04-09,80,full
2023-04-14,82,partial
2023-04-15,79,full
2023-04-16,81,full
2023-04-17,80,full
2023-04-22,82,partial
2023-04-23,79,full
2023-04-24,81,full
2023-04-25,80,full
2023-04-30,82,partial
2023-05-01,79,full
2023-05-02,81,full
2023-05-03,80,full
2023-05-08,82,partial
2023-05-09,79,full
2023-05-10,81,full
2023-05-11,80,full
2023-05-16,82,partial
2023-05-17,79,full
2023-05-18,81,full
2023-05-19,80,full
2023-05-24,82,partial
2023-05-25,79,full
2023-05-26,81,full
2023-05-27,80,full
2023-06-01,82,partial
2023-06-02,79,full
2023-06-03,81,full
2023-06-04,80,full
2023-06-09,82,partial
2023-06-10,79,full
2023-06-11,81,full
2023-06-12,80,full
2023-06-17,82,partial
2023-06-18,79,full
2023-06-19,81,full
2023-06-20,80,full
2023-06-25,82,partial
2023-06-26,79,full
2023-06-27,81,full
2023-06-28,80,full
2023-07-03,82,partial
2023-07-04,79,full
2023-07-05,81,full
2023-07-06,80,full
2023-07-11,82,partial
2023-07-12,79,full
2023-07-13,81,full
2023-07-14,80,full
2023-07-19,82,partial
2023-07-20,79,full
2023-07-21,81,full
2023-07-22,80,full
2023-07-27,82,partial
2023-07-28,79,full
2023-07-29,81,full
2023-07-30,80,full
2023-08-04,82,partial
2023-08-05,79,full
2023-08-06,81,full
2023-08-07,80,full
2023-08-12,82,partial
2023-08-13,79,full
2023-08-14,81,full
2023-08-15,80,full
2023-08-20,82,partial
2023-08-21,79,full
2023-08-22,81,full
2023-08-23,80,full
2023-08-28,82,partial
2023-08-29,79,full
2023-08-30,81,full
2023-08-31,80,full
2023-09-05,82,partial
2023-09-06,79,full
2023-09-07,81,full
2023-09-08,80,full
2023-09-13,82,partial
2023-09-14,79,full
2023-09-15,81,full
2023-09-16,80,full
2023-09-21,82,partial
2023-09-22,79,full
2023-09-23,81,full
2023-09-24,80,full
2023-09-29,82,partial
2023-09-30,79,full
2023-10-01,81,full
2023-10-02,80,full
2023-10-07,82,partial
2023-10-08,79,full
2023-10-09,81,full
2023-10-10,80,full
2023-10-15,82,partial
2023-10-16,79,full
2023-10-17,81,full
2023-10-18,80,full
2023-10-23,82,partial
2023-10-24,79,full
2023-10-25,81,full
2023-10-26,80,full
2023-10-31,82,partial
2023-11-01,79,full
2023-11-02,81,full
2023-11-03,80,full
2023-11-08,82,partial
2023-11-09,79,full
2023-11-10,81,full
2023-11-11,80,full
2023-11-16,82,partial
2023-11-17,79,full
2023-11-18,81,full
2023-11-19,80,full
2023-11-24,82,partial
2023-11-25,79,full
2023-11-26,81,full
2023-11-27,80,full
2023-12-02,82,partial
2023-12-03,79,full
2023-12-04,81,full
2023-12-05,80,full
2023-12-10,82,partial
2023-12-11,79,full
2023-12-12,81,full
2023-12-13,80,full
2023-12-18,82,partial
2023-12-19,79,full
2023-12-20,81,full
2023-12-21,80,full
2023-12-26,82,partial
2023-12-27,79,full
2023-12-28,81,full
2023-12-29,80,full
