date,track,coverage
2022-01-02,14,partial
2022-01-03,100,partial
2022-01-05,57,full
2022-01-07,14,partial
2022-01-08,100,partial
2022-01-10,57,full
2022-01-12,14,partial
2022-01-13,100,partial
2022-01-15,57,full
2022-01-17,14,partial
2022-01-18,100,partial
2022-01-20,57,full
2022-01-22,14,partial
2022-01-23,100,partial
2022-01-25,57,full
2022-01-27,14,partial
2022-01-28,100,partial
2022-01-30,57,full
2022-02-01,14,partial
2022-02-02,100,partial
2022-02-04,57,full
2022-02-06,14,partial
2022-02-07,100,partial
2022-02-09,57,full
2022-02-11,14,partial
2022-02-12,100,partial
2022-02-14,57,full
2022-02-16,14,partial
2022-02-17,100,partial
2022-02-19,57,full
2022-02-21,14,partial
2022-02-22,100,partial
2022-02-24,57,full
2022-02-26,14,partial
2022-02-27,100,partial
2022-03-01,57,full
2022-03-03,14,partial
2022-03-04,100,partial
2022-03-06,57,full
2022-03-08,14,partial
2022-03-09,100,partial
2022-03-11,57,full
2022-03-13,14,partial
2022-03-14,100,partial
2022-03-16,57,full
2022-03-18,14,partial
2022-03-19,100,partial
2022-03-21,57,full
2022-03-23,14,partial
2022-03-24,100,partial
2022-03-26,57,full
2022-03-28,14,partial
2022-03-29,100,partial
2022-03-31,57,full
2022-04-02,14,partial
2022-04-03,100,partial
2022-04-05,57,full
2022-04-07,14,partial
2022-04-08,100,partial
2022-04-10,57,full
2022-04-12,14,partial
2022-04-13,100,partial
2022-04-15,57,full
2022-04-17,14,partial
2022-04-18,100,partial
2022-04-20,57,full
2022-04-22,14,partial
2022-04-23,100,partial
2022-04-25,57,full
2022-04-27,14,partial
2022-04-28,100,partial
2022-04-30,57,full
2022-05-02,14,partial
2022-05-03,100,partial
2022-05-05,57,full
2022-05-07,14,partial
2022-05-08,100,partial
2022-05-10,57,full
2022-05-12,14,partial
2022-05-13,100,partial
2022-05-15,57,full
2022-05-17,14,partial
2022-05-18,100,partial
2022-05-20,57,full
2022-05-22,14,partial
2022-05-23,100,partial
2022-05-25,57,full
2022-05-27,14,partial
2022-05-28,100,partial
2022-05-30,57,full
2022-06-01,14,partial
2022-06-02,100,partial
2022-06-04,57,full
2022-06-06,14,partial
2022-06-07,100,partial
2022-06-09,57,full
2022-06-11,14,partial
2022-06-12,100,partial
2022-06-14,57,full
2022-06-16,14,partial
2022-06-17,100,partial
2022-06-19,57,full
2022-06-21,14,partial
2022-06-22,100,partial
2022-06-24,57,full
2022-06-26,14,partial
2022-06-27,100,partial
2022-06-29,57,full
2022-07-01,14,partial
2022-07-02,100,partial
2022-07-04,57,full
2022-07-06,14,partial
2022-07-07,100,partial
2022-07-09,57,full
2022-07-11,14,partial
2022-07-12,100,partial
2022-07-14,57,full
2022-07-16,14,partial
2022-07-17,100,partial
2022-07-19,57,full
2022-07-21,14,partial
2022-07-22,100,partial
2022-07-24,57,full
2022-07-26,14,partial
2022-07-27,100,partial
2022-07-29,57,full
2022-07-31,14,partial
2022-08-01,100,partial
2022-08-03,57,full
2022-08-05,14,partial
2022-08-06,100,partial
2022-08-08,57,full
2022-08-10,14,partial
2022-08-11,100,partial
2022-08-13,57,full
2022-08-15,14,partial
2022-08-16,100,partial
2022-08-18,57,full
2022-08-20,14,partial
2022-08-21,100,partial
2022-08-23,57,full
2022-08-25,14,partial
2022-08-26,100,partial
2022-08-28,57,full
2022-08-30,14,partial
2022-08-31,100,partial
2022-09-02,57,full
2022-09-04,14,partial
2022-09-05,100,partial
2022-09-07,57,full
2022-09-09,14,partial
2022-09-10,100,partial
2022-09-12,57,full
2022-09-14,14,partial
2022-09-15,100,partial
2022-09-17,57,full
2022-09-19,14,partial
2022-09-20,100,partial
2022-09-22,57,full
2022-09-24,14,partial
2022-09-25,100,partial
2022-09-27,57,full
2022-09-29,14,partial
2022-09-30,100,partial
2022-10-02,57,full
2022-10-04,14,partial
2022-10-05,100,partial
2022-10-07,57,full
2022-10-09,14,partial
2022-10-10,100,partial
2022-10-12,57,full
2022-10-14,14,partial
2022-10-15,100,partial
2022-10-17,57,full
2022-10-19,14,partial
2022-10-20,100,partial
2022-10-22,57,full
2022-10-24,14,partial
2022-10-25,100,partial
2022-10-27,57,full
2022-10-29,14,partial
2022-10-30,100,partial
2022-11-01,57,full
2022-11-03,14,partial
2022-11-04,100,partial
2022-11-06,57,full
2022-11-08,14,partial
2022-11-09,100,partial
2022-11-11,57,full
2022-11-13,14,partial
2022-11-14,100,partial
2022-11-16,57,full
2022-11-18,14,partial
2022-11-19,100,partial
2022-11-21,57,full
2022-11-23,14,partial
2022-11-24,100,partial
2022-11-26,57,full
2022-11-28,14,partial
2022-11-29,100,partial
2022-12-01,57,full
2022-12-03,14,partial
2022-12-04,100,partial
2022-12-06,57,full
2022-12-08,14,partial
2022-12-09,100,partial
2022-12-11,57,full
2022-12-13,14,partial
2022-12-14,100,partial
2022-12-16,57,full
2022-12-18,14,partial
2022-12-19,100,partial
2022-12-21,57,full
2022-12-23,14,partial
2022-12-24,100,partial
2022-12-26,57,full
2022-12-28,14,partial
2022-12-29,100,partial
2022-12-31,57,full
