date,track,coverage
2021-01-03,27,partial
2021-01-05,127,full
2021-01-08,27,partial
2021-01-10,127,full
2021-01-13,27,partial
2021-01-15,127,full
2021-01-18,27,partial
2021-01-20,127,full
2021-01-23,27,partial
2021-01-25,127,full
2021-01-28,27,partial
2021-01-30,127,full
2021-02-02,27,partial
2021-02-04,127,full
2021-02-07,27,partial
2021-02-09,127,full
2021-02-12,27,partial
2021-02-14,127,full
2021-02-17,27,partial
2021-02-19,127,full
2021-02-22,27,partial
2021-02-24,127,full
2021-02-27,27,partial
2021-03-01,127,full
2021-03-04,27,partial
2021-03-06,127,full
2021-03-09,27,partial
2021-03-11,127,full
2021-03-14,27,partial
2021-03-16,127,full
2021-03-19,27,partial
2021-03-21,127,full
2021-03-24,27,partial
2021-03-26,127,full
2021-03-29,27,partial
2021-03-31,127,full
2021-04-03,27,partial
2021-04-05,127,full
2021-04-08,27,partial
2021-04-10,127,full
2021-04-13,27,partial
2021-04-15,127,full
2021-04-18,27,partial
2021-04-20,127,full
2021-04-23,27,partial
2021-04-25,127,full
2021-04-28,27,partial
2021-04-30,127,full
2021-05-03,27,partial
2021-05-05,127,full
2021-05-08,27,partial
2021-05-10,127,full
2021-05-13,27,partial
2021-05-15,127,full
2021-05-18,27,partial
2021-05-20,127,full
2021-05-23,27,partial
2021-05-25,127,full
2021-05-28,27,partial
2021-05-30,127,full
2021-06-02,27,partial
2021-06-04,127,full
2021-06-07,27,partial
2021-06-09,127,full
2021-06-12,27,partial
2021-06-14,127,full
2021-06-17,27,partial
2021-06-19,127,full
2021-06-22,27,partial
2021-06-24,127,full
2021-06-27,27,partial
2021-06-29,127,full
2021-07-02,27,partial
2021-07-04,127,full
2021-07-07,27,partial
2021-07-09,127,full
2021-07-12,27,partial
2021-07-14,127,full
2021-07-17,27,partial
2021-07-19,127,full
2021-07-22,27,partial
2021-07-24,127,full
2021-07-27,27,partial
2021-07-29,127,full
2021-08-01,27,partial
2021-08-03,127,full
2021-08-06,27,partial
2021-08-08,127,full
2021-08-11,27,partial
2021-08-13,127,full
2021-08-16,27,partial
2021-08-18,127,full
2021-08-21,27,partial
2021-08-23,127,full
2021-08-26,27,partial
2021-08-28,127,full
2021-08-31,27,partial
2021-09-02,127,full
2021-09-05,27,partial
2021-09-07,127,full
2021-09-10,27,partial
2021-09-12,127,full
2021-09-15,27,partial
2021-09-17,127,full
2021-09-20,27,partial
2021-09-22,127,full
2021-09-25,27,partial
2021-09-27,127,full
2021-09-30,27,partial
2021-10-02,127,full
2021-10-05,27,partial
2021-10-07,127,full
2021-10-10,27,partial
2021-10-12,127,full
2021-10-15,27,partial
2021-10-17,127,full
2021-10-20,27,partial
2021-10-22,127,full
2021-10-25,27,partial
2021-10-27,127,full
2021-10-30,27,partial
2021-11-01,127,full
2021-11-04,27,partial
2021-11-06,127,full
2021-11-09,27,partial
2021-11-11,127,full
2021-11-14,27,partial
2021-11-16,127,full
2021-11-19,27,partial
2021-11-21,127,full
2021-11-24,27,partial
2021-11-26,127,full
2021-11-29,27,partial
2021-12-01,127,full
2021-12-04,27,partial
2021-12-06,127,full
2021-12-09,27,partial
2021-12-11,127,full
2021-12-14,27,partial
2021-12-16,127,full
2021-12-19,27,partial
2021-12-21,127,full
2021-12-24,27,partial
2021-12-26,127,full
2021-12-29,27,partial
2021-12-31,127,full
