date,path,coverage
2023-01-01,80,full
2023-01-02,82,full
2023-01-03,79,partial
2023-01-08,81,full
2023-01-09,80,full
2023-01-10,82,full
2023-01-11,79,partial
2023-01-16,81,full
2023-01-17,80,full
2023-01-18,82,full
2023-01-19,79,partial
2023-01-24,81,full
2023-01-25,80,full
2023-01-26,82,full
2023-01-27,79,partial
2023-02-01,81,full
2023-02-02,80,full
2023-02-03,82,full
2023-02-04,79,partial
2023-02-09,81,full
2023-02-10,80,full
2023-02-11,82,full
2023-02-12,79,partial
2023-02-17,81,full
2023-02-18,80,full
2023-02-19,82,full
2023-02-20,79,partial
2023-02-25,81,full
2023-02-26,80,full
2023-02-27,82,full
2023-02-28,79,partial
2023-03-05,81,full
2023-03-06,80,full
2023-03-07,82,full
2023-03-08,79,partial
2023-03-13,81,full
2023-03-14,80,full
2023-03-15,82,full
2023-03-16,79,partial
2023-03-21,81,full
2023-03-22,80,full
2023-03-23,82,full
2023-03-24,79,partial
2023-03-29,81,full
2023-03-30,80,full
2023-03-31,82,full
2023-04-01,79,partial
2023-04-06,81,full
2023-04-07,80,full
2023-04-08,82,full
2023-04-09,79,partial
2023-04-14,81,full
2023-04-15,80,full
2023-04-16,82,full
2023-04-17,79,partial
2023-04-22,81,full
2023-04-23,80,full
2023-04-24,82,full
2023-04-25,79,partial
2023-04-30,81,full
2023-05-01,80,full
2023-05-02,82,full
2023-05-03,79,partial
2023-05-08,81,full
2023-05-09,80,full
2023-05-10,82,full
2023-05-11,79,partial
2023-05-16,81,full
2023-05-17,80,full
2023-05-18,82,full
2023-05-19,79,partial
2023-05-24,81,full
2023-05-25,80,full
2023-05-26,82,full
2023-05-27,79,partial
2023-06-01,81,full
2023-06-02,80,full
2023-06-03,82,full
2023-06-04,79,partial
2023-06-09,81,full
2023-06-10,80,full
2023-06-11,82,full
2023-06-12,79,partial
2023-06-17,81,full
2023-06-18,80,full
2023-06-19,82,full
2023-06-20,79,partial
2023-06-25,81,full
2023-06-26,80,full
2023-06-27,82,full
2023-06-28,79,partial
2023-07-03,81,full
2023-07-04,80,full
2023-07-05,82,full
2023-07-06,79,partial
2023-07-11,81,full
2023-07-12,80,full
2023-07-13,82,full
2023-07-14,79,partial
2023-07-19,81,full
2023-07-20,80,full
2023-07-21,82,full
2023-07-22,79,partial
2023-07-27,81,full
2023-07-28,80,full
2023-07-29,82,full
2023-07-30,79,partial
2023-08-04,81,full
2023-08-05,80,full
2023-08-06,82,full
2023-08-07,79,partial
2023-08-12,81,full
2023-08-13,80,full
2023-08-14,82,full
2023-08-15,79,partial
2023-08-20,81,full
2023-08-21,80,full
2023-08-22,82,full
2023-08-23,79,partial
2023-08-28,81,full
2023-08-29,80,full
2023-08-30,82,full
2023-08-31,79,partial
2023-09-05,81,full
2023-09-06,80,full
2023-09-07,82,full
2023-09-08,79,partial
2023-09-13,81,full
2023-09-14,80,full
2023-09-15,82,full
2023-09-16,79,partial
2023-09-21,81,full
2023-09-22,80,full
2023-09-23,82,full
2023-09-24,79,partial
2023-09-29,81,full
2023-09-30,80,full
2023-10-01,82,full
2023-10-02,79,partial
2023-10-07,81,full
2023-10-08,80,full
2023-10-09,82,full
2023-10-10,79,partial
2023-10-15,81,full
2023-10-16,80,full
2023-10-17,82,full
2023-10-18,79,partial
2023-10-23,81,full
2023-10-24,80,full
2023-10-25,82,full
2023-10-26,79,partial
2023-10-31,81,full
2023-11-01,80,full
2023-11-02,82,full
2023-11-03,79,partial
2023-11-08,81,full
2023-11-09,80,full
2023-11-10,82,full
2023-11-11,79,partial
2023-11-16,81,full
2023-11-17,80,full
2023-11-18,82,full
2023-11-19,79,partial
2023-11-24,81,full
2023-11-25,80,full
2023-11-26,82,full
2023-11-27,79,partial
2023-12-02,81,full
2023-12-03,80,full
2023-12-04,82,full
2023-12-05,79,partial
2023-12-10,81,full
2023-12-11,80,full
2023-12-12,82,full
2023-12-13,79,partial
2023-12-18,81,full
2023-12-19,80,full
2023-12-20,82,full
2023-12-21,79,partial
2023-12-26,81,full
2023-12-27,80,full
2023-12-28,82,full
2023-12-29,79,partial
