date,path,coverage
2021-01-03,62,partial
2021-01-05,63,partial
2021-01-12,64,partial
2021-01-14,65,partial
2021-01-19,62,partial
2021-01-21,63,partial
2021-01-28,64,partial
2021-01-30,65,partial
2021-02-04,62,partial
2021-02-06,63,partial
2021-02-13,64,partial
2021-02-15,65,partial
2021-02-20,62,partial
2021-02-22,63,partial
2021-03-01,64,partial
2021-03-03,65,partial
2021-03-08,62,partial
2021-03-10,63,partial
2021-03-17,64,partial
2021-03-19,65,partial
2021-03-24,62,partial
2021-03-26,63,partial
2021-04-02,64,partial
2021-04-04,65,partial
2021-04-09,62,partial
2021-04-11,63,partial
2021-04-18,64,partial
2021-04-20,65,partial
2021-04-25,62,partial
2021-04-27,63,partial
2021-05-04,64,partial
2021-05-06,65,partial
2021-05-11,62,partial
2021-05-13,63,partial
2021-05-20,64,partial
2021-05-22,65,partial
2021-05-27,62,partial
2021-05-29,63,partial
2021-06-05,64,partial
2021-06-07,65,partial
2021-06-12,62,partial
2021-06-14,63,partial
2021-06-21,64,partial
2021-06-23,65,partial
2021-06-28,62,partial
2021-06-30,63,partial
2021-07-07,64,partial
2021-07-09,65,partial
2021-07-14,62,partial
2021-07-16,63,partial
2021-07-23,64,partial
2021-07-25,65,partial
2021-07-30,62,partial
2021-08-01,63,partial
2021-08-08,64,partial
2021-08-10,65,partial
2021-08-15,62,partial
2021-08-17,63,partial
2021-08-24,64,partial
2021-08-26,65,partial
2021-08-31,62,partial
2021-09-02,63,partial
2021-09-09,64,partial
2021-09-11,65,partial
2021-09-16,62,partial
2021-09-18,63,partial
2021-09-25,64,partial
2021-09-27,65,partial
2021-10-02,62,partial
2021-10-04,63,partial
2021-10-11,64,partial
2021-10-13,65,partial
2021-10-18,62,partial
2021-10-20,63,partial
2021-10-27,64,partial
2021-10-29,65,partial
2021-11-03,62,partial
2021-11-05,63,partial
2021-11-12,64,partial
2021-11-14,65,partial
2021-11-19,62,partial
2021-11-21,63,partial
2021-11-28,64,partial
2021-11-30,65,partial
2021-12-05,62,partial
2021-12-07,63,partial
2021-12-14,64,partial
2021-12-16,65,partial
2021-12-21,62,partial
2021-12-23,63,partial
2021-12-30,64,partial
