date,track,coverage
2022-01-02,14,full
2022-01-04,114,full
2022-01-05,57,partial
2022-01-07,14,full
2022-01-09,114,full
2022-01-10,57,partial
2022-01-12,14,full
2022-01-14,114,full
2022-01-15,57,partial
2022-01-17,14,full
2022-01-19,114,full
2022-01-20,57,partial
2022-01-22,14,full
2022-01-24,114,full
2022-01-25,57,partial
2022-01-27,14,full
2022-01-29,114,full
2022-01-30,57,partial
2022-02-01,14,full
2022-02-03,114,full
2022-02-04,57,partial
2022-02-06,14,full
2022-02-08,114,full
2022-02-09,57,partial
2022-02-11,14,full
2022-02-13,114,full
2022-02-14,57,partial
2022-02-16,14,full
2022-02-18,114,full
2022-02-19,57,partial
2022-02-21,14,full
2022-02-23,114,full
2022-02-24,57,partial
2022-02-26,14,full
2022-02-28,114,full
2022-03-01,57,partial
2022-03-03,14,full
2022-03-05,114,full
2022-03-06,57,partial
2022-03-08,14,full
2022-03-10,114,full
2022-03-11,57,partial
2022-03-13,14,full
2022-03-15,114,full
2022-03-16,57,partial
2022-03-18,14,full
2022-03-20,114,full
2022-03-21,57,partial
2022-03-23,14,full
2022-03-25,114,full
2022-03-26,57,partial
2022-03-28,14,full
2022-03-30,114,full
2022-03-31,57,partial
2022-04-02,14,full
2022-04-04,114,full
2022-04-05,57,partial
2022-04-07,14,full
2022-04-09,114,full
2022-04-10,57,partial
2022-04-12,14,full
2022-04-14,114,full
2022-04-15,57,partial
2022-04-17,14,full
2022-04-19,114,full
2022-04-20,57,partial
2022-04-22,14,full
2022-04-24,114,full
2022-04-25,57,partial
2022-04-27,14,full
2022-04-29,114,full
2022-04-30,57,partial
2022-05-02,14,full
2022-05-04,114,full
2022-05-05,57,partial
2022-05-07,14,full
2022-05-09,114,full
2022-05-10,57,partial
2022-05-12,14,full
2022-05-14,114,full
2022-05-15,57,partial
2022-05-17,14,full
2022-05-19,114,full
2022-05-20,57,partial
2022-05-22,14,full
2022-05-24,114,full
2022-05-25,57,partial
2022-05-27,14,full
2022-05-29,114,full
2022-05-30,57,partial
2022-06-01,14,full
2022-06-03,114,full
2022-06-04,57,partial
2022-06-06,14,full
2022-06-08,114,full
2022-06-09,57,partial
2022-06-11,14,full
2022-06-13,114,full
2022-06-14,57,partial
2022-06-16,14,full
2022-06-18,114,full
2022-06-19,57,partial
2022-06-21,14,full
2022-06-23,114,full
2022-06-24,57,partial
2022-06-26,14,full
2022-06-28,114,full
2022-06-29,57,partial
2022-07-01,14,full
2022-07-03,114,full
2022-07-04,57,partial
2022-07-06,14,full
2022-07-08,114,full
2022-07-09,57,partial
2022-07-11,14,full
2022-07-13,114,full
2022-07-14,57,partial
2022-07-16,14,full
2022-07-18,114,full
2022-07-19,57,partial
2022-07-21,14,full
2022-07-23,114,full
2022-07-24,57,partial
2022-07-26,14,full
2022-07-28,114,full
2022-07-29,57,partial
2022-07-31,14,full
2022-08-02,114,full
2022-08-03,57,partial
2022-08-05,14,full
2022-08-07,114,full
2022-08-08,57,partial
2022-08-10,14,full
2022-08-12,114,full
2022-08-13,57,partial
2022-08-15,14,full
2022-08-17,114,full
2022-08-18,57,partial
2022-08-20,14,full
2022-08-22,114,full
2022-08-23,57,partial
2022-08-25,14,full
2022-08-27,114,full
2022-08-28,57,partial
2022-08-30,14,full
2022-09-01,114,full
2022-09-02,57,partial
2022-09-04,14,full
2022-09-06,114,full
2022-09-07,57,partial
2022-09-09,14,full
2022-09-11,114,full
2022-09-12,57,partial
2022-09-14,14,full
2022-09-16,114,full
2022-09-17,57,partial
2022-09-19,14,full
2022-09-21,114,full
2022-09-22,57,partial
2022-09-24,14,full
2022-09-26,114,full
2022-09-27,57,partial
2022-09-29,14,full
2022-10-01,114,full
2022-10-02,57,partial
2022-10-04,14,full
2022-10-06,114,full
2022-10-07,57,partial
2022-10-09,14,full
2022-10-11,114,full
2022-10-12,57,partial
2022-10-14,14,full
2022-10-16,114,full
2022-10-17,57,partial
2022-10-19,14,full
2022-10-21,114,full
2022-10-22,57,partial
2022-10-24,14,full
2022-10-26,114,full
2022-10-27,57,partial
2022-10-29,14,full
2022-10-31,114,full
2022-11-01,57,partial
2022-11-03,14,full
2022-11-05,114,full
2022-11-06,57,partial
2022-11-08,14,full
2022-11-10,114,full
2022-11-11,57,partial
2022-11-13,14,full
2022-11-15,114,full
2022-11-16,57,partial
2022-11-18,14,full
2022-11-20,114,full
2022-11-21,57,partial
2022-11-23,14,full
2022-11-25,114,full
2022-11-26,57,partial
2022-11-28,14,full
2022-11-30,114,full
2022-12-01,57,partial
2022-12-03,14,full
2022-12-05,114,full
2022-12-06,57,partial
2022-12-08,14,full
2022-12-10,114,full
2022-12-11,57,partial
2022-12-13,14,full
2022-12-15,114,full
2022-12-16,57,partial
2022-12-18,14,full
2022-12-20,114,full
2022-12-21,57,partial
2022-12-23,14,full
2022-12-25,114,full
2022-12-26,57,partial
2022-12-28,14,full
2022-12-30,114,full
2022-12-31,57,partial
