date,path,coverage
2023-01-01,95,full
2023-01-02,97,full
2023-01-03,96,full
2023-01-09,95,full
2023-01-10,97,full
2023-01-11,96,full
2023-01-17,95,full
2023-01-18,97,full
2023-01-19,96,full
2023-01-25,95,full
2023-01-26,97,full
2023-01-27,96,full
2023-02-02,95,full
2023-02-03,97,full
2023-02-04,96,full
2023-02-10,95,full
2023-02-11,97,full
2023-02-12,96,full
2023-02-18,95,full
2023-02-19,97,full
2023-02-20,96,full
2023-02-26,95,full
2023-02-27,97,full
2023-02-28,96,full
2023-03-06,95,full
2023-03-07,97,full
2023-03-08,96,full
2023-03-14,95,full
2023-03-15,97,full
2023-03-16,96,full
2023-03-22,95,full
2023-03-23,97,full
2023-03-24,96,full
2023-03-30,95,full
2023-03-31,97,full
2023-04-01,96,full
2023-04-07,95,full
2023-04-08,97,full
2023-04-09,96,full
2023-04-15,95,full
2023-04-16,97,full
2023-04-17,96,full
2023-04-23,95,full
2023-04-24,97,full
2023-04-25,96,full
2023-05-01,95,full
2023-05-02,97,full
2023-05-03,96,full
2023-05-09,95,full
2023-05-10,97,full
2023-05-11,96,full
2023-05-17,95,full
2023-05-18,97,full
2023-05-19,96,full
2023-05-25,95,full
2023-05-26,97,full
2023-05-27,96,full
2023-06-02,95,full
2023-06-03,97,full
2023-06-04,96,full
2023-06-10,95,full
2023-06-11,97,full
2023-06-12,96,full
2023-06-18,95,full
2023-06-19,97,full
2023-06-20,96,full
2023-06-26,95,full
2023-06-27,97,full
2023-06-28,96,full
2023-07-04,95,full
2023-07-05,97,full
2023-07-06,96,full
2023-07-12,95,full
2023-07-13,97,full
2023-07-14,96,full
2023-07-20,95,full
2023-07-21,97,full
2023-07-22,96,full
2023-07-28,95,full
2023-07-29,97,full
2023-07-30,96,full
2023-08-05,95,full
2023-08-06,97,full
2023-08-07,96,full
2023-08-13,95,full
2023-08-14,97,full
2023-08-15,96,full
2023-08-21,95,full
2023-08-22,97,full
2023-08-23,96,full
2023-08-29,95,full
2023-08-30,97,full
2023-08-31,96,full
2023-09-06,95,full
2023-09-07,97,full
2023-09-08,96,full
2023-09-14,95,full
2023-09-15,97,full
2023-09-16,96,full
2023-09-22,95,full
2023-09-23,97,full
2023-09-24,96,full
2023-09-30,95,full
2023-10-01,97,full
2023-10-02,96,full
2023-10-08,95,full
2023-10-09,97,full
2023-10-10,96,full
2023-10-16,95,full
2023-10-17,97,full
2023-10-18,96,full
2023-10-24,95,full
2023-10-25,97,full
2023-10-26,96,full
2023-11-01,95,full
2023-11-02,97,full
2023-11-03,96,full
2023-11-09,95,full
2023-11-10,97,full
2023-11-11,96,full
2023-11-17,95,full
2023-11-18,97,full
2023-11-19,96,full
2023-11-25,95,full
2023-11-26,97,full
2023-11-27,96,full
2023-12-03,95,full
2023-12-04,97,full
2023-12-05,96,full
2023-12-11,95,full
2023-12-12,97,full
2023-12-13,96,full
2023-12-19,95,full
2023-12-20,97,full
2023-12-21,96,full
2023-12-27,95,full
2023-12-28,97,full
2023-12-29,96,full
