date,track,coverage
2024-01-01,29,full
2024-01-02,72,full
2024-01-03,86,full
2024-01-05,129,full
2024-01-06,29,full
2024-01-07,72,full
2024-01-08,86,full
2024-01-10,129,full
2024-01-11,29,full
2024-01-12,72,full
2024-01-13,86,full
2024-01-15,129,full
2024-01-16,29,full
2024-01-17,72,full
2024-01-18,86,full
2024-01-20,129,full
2024-01-21,29,full
2024-01-22,72,full
2024-01-23,86,full
2024-01-25,129,full
2024-01-26,29,full
2024-01-27,72,full
2024-01-28,86,full
2024-01-30,129,full
2024-01-31,29,full
2024-02-01,72,full
2024-02-02,86,full
2024-02-04,129,full
2024-02-05,29,full
2024-02-06,72,full
2024-02-07,86,full
2024-02-09,129,full
2024-02-10,29,full
2024-02-11,72,full
2024-02-12,86,full
2024-02-14,129,full
2024-02-15,29,full
2024-02-16,72,full
2024-02-17,86,full
2024-02-19,129,full
2024-02-20,29,full
2024-02-21,72,full
2024-02-22,86,full
2024-02-24,129,full
2024-02-25,29,full
2024-02-26,72,full
2024-02-27,86,full
2024-02-29,129,full
2024-03-01,29,full
2024-03-02,72,full
2024-03-03,86,full
2024-03-05,129,full
2024-03-06,29,full
2024-03-07,72,full
2024-03-08,86,full
2024-03-10,129,full
2024-03-11,29,full
2024-03-12,72,full
2024-03-13,86,full
2024-03-15,129,full
2024-03-16,29,full
2024-03-17,72,full
2024-03-18,86,full
2024-03-20,129,full
2024-03-21,29,full
2024-03-22,72,full
2024-03-23,86,full
2024-03-25,129,full
2024-03-26,29,full
2024-03-27,72,full
2024-03-28,86,full
2024-03-30,129,full
2024-03-31,29,full
2024-04-01,72,full
2024-04-02,86,full
2024-04-04,129,full
2024-04-05,29,full
2024-04-06,72,full
2024-04-07,86,full
2024-04-09,129,full
2024-04-10,29,full
2024-04-11,72,full
2024-04-12,86,full
2024-04-14,129,full
2024-04-15,29,full
2024-04-16,72,full
2024-04-17,86,full
2024-04-19,129,full
2024-04-20,29,full
2024-04-21,72,full
2024-04-22,86,full
2024-04-24,129,full
2024-04-25,29,full
2024-04-26,72,full
2024-04-27,86,full
2024-04-29,129,full
2024-04-30,29,full
2024-05-01,72,full
2024-05-02,86,full
2024-05-04,129,full
2024-05-05,29,full
2024-05-06,72,full
2024-05-07,86,full
2024-05-09,129,full
2024-05-10,29,full
2024-05-11,72,full
2024-05-12,86,full
2024-05-14,129,full
2024-05-15,29,full
2024-05-16,72,full
2024-05-17,86,full
2024-05-19,129,full
2024-05-20,29,full
2024-05-21,72,full
2024-05-22,86,full
2024-05-24,129,full
2024-05-25,29,full
2024-05-26,72,full
2024-05-27,86,full
2024-05-29,129,full
2024-05-30,29,full
2024-05-31,72,full
2024-06-01,86,full
2024-06-03,129,full
2024-06-04,29,full
2024-06-05,72,full
2024-06-06,86,full
2024-06-08,129,full
2024-06-09,29,full
2024-06-10,72,full
2024-06-11,86,full
2024-06-13,129,full
2024-06-14,29,full
2024-06-15,72,full
2024-06-16,86,full
2024-06-18,129,full
2024-06-19,29,full
2024-06-20,72,full
2024-06-21,86,full
2024-06-23,129,full
2024-06-24,29,full
2024-06-25,72,full
2024-06-26,86,full
2024-06-28,129,full
2024-06-29,29,full
2024-06-30,72,full
2024-07-01,86,full
2024-07-03,129,full
2024-07-04,29,full
2024-07-05,72,full
2024-07-06,86,full
2024-07-08,129,full
2024-07-09,29,full
2024-07-10,72,full
2024-07-11,86,full
2024-07-13,129,full
2024-07-14,29,full
2024-07-15,72,full
2024-07-16,86,full
2024-07-18,129,full
2024-07-19,29,full
2024-07-20,72,full
2024-07-21,86,full
2024-07-23,129,full
2024-07-24,29,full
2024-07-25,72,full
2024-07-26,86,full
2024-07-28,129,full
2024-07-29,29,full
2024-07-30,72,full
2024-07-31,86,full
2024-08-02,129,full
2024-08-03,29,full
2024-08-04,72,full
2024-08-05,86,full
2024-08-07,129,full
2024-08-08,29,full
2024-08-09,72,full
2024-08-10,86,full
2024-08-12,129,full
2024-08-13,29,full
2024-08-14,72,full
2024-08-15,86,full
2024-08-17,129,full
2024-08-18,29,full
2024-08-19,72,full
2024-08-20,86,full
2024-08-22,129,full
2024-08-23,29,full
2024-08-24,72,full
2024-08-25,86,full
2024-08-27,129,full
2024-08-28,29,full
2024-08-29,72,full
2024-08-30,86,full
2024-09-01,129,full
2024-09-02,29,full
2024-09-03,72,full
2024-09-04,86,full
2024-09-06,129,full
2024-09-07,29,full
2024-09-08,72,full
2024-09-09,86,full
2024-09-11,129,full
2024-09-12,29,full
2024-09-13,72,full
2024-09-14,86,full
2024-09-16,129,full
2024-09-17,29,full
2024-09-18,72,full
2024-09-19,86,full
2024-09-21,129,full
2024-09-22,29,full
2024-09-23,72,full
2024-09-24,86,full
2024-09-26,129,full
2024-09-27,29,full
2024-09-28,72,full
2024-09-29,86,full
2024-10-01,129,full
2024-10-02,29,full
2024-10-03,72,full
2024-10-04,86,full
2024-10-06,129,full
2024-10-07,29,full
2024-10-08,72,full
2024-10-09,86,full
2024-10-11,129,full
2024-10-12,29,full
2024-10-13,72,full
2024-10-14,86,full
2024-10-16,129,full
2024-10-17,29,full
2024-10-18,72,full
2024-10-19,86,full
2024-10-21,129,full
2024-10-22,29,full
2024-10-23,72,full
2024-10-24,86,full
2024-10-26,129,full
2024-10-27,29,full
2024-10-28,72,full
2024-10-29,86,full
2024-10-31,129,full
2024-11-01,29,full
2024-11-02,72,full
2024-11-03,86,full
2024-11-05,129,full
2024-11-06,29,full
2024-11-07,72,full
2024-11-08,86,full
2024-11-10,129,full
2024-11-11,29,full
2024-11-12,72,full
2024-11-13,86,full
2024-11-15,129,full
2024-11-16,29,full
2024-11-17,72,full
2024-11-18,86,full
2024-11-20,129,full
2024-11-21,29,full
2024-11-22,72,full
2024-11-23,86,full
2024-11-25,129,full
2024-11-26,29,full
2024-11-27,72,full
2024-11-28,86,full
2024-11-30,129,full
2024-12-01,29,full
2024-12-02,72,full
2024-12-03,86,full
2024-12-05,129,full
2024-12-06,29,full
2024-12-07,72,full
2024-12-08,86,full
2024-12-10,129,full
2024-12-11,29,full
2024-12-12,72,full
2024-12-13,86,full
2024-12-15,129,full
2024-12-16,29,full
2024-12-17,72,full
2024-12-18,86,full
2024-12-20,129,full
2024-12-21,29,full
2024-12-22,72,full
2024-12-23,86,full
2024-12-25,129,full
2024-12-26,29,full
2024-12-27,72,full
2024-12-28,86,full
2024-12-30,129,full
2024-12-31,29,full
