date,track,coverage
2020-01-02,41,partial
2020-01-04,98,partial
2020-01-05,141,partial
2020-01-07,41,partial
2020-01-09,98,partial
2020-01-10,141,partial
2020-01-12,41,partial
2020-01-14,98,partial
2020-01-15,141,partial
2020-01-17,41,partial
2020-01-19,98,partial
2020-01-20,141,partial
2020-01-22,41,partial
2020-01-24,98,partial
2020-01-25,141,partial
2020-01-27,41,partial
2020-01-29,98,partial
2020-01-30,141,partial
2020-02-01,41,partial
2020-02-03,98,partial
2020-02-04,141,partial
2020-02-06,41,partial
2020-02-08,98,partial
2020-02-09,141,partial
2020-02-11,41,partial
2020-02-13,98,partial
2020-02-14,141,partial
2020-02-16,41,partial
2020-02-18,98,partial
2020-02-19,141,partial
2020-02-21,41,partial
2020-02-23,98,partial
2020-02-24,141,partial
2020-02-26,41,partial
2020-02-28,98,partial
2020-02-29,141,partial
2020-03-02,41,partial
2020-03-04,98,partial
2020-03-05,141,partial
2020-03-07,41,partial
2020-03-09,98,partial
2020-03-10,141,partial
2020-03-12,41,partial
2020-03-14,98,partial
2020-03-15,141,partial
2020-03-17,41,partial
2020-03-19,98,partial
2020-03-20,141,partial
2020-03-22,41,partial
2020-03-24,98,partial
2020-03-25,141,partial
2020-03-27,41,partial
2020-03-29,98,partial
2020-03-30,141,partial
2020-04-01,41,partial
2020-04-03,98,partial
2020-04-04,141,partial
2020-04-06,41,partial
2020-04-08,98,partial
2020-04-09,141,partial
2020-04-11,41,partial
2020-04-13,98,partial
2020-04-14,141,partial
2020-04-16,41,partial
2020-04-18,98,partial
2020-04-19,141,partial
2020-04-21,41,partial
2020-04-23,98,partial
2020-04-24,141,partial
2020-04-26,41,partial
2020-04-28,98,partial
2020-04-29,141,partial
2020-05-01,41,partial
2020-05-03,98,partial
2020-05-04,141,partial
2020-05-06,41,partial
2020-05-08,98,partial
2020-05-09,141,partial
2020-05-11,41,partial
2020-05-13,98,partial
2020-05-14,141,partial
2020-05-16,41,partial
2020-05-18,98,partial
2020-05-19,141,partial
2020-05-21,41,partial
2020-05-23,98,partial
2020-05-24,141,partial
2020-05-26,41,partial
2020-05-28,98,partial
2020-05-29,141,partial
2020-05-31,41,partial
2020-06-02,98,partial
2020-06-03,141,partial
2020-06-05,41,partial
2020-06-07,98,partial
2020-06-08,141,partial
2020-06-10,41,partial
2020-06-12,98,partial
2020-06-13,141,partial
2020-06-15,41,partial
2020-06-17,98,partial
2020-06-18,141,partial
2020-06-20,41,partial
2020-06-22,98,partial
2020-06-23,141,partial
2020-06-25,41,partial
2020-06-27,98,partial
2020-06-28,141,partial
2020-06-30,41,partial
2020-07-02,98,partial
2020-07-03,141,partial
2020-07-05,41,partial
2020-07-07,98,partial
2020-07-08,141,partial
2020-07-10,41,partial
2020-07-12,98,partial
2020-07-13,141,partial
2020-07-15,41,partial
2020-07-17,98,partial
2020-07-18,141,partial
2020-07-20,41,partial
2020-07-22,98,partial
2020-07-23,141,partial
2020-07-25,41,partial
2020-07-27,98,partial
2020-07-28,141,partial
2020-07-30,41,partial
2020-08-01,98,partial
2020-08-02,141,partial
2020-08-04,41,partial
2020-08-06,98,partial
2020-08-07,141,partial
2020-08-09,41,partial
2020-08-11,98,partial
2020-08-12,141,partial
2020-08-14,41,partial
2020-08-16,98,partial
2020-08-17,141,partial
2020-08-19,41,partial
2020-08-21,98,partial
2020-08-22,141,partial
2020-08-24,41,partial
2020-08-26,98,partial
2020-08-27,141,partial
2020-08-29,41,partial
2020-08-31,98,partial
2020-09-01,141,partial
2020-09-03,41,partial
2020-09-05,98,partial
2020-09-06,141,partial
2020-09-08,41,partial
2020-09-10,98,partial
2020-09-11,141,partial
2020-09-13,41,partial
2020-09-15,98,partial
2020-09-16,141,partial
2020-09-18,41,partial
2020-09-20,98,partial
2020-09-21,141,partial
2020-09-23,41,partial
2020-09-25,98,partial
2020-09-26,141,partial
2020-09-28,41,partial
2020-09-30,98,partial
2020-10-01,141,partial
2020-10-03,41,partial
2020-10-05,98,partial
2020-10-06,141,partial
2020-10-08,41,partial
2020-10-10,98,partial
2020-10-11,141,partial
2020-10-13,41,partial
2020-10-15,98,partial
2020-10-16,141,partial
2020-10-18,41,partial
2020-10-20,98,partial
2020-10-21,141,partial
2020-10-23,41,partial
2020-10-25,98,partial
2020-10-26,141,partial
2020-10-28,41,partial
2020-10-30,98,partial
2020-10-31,141,partial
2020-11-02,41,partial
2020-11-04,98,partial
2020-11-05,141,partial
2020-11-07,41,partial
2020-11-09,98,partial
2020-11-10,141,partial
2020-11-12,41,partial
2020-11-14,98,partial
2020-11-15,141,partial
2020-11-17,41,partial
2020-11-19,98,partial
2020-11-20,141,partial
2020-11-22,41,partial
2020-11-24,98,partial
2020-11-25,141,partial
2020-11-27,41,partial
2020-11-29,98,partial
2020-11-30,141,partial
2020-12-02,41,partial
2020-12-04,98,partial
2020-12-05,141,partial
2020-12-07,41,partial
2020-12-09,98,partial
2020-12-10,141,partial
2020-12-12,41,partial
2020-12-14,98,partial
2020-12-15,141,partial
2020-12-17,41,partial
2020-12-19,98,partial
2020-12-20,141,partial
2020-12-22,41,partial
2020-12-24,98,partial
2020-12-25,141,partial
2020-12-27,41,partial
2020-12-29,98,partial
2020-12-30,141,partial
