date,path,coverage
2022-01-05,73,full
2022-01-07,72,partial
2022-01-12,74,full
2022-01-14,75,full
2022-01-21,73,full
2022-01-23,72,partial
2022-01-28,74,full
2022-01-30,75,full
2022-02-06,73,full
2022-02-08,72,partial
2022-02-13,74,full
2022-02-15,75,full
2022-02-22,73,full
2022-02-24,72,partial
2022-03-01,74,full
2022-03-03,75,full
2022-03-10,73,full
2022-03-12,72,partial
2022-03-17,74,full
2022-03-19,75,full
2022-03-26,73,full
2022-03-28,72,partial
2022-04-02,74,full
2022-04-04,75,full
2022-04-11,73,full
2022-04-13,72,partial
2022-04-18,74,full
2022-04-20,75,full
2022-04-27,73,full
2022-04-29,72,partial
2022-05-04,74,full
2022-05-06,75,full
2022-05-13,73,full
2022-05-15,72,partial
2022-05-20,74,full
2022-05-22,75,full
2022-05-29,73,full
2022-05-31,72,partial
2022-06-05,74,full
2022-06-07,75,full
2022-06-14,73,full
2022-06-16,72,partial
2022-06-21,74,full
2022-06-23,75,full
2022-06-30,73,full
2022-07-02,72,partial
2022-07-07,74,full
2022-07-09,75,full
2022-07-16,73,full
2022-07-18,72,partial
2022-07-23,74,full
2022-07-25,75,full
2022-08-01,73,full
2022-08-03,72,partial
2022-08-08,74,full
2022-08-10,75,full
2022-08-17,73,full
2022-08-19,72,partial
2022-08-24,74,full
2022-08-26,75,full
2022-09-02,73,full
2022-09-04,72,partial
2022-09-09,74,full
2022-09-11,75,full
2022-09-18,73,full
2022-09-20,72,partial
2022-09-25,74,full
2022-09-27,75,full
2022-10-04,73,full
2022-10-06,72,partial
2022-10-11,74,full
2022-10-13,75,full
2022-10-20,73,full
2022-10-22,72,partial
2022-10-27,74,full
2022-10-29,75,full
2022-11-05,73,full
2022-11-07,72,partial
2022-11-12,74,full
2022-11-14,75,full
2022-11-21,73,full
2022-11-23,72,partial
2022-11-28,74,full
2022-11-30,75,full
2022-12-07,73,full
2022-12-09,72,partial
2022-12-14,74,full
2022-12-16,75,full
2022-12-23,73,full
2022-12-25,72,partial
2022-12-30,74,full
