date,path,coverage
2021-01-06,164,full
2021-01-09,174,full
2021-01-15,159,full
2021-01-22,164,full
2021-01-25,174,full
2021-01-31,159,full
2021-02-07,164,full
2021-02-10,174,full
2021-02-16,159,full
2021-02-23,164,full
2021-02-26,174,full
2021-03-04,159,full
2021-03-11,164,full
2021-03-14,174,full
2021-03-20,159,full
2021-03-27,164,full
2021-03-30,174,full
2021-04-05,159,full
2021-04-12,164,full
2021-04-15,174,full
2021-04-21,159,full
2021-04-28,164,full
2021-05-01,174,full
2021-05-07,159,full
2021-05-14,164,full
2021-05-17,174,full
2021-05-23,159,full
2021-05-30,164,full
2021-06-02,174,full
2021-06-08,159,full
2021-06-15,164,full
2021-06-18,174,full
2021-06-24,159,full
2021-07-01,164,full
2021-07-04,174,full
2021-07-10,159,full
2021-07-17,164,full
2021-07-20,174,full
2021-07-26,159,full
2021-08-02,164,full
2021-08-05,174,full
2021-08-11,159,full
2021-08-18,164,full
2021-08-21,174,full
2021-08-27,159,full
2021-09-03,164,full
2021-09-06,174,full
2021-09-12,159,full
2021-09-19,164,full
2021-09-22,174,full
2021-09-28,159,full
2021-10-05,164,full
2021-10-08,174,full
2021-10-14,159,full
2021-10-21,164,full
2021-10-24,174,full
2021-10-30,159,full
2021-11-06,164,full
2021-11-09,174,full
2021-11-15,159,full
2021-11-22,164,full
2021-11-25,174,full
2021-12-01,159,full
2021-12-08,164,full
2021-12-11,174,full
2021-12-17,159,full
2021-12-24,164,full
2021-12-27,174,full
