date,path,coverage
2020-01-04,37,partial
2020-01-06,38,partial
2020-01-13,36,partial
2020-01-20,37,partial
2020-01-22,38,partial
2020-01-29,36,partial
2020-02-05,37,partial
2020-02-07,38,partial
2020-02-14,36,partial
2020-02-21,37,partial
2020-02-23,38,partial
2020-03-01,36,partial
2020-03-08,37,partial
2020-03-10,38,partial
2020-03-17,36,partial
2020-03-24,37,partial
2020-03-26,38,partial
2020-04-02,36,partial
2020-04-09,37,partial
2020-04-11,38,partial
2020-04-18,36,partial
2020-04-25,37,partial
2020-04-27,38,partial
2020-05-04,36,partial
2020-05-11,37,partial
2020-05-13,38,partial
2020-05-20,36,partial
2020-05-27,37,partial
2020-05-29,38,partial
2020-06-05,36,partial
2020-06-12,37,partial
2020-06-14,38,partial
2020-06-21,36,partial
2020-06-28,37,partial
2020-06-30,38,partial
2020-07-07,36,partial
2020-07-14,37,partial
2020-07-16,38,partial
2020-07-23,36,partial
2020-07-30,37,partial
2020-08-01,38,partial
2020-08-08,36,partial
2020-08-15,37,partial
2020-08-17,38,partial
2020-08-24,36,partial
2020-08-31,37,partial
2020-09-02,38,partial
2020-09-09,36,partial
2020-09-16,37,partial
2020-09-18,38,partial
2020-09-25,36,partial
2020-10-02,37,partial
2020-10-04,38,partial
2020-10-11,36,partial
2020-10-18,37,partial
2020-10-20,38,partial
2020-10-27,36,partial
2020-11-03,37,partial
2020-11-05,38,partial
2020-11-12,36,partial
2020-11-19,37,partial
2020-11-21,38,partial
2020-11-28,36,partial
2020-12-05,37,partial
2020-12-07,38,partial
2020-12-14,36,partial
2020-12-21,37,partial
2020-12-23,38,partial
2020-12-30,36,partial
