date,path,coverage
2022-01-07,24,full
2022-01-16,23,partial
2022-01-23,24,full
2022-02-01,23,partial
2022-02-08,24,full
2022-02-17,23,partial
2022-02-24,24,full
2022-03-05,23,partial
2022-03-12,24,full
2022-03-21,23,partial
2022-03-28,24,full
2022-04-06,23,partial
2022-04-13,24,full
2022-04-22,23,partial
2022-04-29,24,full
2022-05-08,23,partial
2022-05-15,24,full
2022-05-24,23,partial
2022-05-31,24,full
2022-06-09,23,partial
2022-06-16,24,full
2022-06-25,23,partial
2022-07-02,24,full
2022-07-11,23,partial
2022-07-18,24,full
2022-07-27,23,partial
2022-08-03,24,full
2022-08-12,23,partial
2022-08-19,24,full
2022-08-28,23,partial
2022-09-04,24,full
2022-09-13,23,partial
2022-09-20,24,full
2022-09-29,23,partial
2022-10-06,24,full
2022-10-15,23,partial
2022-10-22,24,full
2022-10-31,23,partial
2022-11-07,24,full
2022-11-16,23,partial
2022-11-23,24,full
2022-12-02,23,partial
2022-12-09,24,full
2022-12-18,23,partial
2022-12-25,24,full
