date,track,coverage
2023-01-02,87,full
2023-01-07,87,full
2023-01-12,87,full
2023-01-17,87,full
2023-01-22,87,full
2023-01-27,87,full
2023-02-01,87,full
2023-02-06,87,full
2023-02-11,87,full
2023-02-16,87,full
2023-02-21,87,full
2023-02-26,87,full
2023-03-03,87,full
2023-03-08,87,full
2023-03-13,87,full
2023-03-18,87,full
2023-03-23,87,full
2023-03-28,87,full
2023-04-02,87,full
2023-04-07,87,full
2023-04-12,87,full
2023-04-17,87,full
2023-04-22,87,full
2023-04-27,87,full
2023-05-02,87,full
2023-05-07,87,full
2023-05-12,87,full
2023-05-17,87,full
2023-05-22,87,full
2023-05-27,87,full
2023-06-01,87,full
2023-06-06,87,full
2023-06-11,87,full
2023-06-16,87,full
2023-06-21,87,full
2023-06-26,87,full
2023-07-01,87,full
2023-07-06,87,full
2023-07-11,87,full
2023-07-16,87,full
2023-07-21,87,full
2023-07-26,87,full
2023-07-31,87,full
2023-08-05,87,full
2023-08-10,87,full
2023-08-15,87,full
2023-08-20,87,full
2023-08-25,87,full
2023-08-30,87,full
2023-09-04,87,full
2023-09-09,87,full
2023-09-14,87,full
2023-09-19,87,full
2023-09-24,87,full
2023-09-29,87,full
2023-10-04,87,full
2023-10-09,87,full
2023-10-14,87,full
2023-10-19,87,full
2023-10-24,87,full
2023-10-29,87,full
2023-11-03,87,full
2023-11-08,87,full
2023-11-13,87,full
2023-11-18,87,full
2023-11-23,87,full
2023-11-28,87,full
2023-12-03,87,full
2023-12-08,87,full
2023-12-13,87,full
2023-12-18,87,full
2023-12-23,87,full
2023-12-28,87,full
