date,path,coverage
2020-01-01,31,partial
2020-01-03,33,partial
2020-01-10,32,full
2020-01-17,31,partial
2020-01-19,33,partial
2020-01-26,32,full
2020-02-02,31,partial
2020-02-04,33,partial
2020-02-11,32,full
2020-02-18,31,partial
2020-02-20,33,partial
2020-02-27,32,full
2020-03-05,31,partial
2020-03-07,33,partial
2020-03-14,32,full
2020-03-21,31,partial
2020-03-23,33,partial
2020-03-30,32,full
2020-04-06,31,partial
2020-04-08,33,partial
2020-04-15,32,full
2020-04-22,31,partial
2020-04-24,33,partial
2020-05-01,32,full
2020-05-08,31,partial
2020-05-10,33,partial
2020-05-17,32,full
2020-05-24,31,partial
2020-05-26,33,partial
2020-06-02,32,full
2020-06-09,31,partial
2020-06-11,33,partial
2020-06-18,32,full
2020-06-25,31,partial
2020-06-27,33,partial
2020-07-04,32,full
2020-07-11,31,partial
2020-07-13,33,partial
2020-07-20,32,full
2020-07-27,31,partial
2020-07-29,33,partial
2020-08-05,32,full
2020-08-12,31,partial
2020-08-14,33,partial
2020-08-21,32,full
2020-08-28,31,partial
2020-08-30,33,partial
2020-09-06,32,full
2020-09-13,31,partial
2020-09-15,33,partial
2020-09-22,32,full
2020-09-29,31,partial
2020-10-01,33,partial
2020-10-08,32,full
2020-10-15,31,partial
2020-10-17,33,partial
2020-10-24,32,full
2020-10-31,31,partial
2020-11-02,33,partial
2020-11-09,32,full
2020-11-16,31,partial
2020-11-18,33,partial
2020-11-25,32,full
2020-12-02,31,partial
2020-12-04,33,partial
2020-12-11,32,full
2020-12-18,31,partial
2020-12-20,33,partial
2020-12-27,32,full
