date,track,coverage
2022-01-01,72,partial
2022-01-02,15,full
2022-01-04,58,full
2022-01-05,115,full
2022-01-06,72,partial
2022-01-07,15,full
2022-01-09,58,full
2022-01-10,115,full
2022-01-11,72,partial
2022-01-12,15,full
2022-01-14,58,full
2022-01-15,115,full
2022-01-16,72,partial
2022-01-17,15,full
2022-01-19,58,full
2022-01-20,115,full
2022-01-21,72,partial
2022-01-22,15,full
2022-01-24,58,full
2022-01-25,115,full
2022-01-26,72,partial
2022-01-27,15,full
2022-01-29,58,full
2022-01-30,115,full
2022-01-31,72,partial
2022-02-01,15,full
2022-02-03,58,full
2022-02-04,115,full
2022-02-05,72,partial
2022-02-06,15,full
2022-02-08,58,full
2022-02-09,115,full
2022-02-10,72,partial
2022-02-11,15,full
2022-02-13,58,full
2022-02-14,115,full
2022-02-15,72,partial
2022-02-16,15,full
2022-02-18,58,full
2022-02-19,115,full
2022-02-20,72,partial
2022-02-21,15,full
2022-02-23,58,full
2022-02-24,115,full
2022-02-25,72,partial
2022-02-26,15,full
2022-02-28,58,full
2022-03-01,115,full
2022-03-02,72,partial
2022-03-03,15,full
2022-03-05,58,full
2022-03-06,115,full
2022-03-07,72,partial
2022-03-08,15,full
2022-03-10,58,full
2022-03-11,115,full
2022-03-12,72,partial
2022-03-13,15,full
2022-03-15,58,full
2022-03-16,115,full
2022-03-17,72,partial
2022-03-18,15,full
2022-03-20,58,full
2022-03-21,115,full
2022-03-22,72,partial
2022-03-23,15,full
2022-03-25,58,full
2022-03-26,115,full
2022-03-27,72,partial
2022-03-28,15,full
2022-03-30,58,full
2022-03-31,115,full
2022-04-01,72,partial
2022-04-02,15,full
2022-04-04,58,full
2022-04-05,115,full
2022-04-06,72,partial
2022-04-07,15,full
2022-04-09,58,full
2022-04-10,115,full
2022-04-11,72,partial
2022-04-12,15,full
2022-04-14,58,full
2022-04-15,115,full
2022-04-16,72,partial
2022-04-17,15,full
2022-04-19,58,full
2022-04-20,115,full
2022-04-21,72,partial
2022-04-22,15,full
2022-04-24,58,full
2022-04-25,115,full
2022-04-26,72,partial
2022-04-27,15,full
2022-04-29,58,full
2022-04-30,115,full
2022-05-01,72,partial
2022-05-02,15,full
2022-05-04,58,full
2022-05-05,115,full
2022-05-06,72,partial
2022-05-07,15,full
2022-05-09,58,full
2022-05-10,115,full
2022-05-11,72,partial
2022-05-12,15,full
2022-05-14,58,full
2022-05-15,115,full
2022-05-16,72,partial
2022-05-17,15,full
2022-05-19,58,full
2022-05-20,115,full
2022-05-21,72,partial
2022-05-22,15,full
2022-05-24,58,full
2022-05-25,115,full
2022-05-26,72,partial
2022-05-27,15,full
