date,path,coverage
2021-01-07,13,partial
2021-01-14,14,partial
2021-01-16,12,partial
2021-01-23,13,partial
2021-01-30,14,partial
2021-02-01,12,partial
2021-02-08,13,partial
2021-02-15,14,partial
2021-02-17,12,partial
2021-02-24,13,partial
2021-03-03,14,partial
2021-03-05,12,partial
2021-03-12,13,partial
2021-03-19,14,partial
2021-03-21,12,partial
2021-03-28,13,partial
2021-04-04,14,partial
2021-04-06,12,partial
2021-04-13,13,partial
2021-04-20,14,partial
2021-04-22,12,partial
2021-04-29,13,partial
2021-05-06,14,partial
2021-05-08,12,partial
2021-05-15,13,partial
2021-05-22,14,partial
2021-05-24,12,partial
2021-05-31,13,partial
2021-06-07,14,partial
2021-06-09,12,partial
2021-06-16,13,partial
2021-06-23,14,partial
2021-06-25,12,partial
2021-07-02,13,partial
2021-07-09,14,partial
2021-07-11,12,partial
2021-07-18,13,partial
2021-07-25,14,partial
2021-07-27,12,partial
2021-08-03,13,partial
2021-08-10,14,partial
2021-08-12,12,partial
2021-08-19,13,partial
2021-08-26,14,partial
2021-08-28,12,partial
2021-09-04,13,partial
2021-09-11,14,partial
2021-09-13,12,partial
2021-09-20,13,partial
2021-09-27,14,partial
2021-09-29,12,partial
2021-10-06,13,partial
2021-10-13,14,partial
2021-10-15,12,partial
2021-10-22,13,partial
2021-10-29,14,partial
2021-10-31,12,partial
2021-11-07,13,partial
2021-11-14,14,partial
2021-11-16,12,partial
2021-11-23,13,partial
2021-11-30,14,partial
2021-12-02,12,partial
2021-12-09,13,partial
2021-12-16,14,partial
2021-12-18,12,partial
2021-12-25,13,partial
