date,path,coverage
2021-01-05,62,full
2021-01-07,61,partial
2021-01-14,63,full
2021-01-21,62,full
2021-01-23,61,partial
2021-01-30,63,full
2021-02-06,62,full
2021-02-08,61,partial
2021-02-15,63,full
2021-02-22,62,full
2021-02-24,61,partial
2021-03-03,63,full
2021-03-10,62,full
2021-03-12,61,partial
2021-03-19,63,full
2021-03-26,62,full
2021-03-28,61,partial
2021-04-04,63,full
2021-04-11,62,full
2021-04-13,61,partial
2021-04-20,63,full
2021-04-27,62,full
2021-04-29,61,partial
2021-05-06,63,full
2021-05-13,62,full
2021-05-15,61,partial
2021-05-22,63,full
2021-05-29,62,full
2021-05-31,61,partial
2021-06-07,63,full
2021-06-14,62,full
2021-06-16,61,partial
2021-06-23,63,full
2021-06-30,62,full
2021-07-02,61,partial
2021-07-09,63,full
2021-07-16,62,full
2021-07-18,61,partial
2021-07-25,63,full
2021-08-01,62,full
2021-08-03,61,partial
2021-08-10,63,full
2021-08-17,62,full
2021-08-19,61,partial
2021-08-26,63,full
2021-09-02,62,full
2021-09-04,61,partial
2021-09-11,63,full
2021-09-18,62,full
2021-09-20,61,partial
2021-09-27,63,full
2021-10-04,62,full
2021-10-06,61,partial
2021-10-13,63,full
2021-10-20,62,full
2021-10-22,61,partial
2021-10-29,63,full
2021-11-05,62,full
2021-11-07,61,partial
2021-11-14,63,full
2021-11-21,62,full
2021-11-23,61,partial
2021-11-30,63,full
2021-12-07,62,full
2021-12-09,61,partial
2021-12-16,63,full
2021-12-23,62,full
2021-12-25,61,partial
