date,path,coverage
2021-01-04,193,full
2021-01-11,194,full
2021-01-20,193,full
2021-01-27,194,full
2021-02-05,193,full
2021-02-12,194,full
2021-02-21,193,full
2021-02-28,194,full
2021-03-09,193,full
2021-03-16,194,full
2021-03-25,193,full
2021-04-01,194,full
2021-04-10,193,full
2021-04-17,194,full
2021-04-26,193,full
2021-05-03,194,full
2021-05-12,193,full
2021-05-19,194,full
2021-05-28,193,full
2021-06-04,194,full
2021-06-13,193,full
2021-06-20,194,full
2021-06-29,193,full
2021-07-06,194,full
2021-07-15,193,full
2021-07-22,194,full
2021-07-31,193,full
2021-08-07,194,full
2021-08-16,193,full
2021-08-23,194,full
2021-09-01,193,full
2021-09-08,194,full
2021-09-17,193,full
2021-09-24,194,full
2021-10-03,193,full
2021-10-10,194,full
2021-10-19,193,full
2021-10-26,194,full
2021-11-04,193,full
2021-11-11,194,full
2021-11-20,193,full
2021-11-27,194,full
2021-12-06,193,full
2021-12-13,194,full
2021-12-22,193,full
2021-12-29,194,full
