date,path,coverage
2023-01-02,62,partial
2023-01-03,63,full
2023-01-04,64,partial
2023-01-10,62,partial
2023-01-11,63,full
2023-01-12,64,partial
2023-01-18,62,partial
2023-01-19,63,full
2023-01-20,64,partial
2023-01-26,62,partial
2023-01-27,63,full
2023-01-28,64,partial
2023-02-03,62,partial
2023-02-04,63,full
2023-02-05,64,partial
2023-02-11,62,partial
2023-02-12,63,full
2023-02-13,64,partial
2023-02-19,62,partial
2023-02-20,63,full
2023-02-21,64,partial
2023-02-27,62,partial
2023-02-28,63,full
2023-03-01,64,partial
2023-03-07,62,partial
2023-03-08,63,full
2023-03-09,64,partial
2023-03-15,62,partial
2023-03-16,63,full
2023-03-17,64,partial
2023-03-23,62,partial
2023-03-24,63,full
2023-03-25,64,partial
2023-03-31,62,partial
2023-04-01,63,full
2023-04-02,64,partial
2023-04-08,62,partial
2023-04-09,63,full
2023-04-10,64,partial
2023-04-16,62,partial
2023-04-17,63,full
2023-04-18,64,partial
2023-04-24,62,partial
2023-04-25,63,full
2023-04-26,64,partial
2023-05-02,62,partial
2023-05-03,63,full
2023-05-04,64,partial
2023-05-10,62,partial
2023-05-11,63,full
2023-05-12,64,partial
2023-05-18,62,partial
2023-05-19,63,full
2023-05-20,64,partial
2023-05-26,62,partial
2023-05-27,63,full
2023-05-28,64,partial
2023-06-03,62,partial
2023-06-04,63,full
2023-06-05,64,partial
2023-06-11,62,partial
2023-06-12,63,full
2023-06-13,64,partial
2023-06-19,62,partial
2023-06-20,63,full
2023-06-21,64,partial
2023-06-27,62,partial
2023-06-28,63,full
2023-06-29,64,partial
2023-07-05,62,partial
2023-07-06,63,full
2023-07-07,64,partial
2023-07-13,62,partial
2023-07-14,63,full
2023-07-15,64,partial
2023-07-21,62,partial
2023-07-22,63,full
2023-07-23,64,partial
2023-07-29,62,partial
2023-07-30,63,full
2023-07-31,64,partial
2023-08-06,62,partial
2023-08-07,63,full
2023-08-08,64,partial
2023-08-14,62,partial
2023-08-15,63,full
2023-08-16,64,partial
2023-08-22,62,partial
2023-08-23,63,full
2023-08-24,64,partial
2023-08-30,62,partial
2023-08-31,63,full
2023-09-01,64,partial
2023-09-07,62,partial
2023-09-08,63,full
2023-09-09,64,partial
2023-09-15,62,partial
2023-09-16,63,full
2023-09-17,64,partial
2023-09-23,62,partial
2023-09-24,63,full
2023-09-25,64,partial
2023-10-01,62,partial
2023-10-02,63,full
2023-10-03,64,partial
2023-10-09,62,partial
2023-10-10,63,full
2023-10-11,64,partial
2023-10-17,62,partial
2023-10-18,63,full
2023-10-19,64,partial
2023-10-25,62,partial
2023-10-26,63,full
2023-10-27,64,partial
2023-11-02,62,partial
2023-11-03,63,full
2023-11-04,64,partial
2023-11-10,62,partial
2023-11-11,63,full
2023-11-12,64,partial
2023-11-18,62,partial
2023-11-19,63,full
2023-11-20,64,partial
2023-11-26,62,partial
2023-11-27,63,full
2023-11-28,64,partial
2023-12-04,62,partial
2023-12-05,63,full
2023-12-06,64,partial
2023-12-12,62,partial
2023-12-13,63,full
2023-12-14,64,partial
2023-12-20,62,partial
2023-12-21,63,full
2023-12-22,64,partial
2023-12-28,62,partial
2023-12-29,63,full
2023-12-30,64,partial
