date,track,coverage
2023-01-05,130,full
2023-01-10,130,full
2023-01-15,130,full
2023-01-20,130,full
2023-01-25,130,full
2023-01-30,130,full
2023-02-04,130,full
2023-02-09,130,full
2023-02-14,130,full
2023-02-19,130,full
2023-02-24,130,full
2023-03-01,130,full
2023-03-06,130,full
2023-03-11,130,full
2023-03-16,130,full
2023-03-21,130,full
2023-03-26,130,full
2023-03-31,130,full
2023-04-05,130,full
2023-04-10,130,full
2023-04-15,130,full
2023-04-20,130,full
2023-04-25,130,full
2023-04-30,130,full
2023-05-05,130,full
2023-05-10,130,full
2023-05-15,130,full
2023-05-20,130,full
2023-05-25,130,full
2023-05-30,130,full
2023-06-04,130,full
2023-06-09,130,full
2023-06-14,130,full
2023-06-19,130,full
2023-06-24,130,full
2023-06-29,130,full
2023-07-04,130,full
2023-07-09,130,full
2023-07-14,130,full
2023-07-19,130,full
2023-07-24,130,full
2023-07-29,130,full
2023-08-03,130,full
2023-08-08,130,full
2023-08-13,130,full
2023-08-18,130,full
2023-08-23,130,full
2023-08-28,130,full
2023-09-02,130,full
2023-09-07,130,full
2023-09-12,130,full
2023-09-17,130,full
2023-09-22,130,full
2023-09-27,130,full
2023-10-02,130,full
2023-10-07,130,full
2023-10-12,130,full
2023-10-17,130,full
2023-10-22,130,full
2023-10-27,130,full
2023-11-01,130,full
2023-11-06,130,full
2023-11-11,130,full
2023-11-16,130,full
2023-11-21,130,full
2023-11-26,130,full
2023-12-01,130,full
2023-12-06,130,full
2023-12-11,130,full
2023-12-16,130,full
2023-12-21,130,full
2023-12-26,130,full
2023-12-31,130,full
