date,path,coverage
2022-01-03,28,partial
2022-01-12,27,full
2022-01-19,28,partial
2022-01-28,27,full
2022-02-04,28,partial
2022-02-13,27,full
2022-02-20,28,partial
2022-03-01,27,full
2022-03-08,28,partial
2022-03-17,27,full
2022-03-24,28,partial
2022-04-02,27,full
2022-04-09,28,partial
2022-04-18,27,full
2022-04-25,28,partial
2022-05-04,27,full
2022-05-11,28,partial
2022-05-20,27,full
2022-05-27,28,partial
2022-06-05,27,full
2022-06-12,28,partial
2022-06-21,27,full
2022-06-28,28,partial
2022-07-07,27,full
2022-07-14,28,partial
2022-07-23,27,full
2022-07-30,28,partial
2022-08-08,27,full
2022-08-15,28,partial
2022-08-24,27,full
2022-08-31,28,partial
2022-09-09,27,full
2022-09-16,28,partial
2022-09-25,27,full
2022-10-02,28,partial
2022-10-11,27,full
2022-10-18,28,partial
2022-10-27,27,full
2022-11-03,28,partial
2022-11-12,27,full
2022-11-19,28,partial
2022-11-28,27,full
2022-12-05,28,partial
2022-12-14,27,full
2022-12-21,28,partial
2022-12-30,27,full
