date,path,coverage
2024-01-04,62,partial
2024-01-05,64,partial
2024-01-06,63,partial
2024-01-07,65,partial
2024-01-12,62,partial
2024-01-13,64,partial
2024-01-14,63,partial
2024-01-15,65,partial
2024-01-20,62,partial
2024-01-21,64,partial
2024-01-22,63,partial
2024-01-23,65,partial
2024-01-28,62,partial
2024-01-29,64,partial
2024-01-30,63,partial
2024-01-31,65,partial
2024-02-05,62,partial
2024-02-06,64,partial
2024-02-07,63,partial
2024-02-08,65,partial
2024-02-13,62,partial
2024-02-14,64,partial
2024-02-15,63,partial
2024-02-16,65,partial
2024-02-21,62,partial
2024-02-22,64,partial
2024-02-23,63,partial
2024-02-24,65,partial
2024-02-29,62,partial
2024-03-01,64,partial
2024-03-02,63,partial
2024-03-03,65,partial
2024-03-08,62,partial
2024-03-09,64,partial
2024-03-10,63,partial
2024-03-11,65,partial
2024-03-16,62,partial
2024-03-17,64,partial
2024-03-18,63,partial
2024-03-19,65,partial
2024-03-24,62,partial
2024-03-25,64,partial
2024-03-26,63,partial
2024-03-27,65,partial
2024-04-01,62,partial
2024-04-02,64,partial
2024-04-03,63,partial
2024-04-04,65,partial
2024-04-09,62,partial
2024-04-10,64,partial
2024-04-11,63,partial
2024-04-12,65,partial
2024-04-17,62,partial
2024-04-18,64,partial
2024-04-19,63,partial
2024-04-20,65,partial
2024-04-25,62,partial
2024-04-26,64,partial
2024-04-27,63,partial
2024-04-28,65,partial
2024-05-03,62,partial
2024-05-04,64,partial
2024-05-05,63,partial
2024-05-06,65,partial
2024-05-11,62,partial
2024-05-12,64,partial
2024-05-13,63,partial
2024-05-14,65,partial
2024-05-19,62,partial
2024-05-20,64,partial
2024-05-21,63,partial
2024-05-22,65,partial
2024-05-27,62,partial
2024-05-28,64,partial
2024-05-29,63,partial
2024-05-30,65,partial
2024-06-04,62,partial
2024-06-05,64,partial
2024-06-06,63,partial
2024-06-07,65,partial
2024-06-12,62,partial
2024-06-13,64,partial
2024-06-14,63,partial
2024-06-15,65,partial
2024-06-20,62,partial
2024-06-21,64,partial
2024-06-22,63,partial
2024-06-23,65,partial
2024-06-28,62,partial
2024-06-29,64,partial
2024-06-30,63,partial
2024-07-01,65,partial
2024-07-06,62,partial
2024-07-07,64,partial
2024-07-08,63,partial
2024-07-09,65,partial
2024-07-14,62,partial
2024-07-15,64,partial
2024-07-16,63,partial
2024-07-17,65,partial
2024-07-22,62,partial
2024-07-23,64,partial
2024-07-24,63,partial
2024-07-25,65,partial
2024-07-30,62,partial
2024-07-31,64,partial
2024-08-01,63,partial
2024-08-02,65,partial
2024-08-07,62,partial
2024-08-08,64,partial
2024-08-09,63,partial
2024-08-10,65,partial
2024-08-15,62,partial
2024-08-16,64,partial
2024-08-17,63,partial
2024-08-18,65,partial
2024-08-23,62,partial
2024-08-24,64,partial
2024-08-25,63,partial
2024-08-26,65,partial
2024-08-31,62,partial
2024-09-01,64,partial
2024-09-02,63,partial
2024-09-03,65,partial
2024-09-08,62,partial
2024-09-09,64,partial
2024-09-10,63,partial
2024-09-11,65,partial
2024-09-16,62,partial
2024-09-17,64,partial
2024-09-18,63,partial
2024-09-19,65,partial
2024-09-24,62,partial
2024-09-25,64,partial
2024-09-26,63,partial
2024-09-27,65,partial
2024-10-02,62,partial
2024-10-03,64,partial
2024-10-04,63,partial
2024-10-05,65,partial
2024-10-10,62,partial
2024-10-11,64,partial
2024-10-12,63,partial
2024-10-13,65,partial
2024-10-18,62,partial
2024-10-19,64,partial
2024-10-20,63,partial
2024-10-21,65,partial
2024-10-26,62,partial
2024-10-27,64,partial
2024-10-28,63,partial
2024-10-29,65,partial
2024-11-03,62,partial
2024-11-04,64,partial
2024-11-05,63,partial
2024-11-06,65,partial
2024-11-11,62,partial
2024-11-12,64,partial
2024-11-13,63,partial
2024-11-14,65,partial
2024-11-19,62,partial
2024-11-20,64,partial
2024-11-21,63,partial
2024-11-22,65,partial
2024-11-27,62,partial
2024-11-28,64,partial
2024-11-29,63,partial
2024-11-30,65,partial
2024-12-05,62,partial
2024-12-06,64,partial
2024-12-07,63,partial
2024-12-08,65,partial
2024-12-13,62,partial
2024-12-14,64,partial
2024-12-15,63,partial
2024-12-16,65,partial
2024-12-21,62,partial
2024-12-22,64,partial
2024-12-23,63,partial
2024-12-24,65,partial
2024-12-29,62,partial
2024-12-30,64,partial
2024-12-31,63,partial
