date,track,coverage
2022-01-02,26,partial
2022-01-03,83,partial
2022-01-05,126,full
2022-01-07,26,partial
2022-01-08,83,partial
2022-01-10,126,full
2022-01-12,26,partial
2022-01-13,83,partial
2022-01-15,126,full
2022-01-17,26,partial
2022-01-18,83,partial
2022-01-20,126,full
2022-01-22,26,partial
2022-01-23,83,partial
2022-01-25,126,full
2022-01-27,26,partial
2022-01-28,83,partial
2022-01-30,126,full
2022-02-01,26,partial
2022-02-02,83,partial
2022-02-04,126,full
2022-02-06,26,partial
2022-02-07,83,partial
2022-02-09,126,full
2022-02-11,26,partial
2022-02-12,83,partial
2022-02-14,126,full
2022-02-16,26,partial
2022-02-17,83,partial
2022-02-19,126,full
2022-02-21,26,partial
2022-02-22,83,partial
2022-02-24,126,full
2022-02-26,26,partial
2022-02-27,83,partial
2022-03-01,126,full
2022-03-03,26,partial
2022-03-04,83,partial
2022-03-06,126,full
2022-03-08,26,partial
2022-03-09,83,partial
2022-03-11,126,full
2022-03-13,26,partial
2022-03-14,83,partial
2022-03-16,126,full
2022-03-18,26,partial
2022-03-19,83,partial
2022-03-21,126,full
2022-03-23,26,partial
2022-03-24,83,partial
2022-03-26,126,full
2022-03-28,26,partial
2022-03-29,83,partial
2022-03-31,126,full
2022-04-02,26,partial
2022-04-03,83,partial
2022-04-05,126,full
2022-04-07,26,partial
2022-04-08,83,partial
2022-04-10,126,full
2022-04-12,26,partial
2022-04-13,83,partial
2022-04-15,126,full
2022-04-17,26,partial
2022-04-18,83,partial
2022-04-20,126,full
2022-04-22,26,partial
2022-04-23,83,partial
2022-04-25,126,full
2022-04-27,26,partial
2022-04-28,83,partial
2022-04-30,126,full
2022-05-02,26,partial
2022-05-03,83,partial
2022-05-05,126,full
2022-05-07,26,partial
2022-05-08,83,partial
2022-05-10,126,full
2022-05-12,26,partial
2022-05-13,83,partial
2022-05-15,126,full
2022-05-17,26,partial
2022-05-18,83,partial
2022-05-20,126,full
2022-05-22,26,partial
2022-05-23,83,partial
2022-05-25,126,full
2022-05-27,26,partial
2022-05-28,83,partial
2022-05-30,126,full
2022-06-01,26,partial
2022-06-02,83,partial
2022-06-04,126,full
2022-06-06,26,partial
2022-06-07,83,partial
2022-06-09,126,full
2022-06-11,26,partial
2022-06-12,83,partial
2022-06-14,126,full
2022-06-16,26,partial
2022-06-17,83,partial
2022-06-19,126,full
2022-06-21,26,partial
2022-06-22,83,partial
2022-06-24,126,full
2022-06-26,26,partial
2022-06-27,83,partial
2022-06-29,126,full
2022-07-01,26,partial
2022-07-02,83,partial
2022-07-04,126,full
2022-07-06,26,partial
2022-07-07,83,partial
2022-07-09,126,full
2022-07-11,26,partial
2022-07-12,83,partial
2022-07-14,126,full
2022-07-16,26,partial
2022-07-17,83,partial
2022-07-19,126,full
2022-07-21,26,partial
2022-07-22,83,partial
2022-07-24,126,full
2022-07-26,26,partial
2022-07-27,83,partial
2022-07-29,126,full
2022-07-31,26,partial
2022-08-01,83,partial
2022-08-03,126,full
2022-08-05,26,partial
2022-08-06,83,partial
2022-08-08,126,full
2022-08-10,26,partial
2022-08-11,83,partial
2022-08-13,126,full
2022-08-15,26,partial
2022-08-16,83,partial
2022-08-18,126,full
2022-08-20,26,partial
2022-08-21,83,partial
2022-08-23,126,full
2022-08-25,26,partial
2022-08-26,83,partial
2022-08-28,126,full
2022-08-30,26,partial
2022-08-31,83,partial
2022-09-02,126,full
2022-09-04,26,partial
2022-09-05,83,partial
2022-09-07,126,full
2022-09-09,26,partial
2022-09-10,83,partial
2022-09-12,126,full
2022-09-14,26,partial
2022-09-15,83,partial
2022-09-17,126,full
2022-09-19,26,partial
2022-09-20,83,partial
2022-09-22,126,full
2022-09-24,26,partial
2022-09-25,83,partial
2022-09-27,126,full
2022-09-29,26,partial
2022-09-30,83,partial
2022-10-02,126,full
2022-10-04,26,partial
2022-10-05,83,partial
2022-10-07,126,full
2022-10-09,26,partial
2022-10-10,83,partial
2022-10-12,126,full
2022-10-14,26,partial
2022-10-15,83,partial
2022-10-17,126,full
2022-10-19,26,partial
2022-10-20,83,partial
2022-10-22,126,full
2022-10-24,26,partial
2022-10-25,83,partial
2022-10-27,126,full
2022-10-29,26,partial
2022-10-30,83,partial
2022-11-01,126,full
2022-11-03,26,partial
2022-11-04,83,partial
2022-11-06,126,full
2022-11-08,26,partial
2022-11-09,83,partial
2022-11-11,126,full
2022-11-13,26,partial
2022-11-14,83,partial
2022-11-16,126,full
2022-11-18,26,partial
2022-11-19,83,partial
2022-11-21,126,full
2022-11-23,26,partial
2022-11-24,83,partial
2022-11-26,126,full
2022-11-28,26,partial
2022-11-29,83,partial
2022-12-01,126,full
2022-12-03,26,partial
2022-12-04,83,partial
2022-12-06,126,full
2022-12-08,26,partial
2022-12-09,83,partial
2022-12-11,126,full
2022-12-13,26,partial
2022-12-14,83,partial
2022-12-16,126,full
2022-12-18,26,partial
2022-12-19,83,partial
2022-12-21,126,full
2022-12-23,26,partial
2022-12-24,83,partial
2022-12-26,126,full
2022-12-28,26,partial
2022-12-29,83,partial
2022-12-31,126,full
