date,path,coverage
2021-01-01,32,partial
2021-01-03,33,partial
2021-01-10,34,partial
2021-01-12,35,partial
2021-01-17,32,partial
2021-01-19,33,partial
2021-01-26,34,partial
2021-01-28,35,partial
2021-02-02,32,partial
2021-02-04,33,partial
2021-02-11,34,partial
2021-02-13,35,partial
2021-02-18,32,partial
2021-02-20,33,partial
2021-02-27,34,partial
2021-03-01,35,partial
2021-03-06,32,partial
2021-03-08,33,partial
2021-03-15,34,partial
2021-03-17,35,partial
2021-03-22,32,partial
2021-03-24,33,partial
2021-03-31,34,partial
2021-04-02,35,partial
2021-04-07,32,partial
2021-04-09,33,partial
2021-04-16,34,partial
2021-04-18,35,partial
2021-04-23,32,partial
2021-04-25,33,partial
2021-05-02,34,partial
2021-05-04,35,partial
2021-05-09,32,partial
2021-05-11,33,partial
2021-05-18,34,partial
2021-05-20,35,partial
2021-05-25,32,partial
2021-05-27,33,partial
2021-06-03,34,partial
2021-06-05,35,partial
2021-06-10,32,partial
2021-06-12,33,partial
2021-06-19,34,partial
2021-06-21,35,partial
2021-06-26,32,partial
2021-06-28,33,partial
2021-07-05,34,partial
2021-07-07,35,partial
2021-07-12,32,partial
2021-07-14,33,partial
2021-07-21,34,partial
2021-07-23,35,partial
2021-07-28,32,partial
2021-07-30,33,partial
2021-08-06,34,partial
2021-08-08,35,partial
2021-08-13,32,partial
2021-08-15,33,partial
2021-08-22,34,partial
2021-08-24,35,partial
2021-08-29,32,partial
2021-08-31,33,partial
2021-09-07,34,partial
2021-09-09,35,partial
2021-09-14,32,partial
2021-09-16,33,partial
2021-09-23,34,partial
2021-09-25,35,partial
2021-09-30,32,partial
2021-10-02,33,partial
2021-10-09,34,partial
2021-10-11,35,partial
2021-10-16,32,partial
2021-10-18,33,partial
2021-10-25,34,partial
2021-10-27,35,partial
2021-11-01,32,partial
2021-11-03,33,partial
2021-11-10,34,partial
2021-11-12,35,partial
2021-11-17,32,partial
2021-11-19,33,partial
2021-11-26,34,partial
2021-11-28,35,partial
2021-12-03,32,partial
2021-12-05,33,partial
2021-12-12,34,partial
2021-12-14,35,partial
2021-12-19,32,partial
2021-12-21,33,partial
2021-12-28,34,partial
2021-12-30,35,partial
