date,path,coverage
2021-01-06,22,partial
2021-01-15,21,partial
2021-01-22,22,partial
2021-01-31,21,partial
2021-02-07,22,partial
2021-02-16,21,partial
2021-02-23,22,partial
2021-03-04,21,partial
2021-03-11,22,partial
2021-03-20,21,partial
2021-03-27,22,partial
2021-04-05,21,partial
2021-04-12,22,partial
2021-04-21,21,partial
2021-04-28,22,partial
2021-05-07,21,partial
2021-05-14,22,partial
2021-05-23,21,partial
2021-05-30,22,partial
2021-06-08,21,partial
2021-06-15,22,partial
2021-06-24,21,partial
2021-07-01,22,partial
2021-07-10,21,partial
2021-07-17,22,partial
2021-07-26,21,partial
2021-08-02,22,partial
2021-08-11,21,partial
2021-08-18,22,partial
2021-08-27,21,partial
2021-09-03,22,partial
2021-09-12,21,partial
2021-09-19,22,partial
2021-09-28,21,partial
2021-10-05,22,partial
2021-10-14,21,partial
2021-10-21,22,partial
2021-10-30,21,partial
2021-11-06,22,partial
2021-11-15,21,partial
2021-11-22,22,partial
2021-12-01,21,partial
2021-12-08,22,partial
2021-12-17,21,partial
2021-12-24,22,partial
