date,track,coverage
2020-01-01,54,partial
2020-01-04,97,full
2020-01-06,54,partial
2020-01-09,97,full
2020-01-11,54,partial
2020-01-14,97,full
2020-01-16,54,partial
2020-01-19,97,full
2020-01-21,54,partial
2020-01-24,97,full
2020-01-26,54,partial
2020-01-29,97,full
2020-01-31,54,partial
2020-02-03,97,full
2020-02-05,54,partial
2020-02-08,97,full
2020-02-10,54,partial
2020-02-13,97,full
2020-02-15,54,partial
2020-02-18,97,full
2020-02-20,54,partial
2020-02-23,97,full
2020-02-25,54,partial
2020-02-28,97,full
2020-03-01,54,partial
2020-03-04,97,full
2020-03-06,54,partial
2020-03-09,97,full
2020-03-11,54,partial
2020-03-14,97,full
2020-03-16,54,partial
2020-03-19,97,full
2020-03-21,54,partial
2020-03-24,97,full
2020-03-26,54,partial
2020-03-29,97,full
2020-03-31,54,partial
2020-04-03,97,full
2020-04-05,54,partial
2020-04-08,97,full
2020-04-10,54,partial
2020-04-13,97,full
2020-04-15,54,partial
2020-04-18,97,full
2020-04-20,54,partial
2020-04-23,97,full
2020-04-25,54,partial
2020-04-28,97,full
2020-04-30,54,partial
2020-05-03,97,full
2020-05-05,54,partial
2020-05-08,97,full
2020-05-10,54,partial
2020-05-13,97,full
2020-05-15,54,partial
2020-05-18,97,full
2020-05-20,54,partial
2020-05-23,97,full
2020-05-25,54,partial
2020-05-28,97,full
2020-05-30,54,partial
2020-06-02,97,full
2020-06-04,54,partial
2020-06-07,97,full
2020-06-09,54,partial
2020-06-12,97,full
2020-06-14,54,partial
2020-06-17,97,full
2020-06-19,54,partial
2020-06-22,97,full
2020-06-24,54,partial
2020-06-27,97,full
2020-06-29,54,partial
2020-07-02,97,full
2020-07-04,54,partial
2020-07-07,97,full
2020-07-09,54,partial
2020-07-12,97,full
2020-07-14,54,partial
2020-07-17,97,full
2020-07-19,54,partial
2020-07-22,97,full
2020-07-24,54,partial
2020-07-27,97,full
2020-07-29,54,partial
2020-08-01,97,full
2020-08-03,54,partial
2020-08-06,97,full
2020-08-08,54,partial
2020-08-11,97,full
2020-08-13,54,partial
2020-08-16,97,full
2020-08-18,54,partial
2020-08-21,97,full
2020-08-23,54,partial
2020-08-26,97,full
2020-08-28,54,partial
2020-08-31,97,full
2020-09-02,54,partial
2020-09-05,97,full
2020-09-07,54,partial
2020-09-10,97,full
2020-09-12,54,partial
2020-09-15,97,full
2020-09-17,54,partial
2020-09-20,97,full
2020-09-22,54,partial
2020-09-25,97,full
2020-09-27,54,partial
2020-09-30,97,full
2020-10-02,54,partial
2020-10-05,97,full
2020-10-07,54,partial
2020-10-10,97,full
2020-10-12,54,partial
2020-10-15,97,full
2020-10-17,54,partial
2020-10-20,97,full
2020-10-22,54,partial
2020-10-25,97,full
2020-10-27,54,partial
2020-10-30,97,full
2020-11-01,54,partial
2020-11-04,97,full
2020-11-06,54,partial
2020-11-09,97,full
2020-11-11,54,partial
2020-11-14,97,full
2020-11-16,54,partial
2020-11-19,97,full
2020-11-21,54,partial
2020-11-24,97,full
2020-11-26,54,partial
2020-11-29,97,full
2020-12-01,54,partial
2020-12-04,97,full
2020-12-06,54,partial
2020-12-09,97,full
2020-12-11,54,partial
2020-12-14,97,full
2020-12-16,54,partial
2020-12-19,97,full
2020-12-21,54,partial
2020-12-24,97,full
2020-12-26,54,partial
2020-12-29,97,full
2020-12-31,54,partial
