date,track,coverage
2020-01-01,101,full
2020-01-02,1,full
2020-01-04,58,full
2020-01-06,101,full
2020-01-07,1,full
2020-01-09,58,full
2020-01-11,101,full
2020-01-12,1,full
2020-01-14,58,full
2020-01-16,101,full
2020-01-17,1,full
2020-01-19,58,full
2020-01-21,101,full
2020-01-22,1,full
2020-01-24,58,full
2020-01-26,101,full
2020-01-27,1,full
2020-01-29,58,full
2020-01-31,101,full
2020-02-01,1,full
2020-02-03,58,full
2020-02-05,101,full
2020-02-06,1,full
2020-02-08,58,full
2020-02-10,101,full
2020-02-11,1,full
2020-02-13,58,full
2020-02-15,101,full
2020-02-16,1,full
2020-02-18,58,full
2020-02-20,101,full
2020-02-21,1,full
2020-02-23,58,full
2020-02-25,101,full
2020-02-26,1,full
2020-02-28,58,full
2020-03-01,101,full
2020-03-02,1,full
2020-03-04,58,full
2020-03-06,101,full
2020-03-07,1,full
2020-03-09,58,full
2020-03-11,101,full
2020-03-12,1,full
2020-03-14,58,full
2020-03-16,101,full
2020-03-17,1,full
2020-03-19,58,full
2020-03-21,101,full
2020-03-22,1,full
2020-03-24,58,full
2020-03-26,101,full
2020-03-27,1,full
2020-03-29,58,full
2020-03-31,101,full
2020-04-01,1,full
2020-04-03,58,full
2020-04-05,101,full
2020-04-06,1,full
2020-04-08,58,full
2020-04-10,101,full
2020-04-11,1,full
2020-04-13,58,full
2020-04-15,101,full
2020-04-16,1,full
2020-04-18,58,full
2020-04-20,101,full
2020-04-21,1,full
2020-04-23,58,full
2020-04-25,101,full
2020-04-26,1,full
2020-04-28,58,full
2020-04-30,101,full
2020-05-01,1,full
2020-05-03,58,full
2020-05-05,101,full
2020-05-06,1,full
2020-05-08,58,full
2020-05-10,101,full
2020-05-11,1,full
2020-05-13,58,full
2020-05-15,101,full
2020-05-16,1,full
2020-05-18,58,full
2020-05-20,101,full
2020-05-21,1,full
2020-05-23,58,full
2020-05-25,101,full
2020-05-26,1,full
2020-05-28,58,full
2020-05-30,101,full
2020-05-31,1,full
2020-06-02,58,full
2020-06-04,101,full
2020-06-05,1,full
2020-06-07,58,full
2020-06-09,101,full
2020-06-10,1,full
2020-06-12,58,full
2020-06-14,101,full
2020-06-15,1,full
2020-06-17,58,full
2020-06-19,101,full
2020-06-20,1,full
2020-06-22,58,full
2020-06-24,101,full
2020-06-25,1,full
2020-06-27,58,full
2020-06-29,101,full
2020-06-30,1,full
2020-07-02,58,full
2020-07-04,101,full
2020-07-05,1,full
2020-07-07,58,full
2020-07-09,101,full
2020-07-10,1,full
2020-07-12,58,full
2020-07-14,101,full
2020-07-15,1,full
2020-07-17,58,full
2020-07-19,101,full
2020-07-20,1,full
2020-07-22,58,full
2020-07-24,101,full
2020-07-25,1,full
2020-07-27,58,full
2020-07-29,101,full
2020-07-30,1,full
2020-08-01,58,full
2020-08-03,101,full
2020-08-04,1,full
2020-08-06,58,full
2020-08-08,101,full
2020-08-09,1,full
2020-08-11,58,full
2020-08-13,101,full
2020-08-14,1,full
2020-08-16,58,full
2020-08-18,101,full
2020-08-19,1,full
2020-08-21,58,full
2020-08-23,101,full
2020-08-24,1,full
2020-08-26,58,full
2020-08-28,101,full
2020-08-29,1,full
2020-08-31,58,full
2020-09-02,101,full
2020-09-03,1,full
2020-09-05,58,full
2020-09-07,101,full
2020-09-08,1,full
2020-09-10,58,full
2020-09-12,101,full
2020-09-13,1,full
2020-09-15,58,full
2020-09-17,101,full
2020-09-18,1,full
2020-09-20,58,full
2020-09-22,101,full
2020-09-23,1,full
2020-09-25,58,full
2020-09-27,101,full
2020-09-28,1,full
2020-09-30,58,full
2020-10-02,101,full
2020-10-03,1,full
2020-10-05,58,full
2020-10-07,101,full
2020-10-08,1,full
2020-10-10,58,full
2020-10-12,101,full
2020-10-13,1,full
2020-10-15,58,full
2020-10-17,101,full
2020-10-18,1,full
2020-10-20,58,full
2020-10-22,101,full
2020-10-23,1,full
2020-10-25,58,full
2020-10-27,101,full
2020-10-28,1,full
2020-10-30,58,full
2020-11-01,101,full
2020-11-02,1,full
2020-11-04,58,full
2020-11-06,101,full
2020-11-07,1,full
2020-11-09,58,full
2020-11-11,101,full
2020-11-12,1,full
2020-11-14,58,full
2020-11-16,101,full
2020-11-17,1,full
2020-11-19,58,full
2020-11-21,101,full
2020-11-22,1,full
2020-11-24,58,full
2020-11-26,101,full
2020-11-27,1,full
2020-11-29,58,full
2020-12-01,101,full
2020-12-02,1,full
2020-12-04,58,full
2020-12-06,101,full
2020-12-07,1,full
2020-12-09,58,full
2020-12-11,101,full
2020-12-12,1,full
2020-12-14,58,full
2020-12-16,101,full
2020-12-17,1,full
2020-12-19,58,full
2020-12-21,101,full
2020-12-22,1,full
2020-12-24,58,full
2020-12-26,101,full
2020-12-27,1,full
2020-12-29,58,full
2020-12-31,101,full
