date,track,coverage
2020-01-01,126,partial
2020-01-03,40,partial
2020-01-05,83,partial
2020-01-06,126,partial
2020-01-08,40,partial
2020-01-10,83,partial
2020-01-11,126,partial
2020-01-13,40,partial
2020-01-15,83,partial
2020-01-16,126,partial
2020-01-18,40,partial
2020-01-20,83,partial
2020-01-21,126,partial
2020-01-23,40,partial
2020-01-25,83,partial
2020-01-26,126,partial
2020-01-28,40,partial
2020-01-30,83,partial
2020-01-31,126,partial
2020-02-02,40,partial
2020-02-04,83,partial
2020-02-05,126,partial
2020-02-07,40,partial
2020-02-09,83,partial
2020-02-10,126,partial
2020-02-12,40,partial
2020-02-14,83,partial
2020-02-15,126,partial
2020-02-17,40,partial
2020-02-19,83,partial
2020-02-20,126,partial
2020-02-22,40,partial
2020-02-24,83,partial
2020-02-25,126,partial
2020-02-27,40,partial
2020-02-29,83,partial
2020-03-01,126,partial
2020-03-03,40,partial
2020-03-05,83,partial
2020-03-06,126,partial
2020-03-08,40,partial
2020-03-10,83,partial
2020-03-11,126,partial
2020-03-13,40,partial
2020-03-15,83,partial
2020-03-16,126,partial
2020-03-18,40,partial
2020-03-20,83,partial
2020-03-21,126,partial
2020-03-23,40,partial
2020-03-25,83,partial
2020-03-26,126,partial
2020-03-28,40,partial
2020-03-30,83,partial
2020-03-31,126,partial
2020-04-02,40,partial
2020-04-04,83,partial
2020-04-05,126,partial
2020-04-07,40,partial
2020-04-09,83,partial
2020-04-10,126,partial
2020-04-12,40,partial
2020-04-14,83,partial
2020-04-15,126,partial
2020-04-17,40,partial
2020-04-19,83,partial
2020-04-20,126,partial
2020-04-22,40,partial
2020-04-24,83,partial
2020-04-25,126,partial
2020-04-27,40,partial
2020-04-29,83,partial
2020-04-30,126,partial
2020-05-02,40,partial
2020-05-04,83,partial
2020-05-05,126,partial
2020-05-07,40,partial
2020-05-09,83,partial
2020-05-10,126,partial
2020-05-12,40,partial
2020-05-14,83,partial
2020-05-15,126,partial
2020-05-17,40,partial
2020-05-19,83,partial
2020-05-20,126,partial
2020-05-22,40,partial
2020-05-24,83,partial
2020-05-25,126,partial
2020-05-27,40,partial
2020-05-29,83,partial
2020-05-30,126,partial
2020-06-01,40,partial
2020-06-03,83,partial
2020-06-04,126,partial
2020-06-06,40,partial
2020-06-08,83,partial
2020-06-09,126,partial
2020-06-11,40,partial
2020-06-13,83,partial
2020-06-14,126,partial
2020-06-16,40,partial
2020-06-18,83,partial
2020-06-19,126,partial
2020-06-21,40,partial
2020-06-23,83,partial
2020-06-24,126,partial
2020-06-26,40,partial
2020-06-28,83,partial
2020-06-29,126,partial
2020-07-01,40,partial
2020-07-03,83,partial
2020-07-04,126,partial
2020-07-06,40,partial
2020-07-08,83,partial
2020-07-09,126,partial
2020-07-11,40,partial
2020-07-13,83,partial
2020-07-14,126,partial
2020-07-16,40,partial
2020-07-18,83,partial
2020-07-19,126,partial
2020-07-21,40,partial
2020-07-23,83,partial
2020-07-24,126,partial
2020-07-26,40,partial
2020-07-28,83,partial
2020-07-29,126,partial
2020-07-31,40,partial
2020-08-02,83,partial
2020-08-03,126,partial
2020-08-05,40,partial
2020-08-07,83,partial
2020-08-08,126,partial
2020-08-10,40,partial
2020-08-12,83,partial
2020-08-13,126,partial
2020-08-15,40,partial
2020-08-17,83,partial
2020-08-18,126,partial
2020-08-20,40,partial
2020-08-22,83,partial
2020-08-23,126,partial
2020-08-25,40,partial
2020-08-27,83,partial
2020-08-28,126,partial
2020-08-30,40,partial
2020-09-01,83,partial
2020-09-02,126,partial
2020-09-04,40,partial
2020-09-06,83,partial
2020-09-07,126,partial
2020-09-09,40,partial
2020-09-11,83,partial
2020-09-12,126,partial
2020-09-14,40,partial
2020-09-16,83,partial
2020-09-17,126,partial
2020-09-19,40,partial
2020-09-21,83,partial
2020-09-22,126,partial
2020-09-24,40,partial
2020-09-26,83,partial
2020-09-27,126,partial
2020-09-29,40,partial
2020-10-01,83,partial
2020-10-02,126,partial
2020-10-04,40,partial
2020-10-06,83,partial
2020-10-07,126,partial
2020-10-09,40,partial
2020-10-11,83,partial
2020-10-12,126,partial
2020-10-14,40,partial
2020-10-16,83,partial
2020-10-17,126,partial
2020-10-19,40,partial
2020-10-21,83,partial
2020-10-22,126,partial
2020-10-24,40,partial
2020-10-26,83,partial
2020-10-27,126,partial
2020-10-29,40,partial
2020-10-31,83,partial
2020-11-01,126,partial
2020-11-03,40,partial
2020-11-05,83,partial
2020-11-06,126,partial
2020-11-08,40,partial
2020-11-10,83,partial
2020-11-11,126,partial
2020-11-13,40,partial
2020-11-15,83,partial
2020-11-16,126,partial
2020-11-18,40,partial
2020-11-20,83,partial
2020-11-21,126,partial
2020-11-23,40,partial
2020-11-25,83,partial
2020-11-26,126,partial
2020-11-28,40,partial
2020-11-30,83,partial
2020-12-01,126,partial
2020-12-03,40,partial
2020-12-05,83,partial
2020-12-06,126,partial
2020-12-08,40,partial
2020-12-10,83,partial
2020-12-11,126,partial
2020-12-13,40,partial
2020-12-15,83,partial
2020-12-16,126,partial
2020-12-18,40,partial
2020-12-20,83,partial
2020-12-21,126,partial
2020-12-23,40,partial
2020-12-25,83,partial
2020-12-26,126,partial
2020-12-28,40,partial
2020-12-30,83,partial
2020-12-31,126,partial
