date,path,coverage
2025-01-03,67,full
2025-01-04,66,full
2025-01-05,68,full
2025-01-06,65,partial
2025-01-11,67,full
2025-01-12,66,full
2025-01-13,68,full
2025-01-14,65,partial
2025-01-19,67,full
2025-01-20,66,full
2025-01-21,68,full
2025-01-22,65,partial
2025-01-27,67,full
2025-01-28,66,full
2025-01-29,68,full
2025-01-30,65,partial
2025-02-04,67,full
2025-02-05,66,full
2025-02-06,68,full
2025-02-07,65,partial
2025-02-12,67,full
2025-02-13,66,full
2025-02-14,68,full
2025-02-15,65,partial
2025-02-20,67,full
2025-02-21,66,full
2025-02-22,68,full
2025-02-23,65,partial
2025-02-28,67,full
2025-03-01,66,full
2025-03-02,68,full
2025-03-03,65,partial
2025-03-08,67,full
2025-03-09,66,full
2025-03-10,68,full
2025-03-11,65,partial
2025-03-16,67,full
2025-03-17,66,full
2025-03-18,68,full
2025-03-19,65,partial
2025-03-24,67,full
2025-03-25,66,full
2025-03-26,68,full
2025-03-27,65,partial
2025-04-01,67,full
2025-04-02,66,full
2025-04-03,68,full
2025-04-04,65,partial
2025-04-09,67,full
2025-04-10,66,full
2025-04-11,68,full
2025-04-12,65,partial
2025-04-17,67,full
2025-04-18,66,full
2025-04-19,68,full
2025-04-20,65,partial
2025-04-25,67,full
2025-04-26,66,full
2025-04-27,68,full
2025-04-28,65,partial
2025-05-03,67,full
2025-05-04,66,full
2025-05-05,68,full
2025-05-06,65,partial
2025-05-11,67,full
2025-05-12,66,full
2025-05-13,68,full
2025-05-14,65,partial
2025-05-19,67,full
2025-05-20,66,full
2025-05-21,68,full
2025-05-22,65,partial
2025-05-27,67,full
2025-05-28,66,full
2025-05-29,68,full
2025-05-30,65,partial
2025-06-04,67,full
2025-06-05,66,full
2025-06-06,68,full
2025-06-07,65,partial
2025-06-12,67,full
2025-06-13,66,full
2025-06-14,68,full
2025-06-15,65,partial
2025-06-20,67,full
2025-06-21,66,full
2025-06-22,68,full
2025-06-23,65,partial
2025-06-28,67,full
2025-06-29,66,full
2025-06-30,68,full
2025-07-01,65,partial
2025-07-06,67,full
2025-07-07,66,full
2025-07-08,68,full
2025-07-09,65,partial
2025-07-14,67,full
2025-07-15,66,full
2025-07-16,68,full
2025-07-17,65,partial
2025-07-22,67,full
2025-07-23,66,full
2025-07-24,68,full
2025-07-25,65,partial
2025-07-30,67,full
2025-07-31,66,full
2025-08-01,68,full
2025-08-02,65,partial
2025-08-07,67,full
2025-08-08,66,full
2025-08-09,68,full
2025-08-10,65,partial
2025-08-15,67,full
2025-08-16,66,full
2025-08-17,68,full
2025-08-18,65,partial
2025-08-23,67,full
2025-08-24,66,full
2025-08-25,68,full
2025-08-26,65,partial
2025-08-31,67,full
2025-09-01,66,full
2025-09-02,68,full
2025-09-03,65,partial
2025-09-08,67,full
2025-09-09,66,full
2025-09-10,68,full
2025-09-11,65,partial
2025-09-16,67,full
2025-09-17,66,full
2025-09-18,68,full
2025-09-19,65,partial
2025-09-24,67,full
2025-09-25,66,full
2025-09-26,68,full
2025-09-27,65,partial
2025-10-02,67,full
2025-10-03,66,full
2025-10-04,68,full
2025-10-05,65,partial
2025-10-10,67,full
2025-10-11,66,full
2025-10-12,68,full
2025-10-13,65,partial
2025-10-18,67,full
2025-10-19,66,full
2025-10-20,68,full
2025-10-21,65,partial
2025-10-26,67,full
2025-10-27,66,full
2025-10-28,68,full
2025-10-29,65,partial
2025-11-03,67,full
2025-11-04,66,full
2025-11-05,68,full
2025-11-06,65,partial
2025-11-11,67,full
2025-11-12,66,full
2025-11-13,68,full
2025-11-14,65,partial
2025-11-19,67,full
2025-11-20,66,full
2025-11-21,68,full
2025-11-22,65,partial
2025-11-27,67,full
2025-11-28,66,full
2025-11-29,68,full
2025-11-30,65,partial
2025-12-05,67,full
2025-12-06,66,full
2025-12-07,68,full
2025-12-08,65,partial
2025-12-13,67,full
2025-12-14,66,full
2025-12-15,68,full
2025-12-16,65,partial
2025-12-21,67,full
2025-12-22,66,full
2025-12-23,68,full
2025-12-24,65,partial
2025-12-29,67,full
2025-12-30,66,full
2025-12-31,68,full
