date,track,coverage
2025-01-01,26,partial
2025-01-02,83,partial
2025-01-04,126,full
2025-01-06,26,partial
2025-01-07,83,partial
2025-01-09,126,full
2025-01-11,26,partial
2025-01-12,83,partial
2025-01-14,126,full
2025-01-16,26,partial
2025-01-17,83,partial
2025-01-19,126,full
2025-01-21,26,partial
2025-01-22,83,partial
2025-01-24,126,full
2025-01-26,26,partial
2025-01-27,83,partial
2025-01-29,126,full
2025-01-31,26,partial
2025-02-01,83,partial
2025-02-03,126,full
2025-02-05,26,partial
2025-02-06,83,partial
2025-02-08,126,full
2025-02-10,26,partial
2025-02-11,83,partial
2025-02-13,126,full
2025-02-15,26,partial
2025-02-16,83,partial
2025-02-18,126,full
2025-02-20,26,partial
2025-02-21,83,partial
2025-02-23,126,full
2025-02-25,26,partial
2025-02-26,83,partial
2025-02-28,126,full
2025-03-02,26,partial
2025-03-03,83,partial
2025-03-05,126,full
2025-03-07,26,partial
2025-03-08,83,partial
2025-03-10,126,full
2025-03-12,26,partial
2025-03-13,83,partial
2025-03-15,126,full
2025-03-17,26,partial
2025-03-18,83,partial
2025-03-20,126,full
2025-03-22,26,partial
2025-03-23,83,partial
2025-03-25,126,full
2025-03-27,26,partial
2025-03-28,83,partial
2025-03-30,126,full
2025-04-01,26,partial
2025-04-02,83,partial
2025-04-04,126,full
2025-04-06,26,partial
2025-04-07,83,partial
2025-04-09,126,full
2025-04-11,26,partial
2025-04-12,83,partial
2025-04-14,126,full
2025-04-16,26,partial
2025-04-17,83,partial
2025-04-19,126,full
2025-04-21,26,partial
2025-04-22,83,partial
2025-04-24,126,full
2025-04-26,26,partial
2025-04-27,83,partial
2025-04-29,126,full
2025-05-01,26,partial
2025-05-02,83,partial
2025-05-04,126,full
2025-05-06,26,partial
2025-05-07,83,partial
2025-05-09,126,full
2025-05-11,26,partial
2025-05-12,83,partial
2025-05-14,126,full
2025-05-16,26,partial
2025-05-17,83,partial
2025-05-19,126,full
2025-05-21,26,partial
2025-05-22,83,partial
2025-05-24,126,full
2025-05-26,26,partial
2025-05-27,83,partial
2025-05-29,126,full
2025-05-31,26,partial
2025-06-01,83,partial
2025-06-03,126,full
2025-06-05,26,partial
2025-06-06,83,partial
2025-06-08,126,full
2025-06-10,26,partial
2025-06-11,83,partial
2025-06-13,126,full
2025-06-15,26,partial
2025-06-16,83,partial
2025-06-18,126,full
2025-06-20,26,partial
2025-06-21,83,partial
2025-06-23,126,full
2025-06-25,26,partial
2025-06-26,83,partial
2025-06-28,126,full
2025-06-30,26,partial
2025-07-01,83,partial
2025-07-03,126,full
2025-07-05,26,partial
2025-07-06,83,partial
2025-07-08,126,full
2025-07-10,26,partial
2025-07-11,83,partial
2025-07-13,126,full
2025-07-15,26,partial
2025-07-16,83,partial
2025-07-18,126,full
2025-07-20,26,partial
2025-07-21,83,partial
2025-07-23,126,full
2025-07-25,26,partial
2025-07-26,83,partial
2025-07-28,126,full
2025-07-30,26,partial
2025-07-31,83,partial
2025-08-02,126,full
2025-08-04,26,partial
2025-08-05,83,partial
2025-08-07,126,full
2025-08-09,26,partial
2025-08-10,83,partial
2025-08-12,126,full
2025-08-14,26,partial
2025-08-15,83,partial
2025-08-17,126,full
2025-08-19,26,partial
2025-08-20,83,partial
2025-08-22,126,full
2025-08-24,26,partial
2025-08-25,83,partial
2025-08-27,126,full
2025-08-29,26,partial
2025-08-30,83,partial
2025-09-01,126,full
2025-09-03,26,partial
2025-09-04,83,partial
2025-09-06,126,full
2025-09-08,26,partial
2025-09-09,83,partial
2025-09-11,126,full
2025-09-13,26,partial
2025-09-14,83,partial
2025-09-16,126,full
2025-09-18,26,partial
2025-09-19,83,partial
2025-09-21,126,full
2025-09-23,26,partial
2025-09-24,83,partial
2025-09-26,126,full
2025-09-28,26,partial
2025-09-29,83,partial
2025-10-01,126,full
2025-10-03,26,partial
2025-10-04,83,partial
2025-10-06,126,full
2025-10-08,26,partial
2025-10-09,83,partial
2025-10-11,126,full
2025-10-13,26,partial
2025-10-14,83,partial
2025-10-16,126,full
2025-10-18,26,partial
2025-10-19,83,partial
2025-10-21,126,full
2025-10-23,26,partial
2025-10-24,83,partial
2025-10-26,126,full
2025-10-28,26,partial
2025-10-29,83,partial
2025-10-31,126,full
2025-11-02,26,partial
2025-11-03,83,partial
2025-11-05,126,full
2025-11-07,26,partial
2025-11-08,83,partial
2025-11-10,126,full
2025-11-12,26,partial
2025-11-13,83,partial
2025-11-15,126,full
2025-11-17,26,partial
2025-11-18,83,partial
2025-11-20,126,full
2025-11-22,26,partial
2025-11-23,83,partial
2025-11-25,126,full
2025-11-27,26,partial
2025-11-28,83,partial
2025-11-30,126,full
2025-12-02,26,partial
2025-12-03,83,partial
2025-12-05,126,full
2025-12-07,26,partial
2025-12-08,83,partial
2025-12-10,126,full
2025-12-12,26,partial
2025-12-13,83,partial
2025-12-15,126,full
2025-12-17,26,partial
2025-12-18,83,partial
2025-12-20,126,full
2025-12-22,26,partial
2025-12-23,83,partial
2025-12-25,126,full
2025-12-27,26,partial
2025-12-28,83,partial
2025-12-30,126,full
