date,path,coverage
2025-01-01,70,partial
2025-01-06,72,full
2025-01-07,71,full
2025-01-08,73,full
2025-01-09,70,partial
2025-01-14,72,full
2025-01-15,71,full
2025-01-16,73,full
2025-01-17,70,partial
2025-01-22,72,full
2025-01-23,71,full
2025-01-24,73,full
2025-01-25,70,partial
2025-01-30,72,full
2025-01-31,71,full
2025-02-01,73,full
2025-02-02,70,partial
2025-02-07,72,full
2025-02-08,71,full
2025-02-09,73,full
2025-02-10,70,partial
2025-02-15,72,full
2025-02-16,71,full
2025-02-17,73,full
2025-02-18,70,partial
2025-02-23,72,full
2025-02-24,71,full
2025-02-25,73,full
2025-02-26,70,partial
2025-03-03,72,full
2025-03-04,71,full
2025-03-05,73,full
2025-03-06,70,partial
2025-03-11,72,full
2025-03-12,71,full
2025-03-13,73,full
2025-03-14,70,partial
2025-03-19,72,full
2025-03-20,71,full
2025-03-21,73,full
2025-03-22,70,partial
2025-03-27,72,full
2025-03-28,71,full
2025-03-29,73,full
2025-03-30,70,partial
2025-04-04,72,full
2025-04-05,71,full
2025-04-06,73,full
2025-04-07,70,partial
2025-04-12,72,full
2025-04-13,71,full
2025-04-14,73,full
2025-04-15,70,partial
2025-04-20,72,full
2025-04-21,71,full
2025-04-22,73,full
2025-04-23,70,partial
2025-04-28,72,full
2025-04-29,71,full
2025-04-30,73,full
2025-05-01,70,partial
2025-05-06,72,full
2025-05-07,71,full
2025-05-08,73,full
2025-05-09,70,partial
2025-05-14,72,full
2025-05-15,71,full
2025-05-16,73,full
2025-05-17,70,partial
2025-05-22,72,full
2025-05-23,71,full
2025-05-24,73,full
2025-05-25,70,partial
2025-05-30,72,full
2025-05-31,71,full
2025-06-01,73,full
2025-06-02,70,partial
2025-06-07,72,full
2025-06-08,71,full
2025-06-09,73,full
2025-06-10,70,partial
2025-06-15,72,full
2025-06-16,71,full
2025-06-17,73,full
2025-06-18,70,partial
2025-06-23,72,full
2025-06-24,71,full
2025-06-25,73,full
2025-06-26,70,partial
2025-07-01,72,full
2025-07-02,71,full
2025-07-03,73,full
2025-07-04,70,partial
2025-07-09,72,full
2025-07-10,71,full
2025-07-11,73,full
2025-07-12,70,partial
2025-07-17,72,full
2025-07-18,71,full
2025-07-19,73,full
2025-07-20,70,partial
2025-07-25,72,full
2025-07-26,71,full
2025-07-27,73,full
2025-07-28,70,partial
2025-08-02,72,full
2025-08-03,71,full
2025-08-04,73,full
2025-08-05,70,partial
2025-08-10,72,full
2025-08-11,71,full
2025-08-12,73,full
2025-08-13,70,partial
2025-08-18,72,full
2025-08-19,71,full
2025-08-20,73,full
2025-08-21,70,partial
2025-08-26,72,full
2025-08-27,71,full
2025-08-28,73,full
2025-08-29,70,partial
2025-09-03,72,full
2025-09-04,71,full
2025-09-05,73,full
2025-09-06,70,partial
2025-09-11,72,full
2025-09-12,71,full
2025-09-13,73,full
2025-09-14,70,partial
2025-09-19,72,full
2025-09-20,71,full
2025-09-21,73,full
2025-09-22,70,partial
2025-09-27,72,full
2025-09-28,71,full
2025-09-29,73,full
2025-09-30,70,partial
2025-10-05,72,full
2025-10-06,71,full
2025-10-07,73,full
2025-10-08,70,partial
2025-10-13,72,full
2025-10-14,71,full
2025-10-15,73,full
2025-10-16,70,partial
2025-10-21,72,full
2025-10-22,71,full
2025-10-23,73,full
2025-10-24,70,partial
2025-10-29,72,full
2025-10-30,71,full
2025-10-31,73,full
2025-11-01,70,partial
2025-11-06,72,full
2025-11-07,71,full
2025-11-08,73,full
2025-11-09,70,partial
2025-11-14,72,full
2025-11-15,71,full
2025-11-16,73,full
2025-11-17,70,partial
2025-11-22,72,full
2025-11-23,71,full
2025-11-24,73,full
2025-11-25,70,partial
2025-11-30,72,full
2025-12-01,71,full
2025-12-02,73,full
2025-12-03,70,partial
2025-12-08,72,full
2025-12-09,71,full
2025-12-10,73,full
2025-12-11,70,partial
2025-12-16,72,full
2025-12-17,71,full
2025-12-18,73,full
2025-12-19,70,partial
2025-12-24,72,full
2025-12-25,71,full
2025-12-26,73,full
2025-12-27,70,partial
