date,track,coverage
2025-01-02,98,partial
2025-01-04,55,full
2025-01-07,98,partial
2025-01-09,55,full
2025-01-12,98,partial
2025-01-14,55,full
2025-01-17,98,partial
2025-01-19,55,full
2025-01-22,98,partial
2025-01-24,55,full
2025-01-27,98,partial
2025-01-29,55,full
2025-02-01,98,partial
2025-02-03,55,full
2025-02-06,98,partial
2025-02-08,55,full
2025-02-11,98,partial
2025-02-13,55,full
2025-02-16,98,partial
2025-02-18,55,full
2025-02-21,98,partial
2025-02-23,55,full
2025-02-26,98,partial
2025-02-28,55,full
2025-03-03,98,partial
2025-03-05,55,full
2025-03-08,98,partial
2025-03-10,55,full
2025-03-13,98,partial
2025-03-15,55,full
2025-03-18,98,partial
2025-03-20,55,full
2025-03-23,98,partial
2025-03-25,55,full
2025-03-28,98,partial
2025-03-30,55,full
2025-04-02,98,partial
2025-04-04,55,full
2025-04-07,98,partial
2025-04-09,55,full
2025-04-12,98,partial
2025-04-14,55,full
2025-04-17,98,partial
2025-04-19,55,full
2025-04-22,98,partial
2025-04-24,55,full
2025-04-27,98,partial
2025-04-29,55,full
2025-05-02,98,partial
2025-05-04,55,full
2025-05-07,98,partial
2025-05-09,55,full
2025-05-12,98,partial
2025-05-14,55,full
2025-05-17,98,partial
2025-05-19,55,full
2025-05-22,98,partial
2025-05-24,55,full
2025-05-27,98,partial
2025-05-29,55,full
2025-06-01,98,partial
2025-06-03,55,full
2025-06-06,98,partial
2025-06-08,55,full
2025-06-11,98,partial
2025-06-13,55,full
2025-06-16,98,partial
2025-06-18,55,full
2025-06-21,98,partial
2025-06-23,55,full
2025-06-26,98,partial
2025-06-28,55,full
2025-07-01,98,partial
2025-07-03,55,full
2025-07-06,98,partial
2025-07-08,55,full
2025-07-11,98,partial
2025-07-13,55,full
2025-07-16,98,partial
2025-07-18,55,full
2025-07-21,98,partial
2025-07-23,55,full
2025-07-26,98,partial
2025-07-28,55,full
2025-07-31,98,partial
2025-08-02,55,full
2025-08-05,98,partial
2025-08-07,55,full
2025-08-10,98,partial
2025-08-12,55,full
2025-08-15,98,partial
2025-08-17,55,full
2025-08-20,98,partial
2025-08-22,55,full
2025-08-25,98,partial
2025-08-27,55,full
2025-08-30,98,partial
2025-09-01,55,full
2025-09-04,98,partial
2025-09-06,55,full
2025-09-09,98,partial
2025-09-11,55,full
2025-09-14,98,partial
2025-09-16,55,full
2025-09-19,98,partial
2025-09-21,55,full
2025-09-24,98,partial
2025-09-26,55,full
2025-09-29,98,partial
2025-10-01,55,full
2025-10-04,98,partial
2025-10-06,55,full
2025-10-09,98,partial
2025-10-11,55,full
2025-10-14,98,partial
2025-10-16,55,full
2025-10-19,98,partial
2025-10-21,55,full
2025-10-24,98,partial
2025-10-26,55,full
2025-10-29,98,partial
2025-10-31,55,full
2025-11-03,98,partial
2025-11-05,55,full
2025-11-08,98,partial
2025-11-10,55,full
2025-11-13,98,partial
2025-11-15,55,full
2025-11-18,98,partial
2025-11-20,55,full
2025-11-23,98,partial
2025-11-25,55,full
2025-11-28,98,partial
2025-11-30,55,full
2025-12-03,98,partial
2025-12-05,55,full
2025-12-08,98,partial
2025-12-10,55,full
2025-12-13,98,partial
2025-12-15,55,full
2025-12-18,98,partial
2025-12-20,55,full
2025-12-23,98,partial
2025-12-25,55,full
2025-12-28,98,partial
2025-12-30,55,full
