date,path,coverage
2025-01-06,33,partial
2025-01-07,32,full
2025-01-14,33,partial
2025-01-15,32,full
2025-01-22,33,partial
2025-01-23,32,full
2025-01-30,33,partial
2025-01-31,32,full
2025-02-07,33,partial
2025-02-08,32,full
2025-02-15,33,partial
2025-02-16,32,full
2025-02-23,33,partial
2025-02-24,32,full
2025-03-03,33,partial
2025-03-04,32,full
2025-03-11,33,partial
2025-03-12,32,full
2025-03-19,33,partial
2025-03-20,32,full
2025-03-27,33,partial
2025-03-28,32,full
2025-04-04,33,partial
2025-04-05,32,full
2025-04-12,33,partial
2025-04-13,32,full
2025-04-20,33,partial
2025-04-21,32,full
2025-04-28,33,partial
2025-04-29,32,full
2025-05-06,33,partial
2025-05-07,32,full
2025-05-14,33,partial
2025-05-15,32,full
2025-05-22,33,partial
2025-05-23,32,full
2025-05-30,33,partial
2025-05-31,32,full
2025-06-07,33,partial
2025-06-08,32,full
2025-06-15,33,partial
2025-06-16,32,full
2025-06-23,33,partial
2025-06-24,32,full
2025-07-01,33,partial
2025-07-02,32,full
2025-07-09,33,partial
2025-07-10,32,full
2025-07-17,33,partial
2025-07-18,32,full
2025-07-25,33,partial
2025-07-26,32,full
2025-08-02,33,partial
2025-08-03,32,full
2025-08-10,33,partial
2025-08-11,32,full
2025-08-18,33,partial
2025-08-19,32,full
2025-08-26,33,partial
2025-08-27,32,full
2025-09-03,33,partial
2025-09-04,32,full
2025-09-11,33,partial
2025-09-12,32,full
2025-09-19,33,partial
2025-09-20,32,full
2025-09-27,33,partial
2025-09-28,32,full
2025-10-05,33,partial
2025-10-06,32,full
2025-10-13,33,partial
2025-10-14,32,full
2025-10-21,33,partial
2025-10-22,32,full
2025-10-29,33,partial
2025-10-30,32,full
2025-11-06,33,partial
2025-11-07,32,full
2025-11-14,33,partial
2025-11-15,32,full
2025-11-22,33,partial
2025-11-23,32,full
2025-11-30,33,partial
2025-12-01,32,full
2025-12-08,33,partial
2025-12-09,32,full
2025-12-16,33,partial
2025-12-17,32,full
2025-12-24,33,partial
2025-12-25,32,full
