date,path,coverage
2025-01-03,58,full
2025-01-04,60,full
2025-01-05,59,full
2025-01-11,58,full
2025-01-12,60,full
2025-01-13,59,full
2025-01-19,58,full
2025-01-20,60,full
2025-01-21,59,full
2025-01-27,58,full
2025-01-28,60,full
2025-01-29,59,full
2025-02-04,58,full
2025-02-05,60,full
2025-02-06,59,full
2025-02-12,58,full
2025-02-13,60,full
2025-02-14,59,full
2025-02-20,58,full
2025-02-21,60,full
2025-02-22,59,full
2025-02-28,58,full
2025-03-01,60,full
2025-03-02,59,full
2025-03-08,58,full
2025-03-09,60,full
2025-03-10,59,full
2025-03-16,58,full
2025-03-17,60,full
2025-03-18,59,full
2025-03-24,58,full
2025-03-25,60,full
2025-03-26,59,full
2025-04-01,58,full
2025-04-02,60,full
2025-04-03,59,full
2025-04-09,58,full
2025-04-10,60,full
2025-04-11,59,full
2025-04-17,58,full
2025-04-18,60,full
2025-04-19,59,full
2025-04-25,58,full
2025-04-26,60,full
2025-04-27,59,full
2025-05-03,58,full
2025-05-04,60,full
2025-05-05,59,full
2025-05-11,58,full
2025-05-12,60,full
2025-05-13,59,full
2025-05-19,58,full
2025-05-20,60,full
2025-05-21,59,full
2025-05-27,58,full
2025-05-28,60,full
2025-05-29,59,full
2025-06-04,58,full
2025-06-05,60,full
2025-06-06,59,full
2025-06-12,58,full
2025-06-13,60,full
2025-06-14,59,full
2025-06-20,58,full
2025-06-21,60,full
2025-06-22,59,full
2025-06-28,58,full
2025-06-29,60,full
2025-06-30,59,full
2025-07-06,58,full
2025-07-07,60,full
2025-07-08,59,full
2025-07-14,58,full
2025-07-15,60,full
2025-07-16,59,full
2025-07-22,58,full
2025-07-23,60,full
2025-07-24,59,full
2025-07-30,58,full
2025-07-31,60,full
2025-08-01,59,full
2025-08-07,58,full
2025-08-08,60,full
2025-08-09,59,full
2025-08-15,58,full
2025-08-16,60,full
2025-08-17,59,full
2025-08-23,58,full
2025-08-24,60,full
2025-08-25,59,full
2025-08-31,58,full
2025-09-01,60,full
2025-09-02,59,full
2025-09-08,58,full
2025-09-09,60,full
2025-09-10,59,full
2025-09-16,58,full
2025-09-17,60,full
2025-09-18,59,full
2025-09-24,58,full
2025-09-25,60,full
2025-09-26,59,full
2025-10-02,58,full
2025-10-03,60,full
2025-10-04,59,full
2025-10-10,58,full
2025-10-11,60,full
2025-10-12,59,full
2025-10-18,58,full
2025-10-19,60,full
2025-10-20,59,full
2025-10-26,58,full
2025-10-27,60,full
2025-10-28,59,full
2025-11-03,58,full
2025-11-04,60,full
2025-11-05,59,full
2025-11-11,58,full
2025-11-12,60,full
2025-11-13,59,full
2025-11-19,58,full
2025-11-20,60,full
2025-11-21,59,full
2025-11-27,58,full
2025-11-28,60,full
2025-11-29,59,full
2025-12-05,58,full
2025-12-06,60,full
2025-12-07,59,full
2025-12-13,58,full
2025-12-14,60,full
2025-12-15,59,full
2025-12-21,58,full
2025-12-22,60,full
2025-12-23,59,full
2025-12-29,58,full
2025-12-30,60,full
2025-12-31,59,full
