date,path,coverage
2025-01-06,31,partial
2025-01-07,32,full
2025-01-08,33,partial
2025-01-14,31,partial
2025-01-15,32,full
2025-01-16,33,partial
2025-01-22,31,partial
2025-01-23,32,full
2025-01-24,33,partial
2025-01-30,31,partial
2025-01-31,32,full
2025-02-01,33,partial
2025-02-07,31,partial
2025-02-08,32,full
2025-02-09,33,partial
2025-02-15,31,partial
2025-02-16,32,full
2025-02-17,33,partial
2025-02-23,31,partial
2025-02-24,32,full
2025-02-25,33,partial
2025-03-03,31,partial
2025-03-04,32,full
2025-03-05,33,partial
2025-03-11,31,partial
2025-03-12,32,full
2025-03-13,33,partial
2025-03-19,31,partial
2025-03-20,32,full
2025-03-21,33,partial
2025-03-27,31,partial
2025-03-28,32,full
2025-03-29,33,partial
2025-04-04,31,partial
2025-04-05,32,full
2025-04-06,33,partial
2025-04-12,31,partial
2025-04-13,32,full
2025-04-14,33,partial
2025-04-20,31,partial
2025-04-21,32,full
2025-04-22,33,partial
2025-04-28,31,partial
2025-04-29,32,full
2025-04-30,33,partial
2025-05-06,31,partial
2025-05-07,32,full
2025-05-08,33,partial
2025-05-14,31,partial
2025-05-15,32,full
2025-05-16,33,partial
2025-05-22,31,partial
2025-05-23,32,full
2025-05-24,33,partial
2025-05-30,31,partial
2025-05-31,32,full
2025-06-01,33,partial
2025-06-07,31,partial
2025-06-08,32,full
2025-06-09,33,partial
2025-06-15,31,partial
2025-06-16,32,full
2025-06-17,33,partial
2025-06-23,31,partial
2025-06-24,32,full
2025-06-25,33,partial
2025-07-01,31,partial
2025-07-02,32,full
2025-07-03,33,partial
2025-07-09,31,partial
2025-07-10,32,full
2025-07-11,33,partial
2025-07-17,31,partial
2025-07-18,32,full
2025-07-19,33,partial
2025-07-25,31,partial
2025-07-26,32,full
2025-07-27,33,partial
2025-08-02,31,partial
2025-08-03,32,full
2025-08-04,33,partial
2025-08-10,31,partial
2025-08-11,32,full
2025-08-12,33,partial
2025-08-18,31,partial
2025-08-19,32,full
2025-08-20,33,partial
2025-08-26,31,partial
2025-08-27,32,full
2025-08-28,33,partial
2025-09-03,31,partial
2025-09-04,32,full
2025-09-05,33,partial
2025-09-11,31,partial
2025-09-12,32,full
2025-09-13,33,partial
2025-09-19,31,partial
2025-09-20,32,full
2025-09-21,33,partial
2025-09-27,31,partial
2025-09-28,32,full
2025-09-29,33,partial
2025-10-05,31,partial
2025-10-06,32,full
2025-10-07,33,partial
2025-10-13,31,partial
2025-10-14,32,full
2025-10-15,33,partial
2025-10-21,31,partial
2025-10-22,32,full
2025-10-23,33,partial
2025-10-29,31,partial
2025-10-30,32,full
2025-10-31,33,partial
2025-11-06,31,partial
2025-11-07,32,full
2025-11-08,33,partial
2025-11-14,31,partial
2025-11-15,32,full
2025-11-16,33,partial
2025-11-22,31,partial
2025-11-23,32,full
2025-11-24,33,partial
2025-11-30,31,partial
2025-12-01,32,full
2025-12-02,33,partial
2025-12-08,31,partial
2025-12-09,32,full
2025-12-10,33,partial
2025-12-16,31,partial
2025-12-17,32,full
2025-12-18,33,partial
2025-12-24,31,partial
2025-12-25,32,full
2025-12-26,33,partial
