date,track,coverage
2025-01-01,15,full
2025-01-03,115,partial
2025-01-06,15,full
2025-01-08,115,partial
2025-01-11,15,full
2025-01-13,115,partial
2025-01-16,15,full
2025-01-18,115,partial
2025-01-21,15,full
2025-01-23,115,partial
2025-01-26,15,full
2025-01-28,115,partial
2025-01-31,15,full
2025-02-02,115,partial
2025-02-05,15,full
2025-02-07,115,partial
2025-02-10,15,full
2025-02-12,115,partial
2025-02-15,15,full
2025-02-17,115,partial
2025-02-20,15,full
2025-02-22,115,partial
2025-02-25,15,full
2025-02-27,115,partial
2025-03-02,15,full
2025-03-04,115,partial
2025-03-07,15,full
2025-03-09,115,partial
2025-03-12,15,full
2025-03-14,115,partial
2025-03-17,15,full
2025-03-19,115,partial
2025-03-22,15,full
2025-03-24,115,partial
2025-03-27,15,full
2025-03-29,115,partial
2025-04-01,15,full
2025-04-03,115,partial
2025-04-06,15,full
2025-04-08,115,partial
2025-04-11,15,full
2025-04-13,115,partial
2025-04-16,15,full
2025-04-18,115,partial
2025-04-21,15,full
2025-04-23,115,partial
2025-04-26,15,full
2025-04-28,115,partial
2025-05-01,15,full
2025-05-03,115,partial
2025-05-06,15,full
2025-05-08,115,partial
2025-05-11,15,full
2025-05-13,115,partial
2025-05-16,15,full
2025-05-18,115,partial
2025-05-21,15,full
2025-05-23,115,partial
2025-05-26,15,full
2025-05-28,115,partial
2025-05-31,15,full
2025-06-02,115,partial
2025-06-05,15,full
2025-06-07,115,partial
2025-06-10,15,full
2025-06-12,115,partial
2025-06-15,15,full
2025-06-17,115,partial
2025-06-20,15,full
2025-06-22,115,partial
2025-06-25,15,full
2025-06-27,115,partial
2025-06-30,15,full
2025-07-02,115,partial
2025-07-05,15,full
2025-07-07,115,partial
2025-07-10,15,full
2025-07-12,115,partial
2025-07-15,15,full
2025-07-17,115,partial
2025-07-20,15,full
2025-07-22,115,partial
2025-07-25,15,full
2025-07-27,115,partial
2025-07-30,15,full
2025-08-01,115,partial
2025-08-04,15,full
2025-08-06,115,partial
2025-08-09,15,full
2025-08-11,115,partial
2025-08-14,15,full
2025-08-16,115,partial
2025-08-19,15,full
2025-08-21,115,partial
2025-08-24,15,full
2025-08-26,115,partial
2025-08-29,15,full
2025-08-31,115,partial
2025-09-03,15,full
2025-09-05,115,partial
2025-09-08,15,full
2025-09-10,115,partial
2025-09-13,15,full
2025-09-15,115,partial
2025-09-18,15,full
2025-09-20,115,partial
2025-09-23,15,full
2025-09-25,115,partial
2025-09-28,15,full
2025-09-30,115,partial
2025-10-03,15,full
2025-10-05,115,partial
2025-10-08,15,full
2025-10-10,115,partial
2025-10-13,15,full
2025-10-15,115,partial
2025-10-18,15,full
2025-10-20,115,partial
2025-10-23,15,full
2025-10-25,115,partial
2025-10-28,15,full
2025-10-30,115,partial
2025-11-02,15,full
2025-11-04,115,partial
2025-11-07,15,full
2025-11-09,115,partial
2025-11-12,15,full
2025-11-14,115,partial
2025-11-17,15,full
2025-11-19,115,partial
2025-11-22,15,full
2025-11-24,115,partial
2025-11-27,15,full
2025-11-29,115,partial
2025-12-02,15,full
2025-12-04,115,partial
2025-12-07,15,full
2025-12-09,115,partial
2025-12-12,15,full
2025-12-14,115,partial
2025-12-17,15,full
2025-12-19,115,partial
2025-12-22,15,full
2025-12-24,115,partial
2025-12-27,15,full
2025-12-29,115,partial
