date,path,coverage
2025-01-01,78,full
2025-01-02,76,full
2025-01-03,75,full
2025-01-04,77,full
2025-01-09,78,full
2025-01-10,76,full
2025-01-11,75,full
2025-01-12,77,full
2025-01-17,78,full
2025-01-18,76,full
2025-01-19,75,full
2025-01-20,77,full
2025-01-25,78,full
2025-01-26,76,full
2025-01-27,75,full
2025-01-28,77,full
2025-02-02,78,full
2025-02-03,76,full
2025-02-04,75,full
2025-02-05,77,full
2025-02-10,78,full
2025-02-11,76,full
2025-02-12,75,full
2025-02-13,77,full
2025-02-18,78,full
2025-02-19,76,full
2025-02-20,75,full
2025-02-21,77,full
2025-02-26,78,full
2025-02-27,76,full
2025-02-28,75,full
2025-03-01,77,full
2025-03-06,78,full
2025-03-07,76,full
2025-03-08,75,full
2025-03-09,77,full
2025-03-14,78,full
2025-03-15,76,full
2025-03-16,75,full
2025-03-17,77,full
2025-03-22,78,full
2025-03-23,76,full
2025-03-24,75,full
2025-03-25,77,full
2025-03-30,78,full
2025-03-31,76,full
2025-04-01,75,full
2025-04-02,77,full
2025-04-07,78,full
2025-04-08,76,full
2025-04-09,75,full
2025-04-10,77,full
2025-04-15,78,full
2025-04-16,76,full
2025-04-17,75,full
2025-04-18,77,full
2025-04-23,78,full
2025-04-24,76,full
2025-04-25,75,full
2025-04-26,77,full
2025-05-01,78,full
2025-05-02,76,full
2025-05-03,75,full
2025-05-04,77,full
2025-05-09,78,full
2025-05-10,76,full
2025-05-11,75,full
2025-05-12,77,full
2025-05-17,78,full
2025-05-18,76,full
2025-05-19,75,full
2025-05-20,77,full
2025-05-25,78,full
2025-05-26,76,full
2025-05-27,75,full
2025-05-28,77,full
2025-06-02,78,full
2025-06-03,76,full
2025-06-04,75,full
2025-06-05,77,full
2025-06-10,78,full
2025-06-11,76,full
2025-06-12,75,full
2025-06-13,77,full
2025-06-18,78,full
2025-06-19,76,full
2025-06-20,75,full
2025-06-21,77,full
2025-06-26,78,full
2025-06-27,76,full
2025-06-28,75,full
2025-06-29,77,full
2025-07-04,78,full
2025-07-05,76,full
2025-07-06,75,full
2025-07-07,77,full
2025-07-12,78,full
2025-07-13,76,full
2025-07-14,75,full
2025-07-15,77,full
2025-07-20,78,full
2025-07-21,76,full
2025-07-22,75,full
2025-07-23,77,full
2025-07-28,78,full
2025-07-29,76,full
2025-07-30,75,full
2025-07-31,77,full
2025-08-05,78,full
2025-08-06,76,full
2025-08-07,75,full
2025-08-08,77,full
2025-08-13,78,full
2025-08-14,76,full
2025-08-15,75,full
2025-08-16,77,full
2025-08-21,78,full
2025-08-22,76,full
2025-08-23,75,full
2025-08-24,77,full
2025-08-29,78,full
2025-08-30,76,full
2025-08-31,75,full
2025-09-01,77,full
2025-09-06,78,full
2025-09-07,76,full
2025-09-08,75,full
2025-09-09,77,full
2025-09-14,78,full
2025-09-15,76,full
2025-09-16,75,full
2025-09-17,77,full
2025-09-22,78,full
2025-09-23,76,full
2025-09-24,75,full
2025-09-25,77,full
2025-09-30,78,full
2025-10-01,76,full
2025-10-02,75,full
2025-10-03,77,full
2025-10-08,78,full
2025-10-09,76,full
2025-10-10,75,full
2025-10-11,77,full
2025-10-16,78,full
2025-10-17,76,full
2025-10-18,75,full
2025-10-19,77,full
2025-10-24,78,full
2025-10-25,76,full
2025-10-26,75,full
2025-10-27,77,full
2025-11-01,78,full
2025-11-02,76,full
2025-11-03,75,full
2025-11-04,77,full
2025-11-09,78,full
2025-11-10,76,full
2025-11-11,75,full
2025-11-12,77,full
2025-11-17,78,full
2025-11-18,76,full
2025-11-19,75,full
2025-11-20,77,full
2025-11-25,78,full
2025-11-26,76,full
2025-11-27,75,full
2025-11-28,77,full
2025-12-03,78,full
2025-12-04,76,full
2025-12-05,75,full
2025-12-06,77,full
2025-12-11,78,full
2025-12-12,76,full
2025-12-13,75,full
2025-12-14,77,full
2025-12-19,78,full
2025-12-20,76,full
2025-12-21,75,full
2025-12-22,77,full
2025-12-27,78,full
2025-12-28,76,full
2025-12-29,75,full
2025-12-30,77,full
