date,track,coverage
2025-01-02,44,full
2025-01-03,58,full
2025-01-04,101,full
2025-01-05,1,full
2025-01-07,44,full
2025-01-08,58,full
2025-01-09,101,full
2025-01-10,1,full
2025-01-12,44,full
2025-01-13,58,full
2025-01-14,101,full
2025-01-15,1,full
2025-01-17,44,full
2025-01-18,58,full
2025-01-19,101,full
2025-01-20,1,full
2025-01-22,44,full
2025-01-23,58,full
2025-01-24,101,full
2025-01-25,1,full
2025-01-27,44,full
2025-01-28,58,full
2025-01-29,101,full
2025-01-30,1,full
2025-02-01,44,full
2025-02-02,58,full
2025-02-03,101,full
2025-02-04,1,full
2025-02-06,44,full
2025-02-07,58,full
2025-02-08,101,full
2025-02-09,1,full
2025-02-11,44,full
2025-02-12,58,full
2025-02-13,101,full
2025-02-14,1,full
2025-02-16,44,full
2025-02-17,58,full
2025-02-18,101,full
2025-02-19,1,full
2025-02-21,44,full
2025-02-22,58,full
2025-02-23,101,full
2025-02-24,1,full
2025-02-26,44,full
2025-02-27,58,full
2025-02-28,101,full
2025-03-01,1,full
2025-03-03,44,full
2025-03-04,58,full
2025-03-05,101,full
2025-03-06,1,full
2025-03-08,44,full
2025-03-09,58,full
2025-03-10,101,full
2025-03-11,1,full
2025-03-13,44,full
2025-03-14,58,full
2025-03-15,101,full
2025-03-16,1,full
2025-03-18,44,full
2025-03-19,58,full
2025-03-20,101,full
2025-03-21,1,full
2025-03-23,44,full
2025-03-24,58,full
2025-03-25,101,full
2025-03-26,1,full
2025-03-28,44,full
2025-03-29,58,full
2025-03-30,101,full
2025-03-31,1,full
2025-04-02,44,full
2025-04-03,58,full
2025-04-04,101,full
2025-04-05,1,full
2025-04-07,44,full
2025-04-08,58,full
2025-04-09,101,full
2025-04-10,1,full
2025-04-12,44,full
2025-04-13,58,full
2025-04-14,101,full
2025-04-15,1,full
2025-04-17,44,full
2025-04-18,58,full
2025-04-19,101,full
2025-04-20,1,full
2025-04-22,44,full
2025-04-23,58,full
2025-04-24,101,full
2025-04-25,1,full
2025-04-27,44,full
2025-04-28,58,full
2025-04-29,101,full
2025-04-30,1,full
2025-05-02,44,full
2025-05-03,58,full
2025-05-04,101,full
2025-05-05,1,full
2025-05-07,44,full
2025-05-08,58,full
2025-05-09,101,full
2025-05-10,1,full
2025-05-12,44,full
2025-05-13,58,full
2025-05-14,101,full
2025-05-15,1,full
2025-05-17,44,full
2025-05-18,58,full
2025-05-19,101,full
2025-05-20,1,full
2025-05-22,44,full
2025-05-23,58,full
2025-05-24,101,full
2025-05-25,1,full
2025-05-27,44,full
2025-05-28,58,full
2025-05-29,101,full
2025-05-30,1,full
2025-06-01,44,full
2025-06-02,58,full
2025-06-03,101,full
2025-06-04,1,full
2025-06-06,44,full
2025-06-07,58,full
2025-06-08,101,full
2025-06-09,1,full
2025-06-11,44,full
2025-06-12,58,full
2025-06-13,101,full
2025-06-14,1,full
2025-06-16,44,full
2025-06-17,58,full
2025-06-18,101,full
2025-06-19,1,full
