date,track,coverage
2025-01-02,56,full
2025-01-04,99,full
2025-01-07,56,full
2025-01-09,99,full
2025-01-12,56,full
2025-01-14,99,full
2025-01-17,56,full
2025-01-19,99,full
2025-01-22,56,full
2025-01-24,99,full
2025-01-27,56,full
2025-01-29,99,full
2025-02-01,56,full
2025-02-03,99,full
2025-02-06,56,full
2025-02-08,99,full
2025-02-11,56,full
2025-02-13,99,full
2025-02-16,56,full
2025-02-18,99,full
2025-02-21,56,full
2025-02-23,99,full
2025-02-26,56,full
2025-02-28,99,full
2025-03-03,56,full
2025-03-05,99,full
2025-03-08,56,full
2025-03-10,99,full
2025-03-13,56,full
2025-03-15,99,full
2025-03-18,56,full
2025-03-20,99,full
2025-03-23,56,full
2025-03-25,99,full
2025-03-28,56,full
2025-03-30,99,full
2025-04-02,56,full
2025-04-04,99,full
2025-04-07,56,full
2025-04-09,99,full
2025-04-12,56,full
2025-04-14,99,full
2025-04-17,56,full
2025-04-19,99,full
2025-04-22,56,full
2025-04-24,99,full
2025-04-27,56,full
2025-04-29,99,full
2025-05-02,56,full
2025-05-04,99,full
2025-05-07,56,full
2025-05-09,99,full
2025-05-12,56,full
2025-05-14,99,full
2025-05-17,56,full
2025-05-19,99,full
2025-05-22,56,full
2025-05-24,99,full
2025-05-27,56,full
2025-05-29,99,full
2025-06-01,56,full
2025-06-03,99,full
2025-06-06,56,full
2025-06-08,99,full
2025-06-11,56,full
2025-06-13,99,full
2025-06-16,56,full
2025-06-18,99,full
2025-06-21,56,full
2025-06-23,99,full
2025-06-26,56,full
2025-06-28,99,full
2025-07-01,56,full
2025-07-03,99,full
2025-07-06,56,full
2025-07-08,99,full
2025-07-11,56,full
2025-07-13,99,full
2025-07-16,56,full
2025-07-18,99,full
2025-07-21,56,full
2025-07-23,99,full
2025-07-26,56,full
2025-07-28,99,full
2025-07-31,56,full
2025-08-02,99,full
2025-08-05,56,full
2025-08-07,99,full
2025-08-10,56,full
2025-08-12,99,full
2025-08-15,56,full
2025-08-17,99,full
2025-08-20,56,full
2025-08-22,99,full
2025-08-25,56,full
2025-08-27,99,full
2025-08-30,56,full
2025-09-01,99,full
2025-09-04,56,full
2025-09-06,99,full
2025-09-09,56,full
2025-09-11,99,full
2025-09-14,56,full
2025-09-16,99,full
2025-09-19,56,full
2025-09-21,99,full
2025-09-24,56,full
2025-09-26,99,full
2025-09-29,56,full
2025-10-01,99,full
2025-10-04,56,full
2025-10-06,99,full
2025-10-09,56,full
2025-10-11,99,full
2025-10-14,56,full
2025-10-16,99,full
2025-10-19,56,full
2025-10-21,99,full
2025-10-24,56,full
2025-10-26,99,full
2025-10-29,56,full
2025-10-31,99,full
2025-11-03,56,full
2025-11-05,99,full
2025-11-08,56,full
2025-11-10,99,full
2025-11-13,56,full
2025-11-15,99,full
2025-11-18,56,full
2025-11-20,99,full
2025-11-23,56,full
2025-11-25,99,full
2025-11-28,56,full
2025-11-30,99,full
2025-12-03,56,full
2025-12-05,99,full
2025-12-08,56,full
2025-12-10,99,full
2025-12-13,56,full
2025-12-15,99,full
2025-12-18,56,full
2025-12-20,99,full
2025-12-23,56,full
2025-12-25,99,full
2025-12-28,56,full
2025-12-30,99,full
