date,path,coverage
2025-01-02,37,partial
2025-01-03,36,full
2025-01-10,37,partial
2025-01-11,36,full
2025-01-18,37,partial
2025-01-19,36,full
2025-01-26,37,partial
2025-01-27,36,full
2025-02-03,37,partial
2025-02-04,36,full
2025-02-11,37,partial
2025-02-12,36,full
2025-02-19,37,partial
2025-02-20,36,full
2025-02-27,37,partial
2025-02-28,36,full
2025-03-07,37,partial
2025-03-08,36,full
2025-03-15,37,partial
2025-03-16,36,full
2025-03-23,37,partial
2025-03-24,36,full
2025-03-31,37,partial
2025-04-01,36,full
2025-04-08,37,partial
2025-04-09,36,full
2025-04-16,37,partial
2025-04-17,36,full
2025-04-24,37,partial
2025-04-25,36,full
2025-05-02,37,partial
2025-05-03,36,full
2025-05-10,37,partial
2025-05-11,36,full
2025-05-18,37,partial
2025-05-19,36,full
2025-05-26,37,partial
2025-05-27,36,full
2025-06-03,37,partial
2025-06-04,36,full
2025-06-11,37,partial
2025-06-12,36,full
2025-06-19,37,partial
2025-06-20,36,full
2025-06-27,37,partial
2025-06-28,36,full
2025-07-05,37,partial
2025-07-06,36,full
2025-07-13,37,partial
2025-07-14,36,full
2025-07-21,37,partial
2025-07-22,36,full
2025-07-29,37,partial
2025-07-30,36,full
2025-08-06,37,partial
2025-08-07,36,full
2025-08-14,37,partial
2025-08-15,36,full
2025-08-22,37,partial
2025-08-23,36,full
2025-08-30,37,partial
2025-08-31,36,full
2025-09-07,37,partial
2025-09-08,36,full
2025-09-15,37,partial
2025-09-16,36,full
2025-09-23,37,partial
2025-09-24,36,full
2025-10-01,37,partial
2025-10-02,36,full
2025-10-09,37,partial
2025-10-10,36,full
2025-10-17,37,partial
2025-10-18,36,full
2025-10-25,37,partial
2025-10-26,36,full
2025-11-02,37,partial
2025-11-03,36,full
2025-11-10,37,partial
2025-11-11,36,full
2025-11-18,37,partial
2025-11-19,36,full
2025-11-26,37,partial
2025-11-27,36,full
2025-12-04,37,partial
2025-12-05,36,full
2025-12-12,37,partial
2025-12-13,36,full
2025-12-20,37,partial
2025-12-21,36,full
2025-12-28,37,partial
2025-12-29,36,full
