date,track,coverage
2025-01-02,28,full
2025-01-07,28,full
2025-01-12,28,full
2025-01-17,28,full
2025-01-22,28,full
2025-01-27,28,full
2025-02-01,28,full
2025-02-06,28,full
2025-02-11,28,full
2025-02-16,28,full
2025-02-21,28,full
2025-02-26,28,full
2025-03-03,28,full
2025-03-08,28,full
2025-03-13,28,full
2025-03-18,28,full
2025-03-23,28,full
2025-03-28,28,full
2025-04-02,28,full
2025-04-07,28,full
2025-04-12,28,full
2025-04-17,28,full
2025-04-22,28,full
2025-04-27,28,full
2025-05-02,28,full
2025-05-07,28,full
2025-05-12,28,full
2025-05-17,28,full
2025-05-22,28,full
2025-05-27,28,full
2025-06-01,28,full
2025-06-06,28,full
2025-06-11,28,full
2025-06-16,28,full
2025-06-21,28,full
2025-06-26,28,full
2025-07-01,28,full
2025-07-06,28,full
2025-07-11,28,full
2025-07-16,28,full
2025-07-21,28,full
2025-07-26,28,full
2025-07-31,28,full
2025-08-05,28,full
2025-08-10,28,full
2025-08-15,28,full
2025-08-20,28,full
2025-08-25,28,full
2025-08-30,28,full
2025-09-04,28,full
2025-09-09,28,full
2025-09-14,28,full
2025-09-19,28,full
2025-09-24,28,full
2025-09-29,28,full
2025-10-04,28,full
2025-10-09,28,full
2025-10-14,28,full
2025-10-19,28,full
2025-10-24,28,full
2025-10-29,28,full
2025-11-03,28,full
2025-11-08,28,full
2025-11-13,28,full
2025-11-18,28,full
2025-11-23,28,full
2025-11-28,28,full
2025-12-03,28,full
2025-12-08,28,full
2025-12-13,28,full
2025-12-18,28,full
2025-12-23,28,full
2025-12-28,28,full
