date,track,coverage
2025-01-02,100,full
2025-01-03,43,partial
2025-01-04,143,full
2025-01-05,57,full
2025-01-07,100,full
2025-01-08,43,partial
2025-01-09,143,full
2025-01-10,57,full
2025-01-12,100,full
2025-01-13,43,partial
2025-01-14,143,full
2025-01-15,57,full
2025-01-17,100,full
2025-01-18,43,partial
2025-01-19,143,full
2025-01-20,57,full
2025-01-22,100,full
2025-01-23,43,partial
2025-01-24,143,full
2025-01-25,57,full
2025-01-27,100,full
2025-01-28,43,partial
2025-01-29,143,full
2025-01-30,57,full
2025-02-01,100,full
2025-02-02,43,partial
2025-02-03,143,full
2025-02-04,57,full
2025-02-06,100,full
2025-02-07,43,partial
2025-02-08,143,full
2025-02-09,57,full
2025-02-11,100,full
2025-02-12,43,partial
2025-02-13,143,full
2025-02-14,57,full
2025-02-16,100,full
2025-02-17,43,partial
2025-02-18,143,full
2025-02-19,57,full
2025-02-21,100,full
2025-02-22,43,partial
2025-02-23,143,full
2025-02-24,57,full
2025-02-26,100,full
2025-02-27,43,partial
2025-02-28,143,full
2025-03-01,57,full
2025-03-03,100,full
2025-03-04,43,partial
2025-03-05,143,full
2025-03-06,57,full
2025-03-08,100,full
2025-03-09,43,partial
2025-03-10,143,full
2025-03-11,57,full
2025-03-13,100,full
2025-03-14,43,partial
2025-03-15,143,full
2025-03-16,57,full
2025-03-18,100,full
2025-03-19,43,partial
2025-03-20,143,full
2025-03-21,57,full
2025-03-23,100,full
2025-03-24,43,partial
2025-03-25,143,full
2025-03-26,57,full
2025-03-28,100,full
2025-03-29,43,partial
2025-03-30,143,full
2025-03-31,57,full
2025-04-02,100,full
2025-04-03,43,partial
2025-04-04,143,full
2025-04-05,57,full
2025-04-07,100,full
2025-04-08,43,partial
2025-04-09,143,full
2025-04-10,57,full
2025-04-12,100,full
2025-04-13,43,partial
2025-04-14,143,full
2025-04-15,57,full
2025-04-17,100,full
2025-04-18,43,partial
2025-04-19,143,full
2025-04-20,57,full
2025-04-22,100,full
2025-04-23,43,partial
2025-04-24,143,full
2025-04-25,57,full
2025-04-27,100,full
2025-04-28,43,partial
2025-04-29,143,full
2025-04-30,57,full
2025-05-02,100,full
2025-05-03,43,partial
2025-05-04,143,full
2025-05-05,57,full
2025-05-07,100,full
2025-05-08,43,partial
2025-05-09,143,full
2025-05-10,57,full
2025-05-12,100,full
2025-05-13,43,partial
2025-05-14,143,full
2025-05-15,57,full
2025-05-17,100,full
2025-05-18,43,partial
2025-05-19,143,full
2025-05-20,57,full
2025-05-22,100,full
2025-05-23,43,partial
2025-05-24,143,full
2025-05-25,57,full
2025-05-27,100,full
2025-05-28,43,partial
2025-05-29,143,full
2025-05-30,57,full
2025-06-01,100,full
2025-06-02,43,partial
2025-06-03,143,full
2025-06-04,57,full
2025-06-06,100,full
2025-06-07,43,partial
2025-06-08,143,full
2025-06-09,57,full
2025-06-11,100,full
2025-06-12,43,partial
2025-06-13,143,full
2025-06-14,57,full
2025-06-16,100,full
2025-06-17,43,partial
2025-06-18,143,full
2025-06-19,57,full
2025-06-21,100,full
2025-06-22,43,partial
2025-06-23,143,full
2025-06-24,57,full
2025-06-26,100,full
2025-06-27,43,partial
2025-06-28,143,full
2025-06-29,57,full
2025-07-01,100,full
2025-07-02,43,partial
2025-07-03,143,full
2025-07-04,57,full
2025-07-06,100,full
2025-07-07,43,partial
2025-07-08,143,full
2025-07-09,57,full
2025-07-11,100,full
2025-07-12,43,partial
2025-07-13,143,full
