date,path,coverage
2025-01-05,74,partial
2025-01-06,73,full
2025-01-07,72,full
2025-01-13,74,partial
2025-01-14,73,full
2025-01-15,72,full
2025-01-21,74,partial
2025-01-22,73,full
2025-01-23,72,full
2025-01-29,74,partial
2025-01-30,73,full
2025-01-31,72,full
2025-02-06,74,partial
2025-02-07,73,full
2025-02-08,72,full
2025-02-14,74,partial
2025-02-15,73,full
2025-02-16,72,full
2025-02-22,74,partial
2025-02-23,73,full
2025-02-24,72,full
2025-03-02,74,partial
2025-03-03,73,full
2025-03-04,72,full
2025-03-10,74,partial
2025-03-11,73,full
2025-03-12,72,full
2025-03-18,74,partial
2025-03-19,73,full
2025-03-20,72,full
2025-03-26,74,partial
2025-03-27,73,full
2025-03-28,72,full
2025-04-03,74,partial
2025-04-04,73,full
2025-04-05,72,full
2025-04-11,74,partial
2025-04-12,73,full
2025-04-13,72,full
2025-04-19,74,partial
2025-04-20,73,full
2025-04-21,72,full
2025-04-27,74,partial
2025-04-28,73,full
2025-04-29,72,full
2025-05-05,74,partial
2025-05-06,73,full
2025-05-07,72,full
2025-05-13,74,partial
2025-05-14,73,full
2025-05-15,72,full
2025-05-21,74,partial
2025-05-22,73,full
2025-05-23,72,full
2025-05-29,74,partial
2025-05-30,73,full
2025-05-31,72,full
2025-06-06,74,partial
2025-06-07,73,full
2025-06-08,72,full
2025-06-14,74,partial
2025-06-15,73,full
2025-06-16,72,full
2025-06-22,74,partial
2025-06-23,73,full
2025-06-24,72,full
2025-06-30,74,partial
2025-07-01,73,full
2025-07-02,72,full
2025-07-08,74,partial
2025-07-09,73,full
2025-07-10,72,full
2025-07-16,74,partial
2025-07-17,73,full
2025-07-18,72,full
2025-07-24,74,partial
2025-07-25,73,full
2025-07-26,72,full
2025-08-01,74,partial
2025-08-02,73,full
2025-08-03,72,full
2025-08-09,74,partial
2025-08-10,73,full
2025-08-11,72,full
2025-08-17,74,partial
2025-08-18,73,full
2025-08-19,72,full
2025-08-25,74,partial
2025-08-26,73,full
2025-08-27,72,full
2025-09-02,74,partial
2025-09-03,73,full
2025-09-04,72,full
2025-09-10,74,partial
2025-09-11,73,full
2025-09-12,72,full
2025-09-18,74,partial
2025-09-19,73,full
2025-09-20,72,full
2025-09-26,74,partial
2025-09-27,73,full
2025-09-28,72,full
2025-10-04,74,partial
2025-10-05,73,full
2025-10-06,72,full
2025-10-12,74,partial
2025-10-13,73,full
2025-10-14,72,full
2025-10-20,74,partial
2025-10-21,73,full
2025-10-22,72,full
2025-10-28,74,partial
2025-10-29,73,full
2025-10-30,72,full
2025-11-05,74,partial
2025-11-06,73,full
2025-11-07,72,full
2025-11-13,74,partial
2025-11-14,73,full
2025-11-15,72,full
2025-11-21,74,partial
2025-11-22,73,full
2025-11-23,72,full
2025-11-29,74,partial
2025-11-30,73,full
2025-12-01,72,full
2025-12-07,74,partial
2025-12-08,73,full
2025-12-09,72,full
2025-12-15,74,partial
2025-12-16,73,full
2025-12-17,72,full
2025-12-23,74,partial
2025-12-24,73,full
2025-12-25,72,full
2025-12-31,74,partial
