date,track,coverage
2025-01-02,58,full
2025-01-04,101,full
2025-01-05,1,full
2025-01-07,58,full
2025-01-09,101,full
2025-01-10,1,full
2025-01-12,58,full
2025-01-14,101,full
2025-01-15,1,full
2025-01-17,58,full
2025-01-19,101,full
2025-01-20,1,full
2025-01-22,58,full
2025-01-24,101,full
2025-01-25,1,full
2025-01-27,58,full
2025-01-29,101,full
2025-01-30,1,full
2025-02-01,58,full
2025-02-03,101,full
2025-02-04,1,full
2025-02-06,58,full
2025-02-08,101,full
2025-02-09,1,full
2025-02-11,58,full
2025-02-13,101,full
2025-02-14,1,full
2025-02-16,58,full
2025-02-18,101,full
2025-02-19,1,full
2025-02-21,58,full
2025-02-23,101,full
2025-02-24,1,full
2025-02-26,58,full
2025-02-28,101,full
2025-03-01,1,full
2025-03-03,58,full
2025-03-05,101,full
2025-03-06,1,full
2025-03-08,58,full
2025-03-10,101,full
2025-03-11,1,full
2025-03-13,58,full
2025-03-15,101,full
2025-03-16,1,full
2025-03-18,58,full
2025-03-20,101,full
2025-03-21,1,full
2025-03-23,58,full
2025-03-25,101,full
2025-03-26,1,full
2025-03-28,58,full
2025-03-30,101,full
2025-03-31,1,full
2025-04-02,58,full
2025-04-04,101,full
2025-04-05,1,full
2025-04-07,58,full
2025-04-09,101,full
2025-04-10,1,full
2025-04-12,58,full
2025-04-14,101,full
2025-04-15,1,full
2025-04-17,58,full
2025-04-19,101,full
2025-04-20,1,full
2025-04-22,58,full
2025-04-24,101,full
2025-04-25,1,full
2025-04-27,58,full
2025-04-29,101,full
2025-04-30,1,full
2025-05-02,58,full
2025-05-04,101,full
2025-05-05,1,full
2025-05-07,58,full
2025-05-09,101,full
2025-05-10,1,full
2025-05-12,58,full
2025-05-14,101,full
2025-05-15,1,full
2025-05-17,58,full
2025-05-19,101,full
2025-05-20,1,full
2025-05-22,58,full
2025-05-24,101,full
2025-05-25,1,full
2025-05-27,58,full
2025-05-29,101,full
2025-05-30,1,full
2025-06-01,58,full
2025-06-03,101,full
2025-06-04,1,full
2025-06-06,58,full
2025-06-08,101,full
2025-06-09,1,full
2025-06-11,58,full
2025-06-13,101,full
2025-06-14,1,full
2025-06-16,58,full
2025-06-18,101,full
2025-06-19,1,full
2025-06-21,58,full
2025-06-23,101,full
2025-06-24,1,full
2025-06-26,58,full
2025-06-28,101,full
2025-06-29,1,full
2025-07-01,58,full
2025-07-03,101,full
2025-07-04,1,full
2025-07-06,58,full
2025-07-08,101,full
2025-07-09,1,full
2025-07-11,58,full
2025-07-13,101,full
2025-07-14,1,full
2025-07-16,58,full
2025-07-18,101,full
2025-07-19,1,full
2025-07-21,58,full
2025-07-23,101,full
2025-07-24,1,full
2025-07-26,58,full
2025-07-28,101,full
2025-07-29,1,full
2025-07-31,58,full
2025-08-02,101,full
2025-08-03,1,full
2025-08-05,58,full
2025-08-07,101,full
2025-08-08,1,full
2025-08-10,58,full
2025-08-12,101,full
2025-08-13,1,full
2025-08-15,58,full
2025-08-17,101,full
2025-08-18,1,full
2025-08-20,58,full
2025-08-22,101,full
2025-08-23,1,full
2025-08-25,58,full
2025-08-27,101,full
2025-08-28,1,full
2025-08-30,58,full
2025-09-01,101,full
2025-09-02,1,full
2025-09-04,58,full
2025-09-06,101,full
2025-09-07,1,full
2025-09-09,58,full
2025-09-11,101,full
2025-09-12,1,full
2025-09-14,58,full
2025-09-16,101,full
2025-09-17,1,full
2025-09-19,58,full
2025-09-21,101,full
2025-09-22,1,full
2025-09-24,58,full
2025-09-26,101,full
2025-09-27,1,full
2025-09-29,58,full
2025-10-01,101,full
2025-10-02,1,full
2025-10-04,58,full
2025-10-06,101,full
2025-10-07,1,full
2025-10-09,58,full
2025-10-11,101,full
2025-10-12,1,full
2025-10-14,58,full
2025-10-16,101,full
2025-10-17,1,full
2025-10-19,58,full
2025-10-21,101,full
2025-10-22,1,full
2025-10-24,58,full
2025-10-26,101,full
2025-10-27,1,full
2025-10-29,58,full
2025-10-31,101,full
2025-11-01,1,full
2025-11-03,58,full
2025-11-05,101,full
2025-11-06,1,full
2025-11-08,58,full
2025-11-10,101,full
2025-11-11,1,full
2025-11-13,58,full
2025-11-15,101,full
2025-11-16,1,full
2025-11-18,58,full
2025-11-20,101,full
2025-11-21,1,full
2025-11-23,58,full
2025-11-25,101,full
2025-11-26,1,full
2025-11-28,58,full
2025-11-30,101,full
2025-12-01,1,full
2025-12-03,58,full
2025-12-05,101,full
2025-12-06,1,full
2025-12-08,58,full
2025-12-10,101,full
2025-12-11,1,full
2025-12-13,58,full
2025-12-15,101,full
2025-12-16,1,full
2025-12-18,58,full
2025-12-20,101,full
2025-12-21,1,full
2025-12-23,58,full
2025-12-25,101,full
2025-12-26,1,full
2025-12-28,58,full
2025-12-30,101,full
2025-12-31,1,full
