date,track,coverage
2025-01-02,143,full
2025-01-03,43,partial
2025-01-05,100,full
2025-01-07,143,full
2025-01-08,43,partial
2025-01-10,100,full
2025-01-12,143,full
2025-01-13,43,partial
2025-01-15,100,full
2025-01-17,143,full
2025-01-18,43,partial
2025-01-20,100,full
2025-01-22,143,full
2025-01-23,43,partial
2025-01-25,100,full
2025-01-27,143,full
2025-01-28,43,partial
2025-01-30,100,full
2025-02-01,143,full
2025-02-02,43,partial
2025-02-04,100,full
2025-02-06,143,full
2025-02-07,43,partial
2025-02-09,100,full
2025-02-11,143,full
2025-02-12,43,partial
2025-02-14,100,full
2025-02-16,143,full
2025-02-17,43,partial
2025-02-19,100,full
2025-02-21,143,full
2025-02-22,43,partial
2025-02-24,100,full
2025-02-26,143,full
2025-02-27,43,partial
2025-03-01,100,full
2025-03-03,143,full
2025-03-04,43,partial
2025-03-06,100,full
2025-03-08,143,full
2025-03-09,43,partial
2025-03-11,100,full
2025-03-13,143,full
2025-03-14,43,partial
2025-03-16,100,full
2025-03-18,143,full
2025-03-19,43,partial
2025-03-21,100,full
2025-03-23,143,full
2025-03-24,43,partial
2025-03-26,100,full
2025-03-28,143,full
2025-03-29,43,partial
2025-03-31,100,full
2025-04-02,143,full
2025-04-03,43,partial
2025-04-05,100,full
2025-04-07,143,full
2025-04-08,43,partial
2025-04-10,100,full
2025-04-12,143,full
2025-04-13,43,partial
2025-04-15,100,full
2025-04-17,143,full
2025-04-18,43,partial
2025-04-20,100,full
2025-04-22,143,full
2025-04-23,43,partial
2025-04-25,100,full
2025-04-27,143,full
2025-04-28,43,partial
2025-04-30,100,full
2025-05-02,143,full
2025-05-03,43,partial
2025-05-05,100,full
2025-05-07,143,full
2025-05-08,43,partial
2025-05-10,100,full
2025-05-12,143,full
2025-05-13,43,partial
2025-05-15,100,full
2025-05-17,143,full
2025-05-18,43,partial
2025-05-20,100,full
2025-05-22,143,full
2025-05-23,43,partial
2025-05-25,100,full
2025-05-27,143,full
2025-05-28,43,partial
2025-05-30,100,full
2025-06-01,143,full
2025-06-02,43,partial
2025-06-04,100,full
2025-06-06,143,full
2025-06-07,43,partial
2025-06-09,100,full
2025-06-11,143,full
2025-06-12,43,partial
2025-06-14,100,full
2025-06-16,143,full
2025-06-17,43,partial
2025-06-19,100,full
2025-06-21,143,full
2025-06-22,43,partial
2025-06-24,100,full
2025-06-26,143,full
2025-06-27,43,partial
2025-06-29,100,full
2025-07-01,143,full
2025-07-02,43,partial
2025-07-04,100,full
2025-07-06,143,full
2025-07-07,43,partial
2025-07-09,100,full
2025-07-11,143,full
2025-07-12,43,partial
2025-07-14,100,full
2025-07-16,143,full
2025-07-17,43,partial
2025-07-19,100,full
2025-07-21,143,full
2025-07-22,43,partial
2025-07-24,100,full
2025-07-26,143,full
2025-07-27,43,partial
2025-07-29,100,full
2025-07-31,143,full
2025-08-01,43,partial
2025-08-03,100,full
2025-08-05,143,full
2025-08-06,43,partial
2025-08-08,100,full
2025-08-10,143,full
2025-08-11,43,partial
2025-08-13,100,full
2025-08-15,143,full
2025-08-16,43,partial
2025-08-18,100,full
2025-08-20,143,full
2025-08-21,43,partial
2025-08-23,100,full
2025-08-25,143,full
2025-08-26,43,partial
2025-08-28,100,full
2025-08-30,143,full
2025-08-31,43,partial
2025-09-02,100,full
2025-09-04,143,full
2025-09-05,43,partial
2025-09-07,100,full
2025-09-09,143,full
2025-09-10,43,partial
2025-09-12,100,full
2025-09-14,143,full
2025-09-15,43,partial
2025-09-17,100,full
2025-09-19,143,full
2025-09-20,43,partial
2025-09-22,100,full
2025-09-24,143,full
2025-09-25,43,partial
2025-09-27,100,full
2025-09-29,143,full
2025-09-30,43,partial
2025-10-02,100,full
2025-10-04,143,full
2025-10-05,43,partial
2025-10-07,100,full
2025-10-09,143,full
2025-10-10,43,partial
2025-10-12,100,full
2025-10-14,143,full
2025-10-15,43,partial
2025-10-17,100,full
2025-10-19,143,full
2025-10-20,43,partial
2025-10-22,100,full
2025-10-24,143,full
2025-10-25,43,partial
2025-10-27,100,full
2025-10-29,143,full
2025-10-30,43,partial
2025-11-01,100,full
2025-11-03,143,full
2025-11-04,43,partial
2025-11-06,100,full
2025-11-08,143,full
2025-11-09,43,partial
2025-11-11,100,full
2025-11-13,143,full
2025-11-14,43,partial
2025-11-16,100,full
2025-11-18,143,full
2025-11-19,43,partial
2025-11-21,100,full
2025-11-23,143,full
2025-11-24,43,partial
2025-11-26,100,full
2025-11-28,143,full
2025-11-29,43,partial
2025-12-01,100,full
2025-12-03,143,full
2025-12-04,43,partial
2025-12-06,100,full
2025-12-08,143,full
2025-12-09,43,partial
2025-12-11,100,full
2025-12-13,143,full
2025-12-14,43,partial
2025-12-16,100,full
2025-12-18,143,full
2025-12-19,43,partial
2025-12-21,100,full
2025-12-23,143,full
2025-12-24,43,partial
2025-12-26,100,full
2025-12-28,143,full
2025-12-29,43,partial
2025-12-31,100,full
