date,track,coverage
2025-01-01,14,full
2025-01-03,57,partial
2025-01-04,114,partial
2025-01-06,14,full
2025-01-08,57,partial
2025-01-09,114,partial
2025-01-11,14,full
2025-01-13,57,partial
2025-01-14,114,partial
2025-01-16,14,full
2025-01-18,57,partial
2025-01-19,114,partial
2025-01-21,14,full
2025-01-23,57,partial
2025-01-24,114,partial
2025-01-26,14,full
2025-01-28,57,partial
2025-01-29,114,partial
2025-01-31,14,full
2025-02-02,57,partial
2025-02-03,114,partial
2025-02-05,14,full
2025-02-07,57,partial
2025-02-08,114,partial
2025-02-10,14,full
2025-02-12,57,partial
2025-02-13,114,partial
2025-02-15,14,full
2025-02-17,57,partial
2025-02-18,114,partial
2025-02-20,14,full
2025-02-22,57,partial
2025-02-23,114,partial
2025-02-25,14,full
2025-02-27,57,partial
2025-02-28,114,partial
2025-03-02,14,full
2025-03-04,57,partial
2025-03-05,114,partial
2025-03-07,14,full
2025-03-09,57,partial
2025-03-10,114,partial
2025-03-12,14,full
2025-03-14,57,partial
2025-03-15,114,partial
2025-03-17,14,full
2025-03-19,57,partial
2025-03-20,114,partial
2025-03-22,14,full
2025-03-24,57,partial
2025-03-25,114,partial
2025-03-27,14,full
2025-03-29,57,partial
2025-03-30,114,partial
2025-04-01,14,full
2025-04-03,57,partial
2025-04-04,114,partial
2025-04-06,14,full
2025-04-08,57,partial
2025-04-09,114,partial
2025-04-11,14,full
2025-04-13,57,partial
2025-04-14,114,partial
2025-04-16,14,full
2025-04-18,57,partial
2025-04-19,114,partial
2025-04-21,14,full
2025-04-23,57,partial
2025-04-24,114,partial
2025-04-26,14,full
2025-04-28,57,partial
2025-04-29,114,partial
2025-05-01,14,full
2025-05-03,57,partial
2025-05-04,114,partial
2025-05-06,14,full
2025-05-08,57,partial
2025-05-09,114,partial
2025-05-11,14,full
2025-05-13,57,partial
2025-05-14,114,partial
2025-05-16,14,full
2025-05-18,57,partial
2025-05-19,114,partial
2025-05-21,14,full
2025-05-23,57,partial
2025-05-24,114,partial
2025-05-26,14,full
2025-05-28,57,partial
2025-05-29,114,partial
2025-05-31,14,full
2025-06-02,57,partial
2025-06-03,114,partial
2025-06-05,14,full
2025-06-07,57,partial
2025-06-08,114,partial
2025-06-10,14,full
2025-06-12,57,partial
2025-06-13,114,partial
2025-06-15,14,full
2025-06-17,57,partial
2025-06-18,114,partial
2025-06-20,14,full
2025-06-22,57,partial
2025-06-23,114,partial
2025-06-25,14,full
2025-06-27,57,partial
2025-06-28,114,partial
2025-06-30,14,full
2025-07-02,57,partial
2025-07-03,114,partial
2025-07-05,14,full
2025-07-07,57,partial
2025-07-08,114,partial
2025-07-10,14,full
2025-07-12,57,partial
2025-07-13,114,partial
2025-07-15,14,full
2025-07-17,57,partial
2025-07-18,114,partial
2025-07-20,14,full
2025-07-22,57,partial
2025-07-23,114,partial
2025-07-25,14,full
2025-07-27,57,partial
2025-07-28,114,partial
2025-07-30,14,full
2025-08-01,57,partial
2025-08-02,114,partial
2025-08-04,14,full
2025-08-06,57,partial
2025-08-07,114,partial
2025-08-09,14,full
2025-08-11,57,partial
2025-08-12,114,partial
2025-08-14,14,full
2025-08-16,57,partial
2025-08-17,114,partial
2025-08-19,14,full
2025-08-21,57,partial
2025-08-22,114,partial
2025-08-24,14,full
2025-08-26,57,partial
2025-08-27,114,partial
2025-08-29,14,full
2025-08-31,57,partial
2025-09-01,114,partial
2025-09-03,14,full
2025-09-05,57,partial
2025-09-06,114,partial
2025-09-08,14,full
2025-09-10,57,partial
2025-09-11,114,partial
2025-09-13,14,full
2025-09-15,57,partial
2025-09-16,114,partial
2025-09-18,14,full
2025-09-20,57,partial
2025-09-21,114,partial
2025-09-23,14,full
2025-09-25,57,partial
2025-09-26,114,partial
2025-09-28,14,full
2025-09-30,57,partial
2025-10-01,114,partial
2025-10-03,14,full
2025-10-05,57,partial
2025-10-06,114,partial
2025-10-08,14,full
2025-10-10,57,partial
2025-10-11,114,partial
2025-10-13,14,full
2025-10-15,57,partial
2025-10-16,114,partial
2025-10-18,14,full
2025-10-20,57,partial
2025-10-21,114,partial
2025-10-23,14,full
2025-10-25,57,partial
2025-10-26,114,partial
2025-10-28,14,full
2025-10-30,57,partial
2025-10-31,114,partial
2025-11-02,14,full
2025-11-04,57,partial
2025-11-05,114,partial
2025-11-07,14,full
2025-11-09,57,partial
2025-11-10,114,partial
2025-11-12,14,full
2025-11-14,57,partial
2025-11-15,114,partial
2025-11-17,14,full
2025-11-19,57,partial
2025-11-20,114,partial
2025-11-22,14,full
2025-11-24,57,partial
2025-11-25,114,partial
2025-11-27,14,full
2025-11-29,57,partial
2025-11-30,114,partial
2025-12-02,14,full
2025-12-04,57,partial
2025-12-05,114,partial
2025-12-07,14,full
2025-12-09,57,partial
2025-12-10,114,partial
2025-12-12,14,full
2025-12-14,57,partial
2025-12-15,114,partial
2025-12-17,14,full
2025-12-19,57,partial
2025-12-20,114,partial
2025-12-22,14,full
2025-12-24,57,partial
2025-12-25,114,partial
2025-12-27,14,full
2025-12-29,57,partial
2025-12-30,114,partial
