date,track,coverage
2025-01-01,72,full
2025-01-03,115,full
2025-01-04,58,partial
2025-01-05,15,full
2025-01-06,72,full
2025-01-08,115,full
2025-01-09,58,partial
2025-01-10,15,full
2025-01-11,72,full
2025-01-13,115,full
2025-01-14,58,partial
2025-01-15,15,full
2025-01-16,72,full
2025-01-18,115,full
2025-01-19,58,partial
2025-01-20,15,full
2025-01-21,72,full
2025-01-23,115,full
2025-01-24,58,partial
2025-01-25,15,full
2025-01-26,72,full
2025-01-28,115,full
2025-01-29,58,partial
2025-01-30,15,full
2025-01-31,72,full
2025-02-02,115,full
2025-02-03,58,partial
2025-02-04,15,full
2025-02-05,72,full
2025-02-07,115,full
2025-02-08,58,partial
2025-02-09,15,full
2025-02-10,72,full
2025-02-12,115,full
2025-02-13,58,partial
2025-02-14,15,full
2025-02-15,72,full
2025-02-17,115,full
2025-02-18,58,partial
2025-02-19,15,full
2025-02-20,72,full
2025-02-22,115,full
2025-02-23,58,partial
2025-02-24,15,full
2025-02-25,72,full
2025-02-27,115,full
2025-02-28,58,partial
2025-03-01,15,full
2025-03-02,72,full
2025-03-04,115,full
2025-03-05,58,partial
2025-03-06,15,full
2025-03-07,72,full
2025-03-09,115,full
2025-03-10,58,partial
2025-03-11,15,full
2025-03-12,72,full
2025-03-14,115,full
2025-03-15,58,partial
2025-03-16,15,full
2025-03-17,72,full
2025-03-19,115,full
2025-03-20,58,partial
2025-03-21,15,full
2025-03-22,72,full
2025-03-24,115,full
2025-03-25,58,partial
2025-03-26,15,full
2025-03-27,72,full
2025-03-29,115,full
2025-03-30,58,partial
2025-03-31,15,full
2025-04-01,72,full
2025-04-03,115,full
2025-04-04,58,partial
2025-04-05,15,full
2025-04-06,72,full
2025-04-08,115,full
2025-04-09,58,partial
2025-04-10,15,full
2025-04-11,72,full
2025-04-13,115,full
2025-04-14,58,partial
2025-04-15,15,full
2025-04-16,72,full
2025-04-18,115,full
2025-04-19,58,partial
2025-04-20,15,full
2025-04-21,72,full
2025-04-23,115,full
2025-04-24,58,partial
2025-04-25,15,full
2025-04-26,72,full
2025-04-28,115,full
2025-04-29,58,partial
2025-04-30,15,full
2025-05-01,72,full
2025-05-03,115,full
2025-05-04,58,partial
2025-05-05,15,full
2025-05-06,72,full
2025-05-08,115,full
2025-05-09,58,partial
2025-05-10,15,full
2025-05-11,72,full
2025-05-13,115,full
2025-05-14,58,partial
2025-05-15,15,full
2025-05-16,72,full
2025-05-18,115,full
2025-05-19,58,partial
2025-05-20,15,full
2025-05-21,72,full
2025-05-23,115,full
2025-05-24,58,partial
2025-05-25,15,full
2025-05-26,72,full
2025-05-28,115,full
2025-05-29,58,partial
2025-05-30,15,full
2025-05-31,72,full
2025-06-02,115,full
2025-06-03,58,partial
2025-06-04,15,full
2025-06-05,72,full
2025-06-07,115,full
2025-06-08,58,partial
2025-06-09,15,full
2025-06-10,72,full
2025-06-12,115,full
2025-06-13,58,partial
2025-06-14,15,full
2025-06-15,72,full
2025-06-17,115,full
2025-06-18,58,partial
2025-06-19,15,full
2025-06-20,72,full
2025-06-22,115,full
2025-06-23,58,partial
2025-06-24,15,full
2025-06-25,72,full
2025-06-27,115,full
2025-06-28,58,partial
2025-06-29,15,full
2025-06-30,72,full
2025-07-02,115,full
2025-07-03,58,partial
2025-07-04,15,full
2025-07-05,72,full
2025-07-07,115,full
2025-07-08,58,partial
2025-07-09,15,full
2025-07-10,72,full
2025-07-12,115,full
2025-07-13,58,partial
2025-07-14,15,full
2025-07-15,72,full
2025-07-17,115,full
2025-07-18,58,partial
2025-07-19,15,full
2025-07-20,72,full
2025-07-22,115,full
2025-07-23,58,partial
2025-07-24,15,full
2025-07-25,72,full
2025-07-27,115,full
2025-07-28,58,partial
2025-07-29,15,full
2025-07-30,72,full
2025-08-01,115,full
2025-08-02,58,partial
2025-08-03,15,full
2025-08-04,72,full
2025-08-06,115,full
2025-08-07,58,partial
2025-08-08,15,full
2025-08-09,72,full
2025-08-11,115,full
2025-08-12,58,partial
2025-08-13,15,full
2025-08-14,72,full
2025-08-16,115,full
2025-08-17,58,partial
2025-08-18,15,full
2025-08-19,72,full
2025-08-21,115,full
2025-08-22,58,partial
2025-08-23,15,full
2025-08-24,72,full
2025-08-26,115,full
2025-08-27,58,partial
2025-08-28,15,full
2025-08-29,72,full
2025-08-31,115,full
2025-09-01,58,partial
2025-09-02,15,full
2025-09-03,72,full
2025-09-05,115,full
2025-09-06,58,partial
2025-09-07,15,full
2025-09-08,72,full
2025-09-10,115,full
2025-09-11,58,partial
2025-09-12,15,full
2025-09-13,72,full
2025-09-15,115,full
2025-09-16,58,partial
2025-09-17,15,full
2025-09-18,72,full
2025-09-20,115,full
2025-09-21,58,partial
2025-09-22,15,full
2025-09-23,72,full
2025-09-25,115,full
2025-09-26,58,partial
2025-09-27,15,full
2025-09-28,72,full
2025-09-30,115,full
2025-10-01,58,partial
2025-10-02,15,full
2025-10-03,72,full
